Hotels,Ratings,Distance,District,Price,Link,Star,Descriptions
Sercotel Amister Art Hotel Barcelona,"8,2","a 1,6 km del centro",,€ 904,https://www.booking.com/hotel/es/amisterbarcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619637&all_sr_blocks=9110302_91462808_2_2_0&highlighted_blocks=9110302_91462808_2_2_0&matching_block_id=9110302_91462808_2_2_0&sr_pri_blocks=9110302_91462808_2_2_0__90400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Sercotel Amister Art Hotel Barcelona está situado a solo 10 minutos a pie del moderno Paseo de Gracia de Barcelona y cuenta con una terraza en la azotea con piscina y bar. Hay WiFi gratuita en todas las instalaciones.

Cada planta del hotel está dedicada a un artista diferente, y las habitaciones están decoradas con obras de arte contemporáneo. Las elegantes habitaciones disponen de TV de pantalla plana, caja fuerte y aire acondicionado.

El Sercotel Amister Art Hotel Barcelona está en el barrio del Eixample de Barcelona, a unos 400 metros de las estaciones de metro Entença y Hospital Clínic. La Casa Batlló y La Pedrera de Gaudí se encuentran a 15 minutos a pie.

En el hotel se puede gestionar el aparcamiento. El establecimiento se encuentra frente a una parada de autobús y taxi."
Serennia Cest Apartamentos Arc de Triomf,"8,4","a 1,2 km del centro",,€ 1.529,https://www.booking.com/hotel/es/serennia-hospitalet-de-llobregat.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619637&all_sr_blocks=34638920_328157956_3_0_0&highlighted_blocks=34638920_328157956_3_0_0&matching_block_id=34638920_328157956_3_0_0&sr_pri_blocks=34638920_328157956_3_0_0__152900&from=searchresults#hotelTmpl,4 de 5,"Estos modernos apartamentos se encuentran a 5 minutos a pie del Arco del Triunfo, en Barcelona. Todos los apartamentos incluyen aire acondicionado, TV de pantalla plana vía satélite y WiFi gratuita.

Los apartamentos del Arc de Triomf Apartments cuentan con suelo de parquet y muebles de madera clara. La cocina es moderna e incluye horno, fogones, lavadora y lavavajillas.

A 2 minutos a pie de los apartamentos hay una gran variedad de bares, restaurantes y supermercados.

El Arc de Triomf Apartments se encuentra a 200 metros de la estación de autobuses Estació del Nord y a 10 minutos a pie de la plaza de Cataluña. El parque de la Ciudadela está a 10 minutos a pie."
Petit Palace Boqueria Garden,"8,1","a 0,7 km del centro",,€ 1.429,https://www.booking.com/hotel/es/petit-palace-opera-garden-ramblas.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619637&all_sr_blocks=9292302_202734866_0_2_0&highlighted_blocks=9292302_202734866_0_2_0&matching_block_id=9292302_202734866_0_2_0&sr_pri_blocks=9292302_202734866_0_2_0__142920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5 de 5,"El Petit Palace Boqueria Garden, situado en un edificio histórico del siglo XIX junto al mercado de La Boquería, se encuentra a 10 metros de Las Ramblas, ofrece WiFi gratuita de alta velocidad y cuenta con iPads y bicicletas de uso gratuito (sujetos a disponibilidad).

Las habitaciones del Petit Palace Boqueria Garden disponen de TV de pantalla plana, caja fuerte para ordenador portátil y baño privado. El hotel también ofrece un servicio de alquiler de motos eléctricas, sujeto a disponibilidad.

El bar del hotel está situado junto a un patio privado con jardín y árboles centenarios que forma parte del patrimonio arquitectónico de Barcelona.

El Petit Palace Boqueria Garden se halla en el Barrio Gótico de Barcelona, a solo 1 minuto a pie de la estación de metro de Liceu, que ofrece conexiones con toda la ciudad. La plaza de Cataluña está a 800 metros, mientras que el puerto de Barcelona se encuentra a 8 minutos a pie."
"Hotel Bagués, a Small Luxury Hotel of the World","8,6",a 500 m del centro,,€ 1.674,https://www.booking.com/hotel/es/bagues.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=31588401_278242345_0_2_0&highlighted_blocks=31588401_278242345_0_2_0&matching_block_id=31588401_278242345_0_2_0&sr_pri_blocks=31588401_278242345_0_2_0__167444&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5 de 5,"Este hotel boutique de 5 estrellas se encuentra en Las Ramblas y alberga una piscina en la azotea y un bar con vistas fantásticas a la ciudad. Todas las habitaciones están decoradas con elegancia y cuentan con una pieza exclusiva de joyería del Museo Masriera.

El Hotel Bagués ocupa el palacio El Regulador, un edificio restaurado que anteriormente albergó un taller de joyería. El establecimiento presenta una arquitectura que combina los estilos clásico y romántico y está catalogado como monumento singular. El establecimiento alberga el Museo de Joyería Masriera.

Las habitaciones presentan una decoración en colores intensos y disponen de muebles de ébano y detalles en pan de oro. También incluyen soporte para iPod, TV vía satélite de pantalla plana y minibar con refrescos gratuitos. Muchas habitaciones ofrecen vistas a Las Ramblas.

El Hotel Bagués está situado en el Barrio Gótico, a 5 minutos a pie de la catedral de Barcelona. Asimismo, el establecimiento se halla a solo 300 metros de Plaza Catalunya, que está muy bien comunicada en autobús y metro.

El bistró El Regulador sirve cocina moderna de fusión, como versiones creativas de platos típicos catalanes. Además, hay servicio de habitaciones las 24 horas."
Hotel Barcelona Catedral,"8,6",a 500 m del centro,,€ 1.609,https://www.booking.com/hotel/es/barcelona-catedral.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=9192715_387411133_0_2_0&highlighted_blocks=9192715_387411133_0_2_0&matching_block_id=9192715_387411133_0_2_0&sr_pri_blocks=9192715_387411133_0_2_0__160920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Este alojamiento alberga gimnasio y terraza en la azotea con piscina y fantásticas vistas a la ciudad. Está situado en el histórico Barrio Gótico, a 100 metros de la catedral de Barcelona.

Las elegantes habitaciones del Barcelona Catedral Hotel incluyen suelo de madera, aire acondicionado, WiFi gratuita, caja fuerte para ordenador portátil y TV de pantalla plana con canales internacionales. Está prohibido fumar en ellas, pero hay zonas comunes donde sí está permitido.

El restaurante 4 Capellans del hotel sirve cocina mediterránea creativa y ofrece un menú para celíacos. A menos de 5 minutos a pie hay una amplia variedad de restaurantes y bares de tapas, como los del famoso barrio de El Born.

El Hotel Barcelona Catedral está a 450 metros de la plaza de Catalunya y a solo 5 minutos a pie de Las Ramblas."
Rambla 102,"9,3","a 0,6 km del centro",,€ 1.614,https://www.booking.com/hotel/es/rambla-102.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=100431601_376445518_0_0_0&highlighted_blocks=100431601_376445518_0_0_0&matching_block_id=100431601_376445518_0_0_0&sr_pri_blocks=100431601_376445518_0_0_0__161400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El establecimiento Rambla 102 está situado junto a Las Ramblas y el mercado de La Boquería y ofrece alojamientos insonorizados con Wi-Fi gratuita. La céntrica plaza de Cataluña y la catedral de Barcelona están a 500 metros.

Los apartamentos y lofts son modernos y luminosos y cuentan con aire acondicionado, balcón, zona de salón comedor con sofá cama y TV vía satélite de pantalla plana, y cocina de planta abierta con lavavajillas, vitrocerámica y utensilios de cocina. Algunos tienen vistas a las Ramblas. Además, los huéspedes disponen de lavadora, secadora de ropa, toallas y ropa de cama.

A 2 minutos a pie del establecimiento Rambla 102 se pueden encontrar numerosos bares y restaurantes de tapas.

El establecimiento está ubicado en un lugar céntrico, a 15 minutos a pie de los principales lugares de interés turístico de Barcelona y a 20 minutos en metro de la Sagrada Familia."
Ciutat Vella,"8,1",a 350 m del centro,,€ 1.393,https://www.booking.com/hotel/es/ciutat-vella.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=9478605_275786791_0_2_0&highlighted_blocks=9478605_275786791_0_2_0&matching_block_id=9478605_275786791_0_2_0&sr_pri_blocks=9478605_275786791_0_2_0__139304&from=searchresults#hotelTmpl,3 de 5,"Este hotel boutique es elegante y ofrece habitaciones coloridas y modernas. Se encuentra en el centro histórico de la ciudad, a solo 4 minutos a pie de las Ramblas y la plaza de Catalunya. Cuenta con una bañera de hidromasaje en la azotea y una terraza.

El Ciutat Vella sirve café gratuito y dispone de un terminal con conexión a internet de uso gratuito. Además, hay conexión WiFi gratuita en todas las instalaciones.

Las habitaciones del Ciutat Vella cuentan con ventanales, TV de pantalla plana y baño moderno con ducha.

El Ciutat Vella está situado en el centro, ideal para visitar el corazón histórico de Barcelona. A menos de 10 minutos a pie encontrará numerosos bares, cafeterías y restaurantes. La estación de metro de Universitat está a 3 minutos."
MH Apartments Urban,"8,6","a 1,8 km del centro",,€ 1.490,https://www.booking.com/hotel/es/mh-apartments-urban-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=46674901_265084573_2_0_0&highlighted_blocks=46674901_265084573_2_0_0&matching_block_id=46674901_265084573_2_0_0&sr_pri_blocks=46674901_265084573_2_0_0__149000&from=searchresults#hotelTmpl,4 de 5,"El MH Apartments Urban está situado a sólo 500 metros de la plaza Espanya. La plaza Catalunya y Las Ramblas se encuentran a 5 minutos en metro. El establecimiento ofrece apartamentos modernos con conexión Wi-Fi gratuita, TV de pantalla plana y caja fuerte.

Los apartamentos, decorados en tonos rojos y negros, presentan ventanales y suelo de parqué. Todos ellos incluyen aire acondicionado, zona de estar/comedor y zona de cocina equipada con horno, cafetera Nespresso y lavadora.

El MH Apartments Urban se encuentra entre los animados barrios de Poble Sec y Raval. En las inmediaciones hay numerosos bares y locales de restauración.

Los autobuses que conducen al aeropuerto salen desde la plaza Espanya. La estación de tren de Barcelona Sants está a sólo 15 minutos a pie."
Ohla Eixample,"9,0","a 1,4 km del centro",,€ 2.057,https://www.booking.com/hotel/es/ohla-eixample.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=156648203_377002333_0_1_0&highlighted_blocks=156648203_377002333_0_1_0&matching_block_id=156648203_377002333_0_1_0&sr_pri_blocks=156648203_377002333_0_1_0__205744&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5 de 5,"El hotel boutique Ohla Eixample es elegante, tiene piscina exterior con vistas a la ciudad (disponible durante todo el año) y se halla a 10 minutos a pie de La Pedrera y la Casa Batlló, 2 de las principales obras de Gaudí. Hay WiFi gratuita de alta velocidad en todas las zonas. Se presta el servicio de conserjería Clef d’Or.

Las habitaciones presentan un diseño elegante y disponen de cama grande y baño privado con bañera o ducha de efecto lluvia. Hay TV de pantalla plana de 55 pulgadas con canales vía satélite, caja fuerte para ordenador portátil de uso gratuito y minibar con especialidades locales. Se proporciona un servicio de cobertura.

El restaurante Xerta del establecimiento cuenta con estrella Michelin y propone recetas tradicionales de la región del Ebro. Se sirve un desayuno completo a diario con una gran selección de productos locales. El bar del vestíbulo del hotel es un punto de encuentro tanto para los huéspedes como para los habitantes de la zona. El Sky Bar ofrece cócteles creativos.

El gimnasio cuenta con equipamiento de fitness de ultima generación. Se ofrecen tratamientos de belleza y servicios de moda como «personal shopper» (bajo petición).

El Ohla Eixample está bien ubicado en el distrito del Ensanche, en la zona modernista conocida como Quadrat d’Or (Cuadrado de Oro), a unos 5 minutos a pie de bulevares comerciales como la emblemática avenida Diagonal, la Rambla de Cataluña y el Paseo de Gracia. Este edificio urbano presenta una llamativa fachada cerámica compuesta por más de 1.000 piezas talladas que representan «Las cuatro estaciones» de Vivaldi."
Ilunion Barcelona,"8,3",a 3 km del centro,,€ 1.521,https://www.booking.com/hotel/es/confortel-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=1223901_107323027_0_2_0&highlighted_blocks=1223901_107323027_0_2_0&matching_block_id=1223901_107323027_0_2_0&sr_pri_blocks=1223901_107323027_0_2_0__152120&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Ilunion Barcelona es un establecimiento moderno situado a 10 minutos de la playa de Bogatell, en el distrito 22, y cuenta con piscina en la azotea, solárium y gimnasio. El centro de conferencias CCIB queda a 2 km. Hay wifi gratuita.

Las habitaciones del Ilunion Barcelona cuentan con aire acondicionado, escritorio y TV. El baño privado incluye secador de pelo y artículos de aseo gratuitos. Hay caja fuerte y minibar. Las habitaciones superiores también incluyen una terraza amueblada con vistas al mar o a la ciudad.

Este hotel está oficialmente adaptado para personas con discapacidad. Hay habitaciones adaptadas para personas con movilidad reducida o con discapacidad auditiva o visual (disponibles bajo petición).

El restaurante del Ilunion Barcelona sirve desayunos y un menú a la carta. El hotel alberga un bar y ofrece un servicio de habitaciones. También hay un menú para huéspedes con necesidades dietéticas específicas.

El hotel se encuentra a pocos minutos a pie de la Rambla de Poblenou y de la playa de Bogatell, donde hay una gran variedad de tiendas, bares y restaurantes. El centro comercial está a 4 minutos en coche y el centro comercial Diagonal Mar, a 8 minutos en coche.

El Ilunion Barcelona cuenta con apacibles zonas comunes reformadas y ofrece conexión gratuita a internet. Hay aparcamiento privado subterráneo disponible por un suplemento.

Las estaciones de metro Llacuna y Poble Nou se encuentran a menos de 300 metros del hotel. La parada de autobús de la línea 6 se encuentra a 50 metros del hotel.

La Gran Vía está a 15 minutos en autobús. Hay una parada del autobús turístico cerca del hotel. El aeropuerto de Barcelona-El Prat se encuentra a 20 km y está bien comunicado con la Ronda Litoral."
Hilton Barcelona,"8,0","a 3,3 km del centro",,€ 1.514,https://www.booking.com/hotel/es/hilton-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=9687915_357746630_2_2_0&highlighted_blocks=9687915_357746630_2_2_0&matching_block_id=9687915_357746630_2_2_0&sr_pri_blocks=9687915_357746630_2_2_0__151358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El elegante Hilton Barcelona cuenta con un impresionante vestíbulo y ofrece WiFi gratuita, acceso al gimnasio 24 horas y habitaciones con vistas a la ciudad y TV de plasma. El hotel se encuentra a 15 minutos a pie del Camp Nou, el estadio del FC Barcelona.

Las elegantes habitaciones del Barcelona Hilton están insonorizadas y cuentan con aire acondicionado, soporte para iPod y set de té y café.

El Hotel Hilton Barcelona está a 100 metros del centro comercial L'Illa y a 300 metros de la estación de metro María Cristina. La plaza Catalunya y el centro histórico de la ciudad se encuentran a 15 minutos en metro. La estación de Sants queda a 5 minutos en coche y el aeropuerto El Prat de Barcelona está a 15 minutos en coche.

El Hilton Barcelona alberga el restaurante Mosaic, que ofrece platos de cocina catalana y mediterránea elaborados con ingredientes locales de temporada. El Vibe Bar & Restaurant sirve tapas y cócteles. En la TV de pantalla grande del bar se retransmiten eventos deportivos en directo."
Aparthotel Arai 4* Superior,"9,0","a 0,9 km del centro",,€ 1.489,https://www.booking.com/hotel/es/arai-4-s-monument.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=48248701_278242368_0_0_0&highlighted_blocks=48248701_278242368_0_0_0&matching_block_id=48248701_278242368_0_0_0&sr_pri_blocks=48248701_278242368_0_0_0__148860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Aparthotel Arai 4* Superior se encuentra en el centro del Barrio Gótico de Barcelona y ofrece piscina al aire libre, gimnasio con sauna y 2 terrazas con jacuzzi, una de ellas en la azotea con vistas a la ciudad.

El Arai está ubicado en un edificio del siglo XVIII y cuenta con impresionantes frescos en las fachadas, que forman parte del patrimonio arquitectónico, histórico y artístico de Barcelona, algo que le otorga el estatus de Monumento Especial.

Las habitaciones presentan decoración elegante y rústica y tienen paredes de piedra vista y grande ventanales. Las habitaciones cuentan con aire acondicionado, wifi gratuita y TV de pantalla plana vía satélite. Incluyen sofá y zona de cocina pequeña con nevera, microondas y cafetera. Los baños privados tienen artículos de aseo gratuitos y secador de pelo.

El Aparthotel Arai alberga el restaurante Palosanto, una taberna clásica que sirve tapas, y el Kokka, el primer bar peruano de Barcelona.

Las Ramblas y la estación de metro Liceu se hallan a solo 5 minutos a pie. Los autobuses que llevan al aeropuerto salen desde plaza Cataluña, situada a 950 metros. El Port Vell de Barcelona está a 10 minutos a pie del Aparthotel Arai 4* Superior."
"Torre Melina, a Gran Meliá Hotel","8,6","a 5,1 km del centro",,€ 1.915,https://www.booking.com/hotel/es/torre-melina-gran-melia-hotel.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=59121446_385315860_2_1_0&highlighted_blocks=59121446_385315860_2_1_0&matching_block_id=59121446_385315860_2_1_0&sr_pri_blocks=59121446_385315860_2_1_0__191504&from=searchresults#hotelTmpl,5 de 5,"Set in 25,000 square metres of beautiful gardens and offering fantastic views of Barcelona, Torre Melina, a Gran Meliá Hotel is a luxury hotel set on Diagonal Avenue.

With unique experiences that will make this accommodation a benchmark in the Catalan capital, with access to the Palau de Congressos de Catalunya, the gardens of Torre Melina, and signature restaurants such as Erre Errechu and a cocktail bar by Erik Lorincz.

Spacious, air-conditioned rooms include a flat-screen TV, a minibar and a private bathroom with hairdryer and free toiletries.

The Torre Melina, a Gran Meliá Hotel is 15 minutes walk from FC Barcelona Camp Nou stadium. Zona Universitaria Metro Stop is 450 metres away, connecting you with the city centre in under 20 minutes.

Opening dates of the hotel's different spaces: Erre Urrechu 21.02, Chroma 15.04, Gala Terrace Easter - End of March, Beso Barcelona Restaurant May, Rooftop June and Spa May."
Bed and Bike Barcelona,"8,2","a 1,2 km del centro",,€ 1.107,https://www.booking.com/hotel/es/bed-and-bike-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=128548802_369735923_0_0_0&highlighted_blocks=128548802_369735923_0_0_0&matching_block_id=128548802_369735923_0_0_0&sr_pri_blocks=128548802_369735923_0_0_0__110704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Bed and Bike Barcelona está situado en el centro de Barcelona, a solo 900 metros de la Sagrada Familia de Gaudí, y ofrece habitaciones privadas y compartidas con conexión WiFi gratuita. La estación de metro de Tetuan se encuentra a 5 minutos a pie.

Las habitaciones de este albergue disponen de aire acondicionado, armario y baño privado o compartido. Incluyen ropa de cama y taquillas. Los huéspedes pueden utilizar la cocina compartida y la zona de TV. La ropa de cama y las toallas se pueden alquilar en el establecimiento por un suplemento.

El Bed and Bike Barcelona ofrece un servicio de alquiler de bicicletas. También hay recepción 24 horas, mostrador de información turística y servicio de venta de entradas.

El albergue se encuentra a 900 metros del Arco del Triunfo y a 20 minutos a pie del Paseo de Gracia. El aeropuerto de Barcelona El Prat está a 14 km del Bed and Bike Barcelona."
Free Hostels Barcelona,"8,0","a 2,1 km del centro",,€ 1.026,https://www.booking.com/hotel/es/free-hostels.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apfl460GwAIB0gIkOTNiNmRlYjMtNWQyYy00YjE2LThiMWItYTFiMzczOTcyMDM32AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-29&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&srpvid=9c395b606e9202c0&srepoch=1706619644&all_sr_blocks=91372206_379828003_0_0_0&highlighted_blocks=91372206_379828003_0_0_0&matching_block_id=91372206_379828003_0_0_0&sr_pri_blocks=91372206_379828003_0_0_0__102604&from=searchresults#hotelTmpl,4 de 5,"El Free Hostels Barcelona ofrece WiFi gratuita y se encuentra en el centro de Barcelona, ​​a 700 metros de la estación de metro de Hospital Clínic. La Pedrera de Gaudí se encuentra a 23 minutos a pie.

Las habitaciones tienen colchones de espuma viscoelástica, aire acondicionado, enchufes, luces de lectura, taquillas y caja fuerte. El baño, situado en el interior de la habitación, es compartido e incluye artículos de aseo gratuitos. El establecimiento proporciona sábanas, mientras que las toallas se podrán alquilar por un suplemento.

El Free Hostels Barcelona cuenta con recepción abierta las 24 horas, sala de TV compartida y una cocina compartida. Además, ofrece servicio de venta de entradas y servicio de información turística.

El Camp Nou está situado a 30 minutos a pie y las Ramblas se encuentran a 25 minutos en metro. La playa de la Barceloneta está a 45 minutos en transporte público."
