Hotels,Ratings,Distance,District,Price,Link,Star,Descriptions
Parker The Urban Flats,"9,1","a 0,8 km del centro",,€ 640,https://www.booking.com/hotel/es/50-flats-luxury-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=1854407_288736614_2_0_0&highlighted_blocks=1854407_288736614_2_0_0&matching_block_id=1854407_288736614_2_0_0&sr_pri_blocks=1854407_288736614_2_0_0__64000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Los apartamentos Parker The Urban Flats están situados a las afueras del centro histórico de Valencia. Los apartamentos están decorados con elegancia en estilo moderno y disponen de TV de pantalla plana con canales internacionales y wifi gratuita.

Los apartamentos de planta abierta Parker The Urban Flats presentan un diseño minimalista en blanco y muebles contemporáneos. La zona de cocina está equipada con microondas y vitrocerámica.

El personal de la recepción ofrece un servicio de venta de entradas para visitas guiadas y espectáculos en directo. El servicio de limpieza es cada 3 días.

El establecimiento se halla a solo 50 metros del Parque de la Cultura, que alberga la biblioteca municipal, Los huéspedes pueden explorar el resto de la ciudad gracias a la red de metro. La estación más cercana al establecimiento es Ángel Guimera, situada a solo 50 metros."
B&B El Mercat,"6,2",a 500 m del centro,,€ 280,https://www.booking.com/hotel/es/b-amp-b-el-mercat.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=220353001_265010488_2_0_0&highlighted_blocks=220353001_265010488_2_0_0&matching_block_id=220353001_265010488_2_0_0&sr_pri_blocks=220353001_265010488_2_0_0__28000&from=searchresults#hotelTmpl,4 de 5,"El B&B El Mercat se encuentra en el distrito Ciudad Vieja de Valencia, a 600 metros del barrio de El Carmen y a 2,7 km de Bioparc Valencia.

Hay 3 baños compartidos a disposición de los huéspedes, y artículos de aseo gratuitos y secador de pelo. El B&B El Mercat proporciona WiFi gratuita en todo el establecimiento.

Las instalaciones incluyen consigna de equipaje.

El B&B El Mercat se halla a 2,9 km de la Ciudad de las Artes y las Ciencias, a 3,6 km de l'Oceanogràfic y a 8 km del aeropuerto de Valencia."
FLORIT FLATS - Cozy Loft by the Central Market,"7,8","a 0,5 km del centro",,€ 353,https://www.booking.com/hotel/es/fantastic-loft-in-downtown.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=746329301_330591941_2_0_0&highlighted_blocks=746329301_330591941_2_0_0&matching_block_id=746329301_330591941_2_0_0&sr_pri_blocks=746329301_330591941_2_0_0__35294&from=searchresults#hotelTmpl,3 de 5,"FLORIT FLATS - Cozy Loft by the Central Market ofrece wifi gratis y se encuentra en el centro de Valencia, a menos de 1 km de Estación de tren del Norte y a 9 min a pie de Church of Saint Nicolás. Este apartamento está a 3,2 km de Jardines de Monforte y a 4,8 km de Bioparc Valencia.

Este apartamento con aire acondicionado consta de 1 dormitorio, una cocina y 1 baño. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Jardín del Turia, Museo Nacional de Cerámica y Artes Santuarias González Martí y Basílica de la Virgen de los Desamparados. El aeropuerto más cercano (Aeropuerto de Valencia) está a 8 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Original Domino House,"8,6","a 1,9 km del centro",,€ 356,https://www.booking.com/hotel/es/original-domino-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=543409112_199701893_2_0_0&highlighted_blocks=543409112_199701893_2_0_0&matching_block_id=543409112_199701893_2_0_0&sr_pri_blocks=543409112_199701893_2_0_0__35640&from=searchresults#hotelTmpl,2 de 5,"Original Domino House está en Valencia, a 16 min a pie de Jardín del Turia, y tiene salón de uso común, habitaciones libres de humo y wifi gratis en todo el alojamiento. El alojamiento está a unos 2 km de Jardines de Monforte, a 2,4 km de Estación de tren del Norte y a 2,7 km de Puerto de Valencia. Algunas habitaciones del alojamiento tienen un patio con vistas a la ciudad.

Todas las unidades de este alojamiento están equipadas con hervidor. Todas las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones también cuentan con balcón. En el hostal o pensión, las habitaciones cuentan con ropa de cama y toallas.

Museo Nacional de Cerámica y Artes Santuarias González Martí está a 2,9 km del alojamiento, y Basílica de la Virgen de los Desamparados está a 3 km. El aeropuerto (Aeropuerto de Valencia) está a 11 km."
PLAZA REDONDA brugada home,"6,3",a 400 m del centro,,€ 278,https://www.booking.com/hotel/es/plaza-redonda-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=439997303_240386821_2_0_0&highlighted_blocks=439997303_240386821_2_0_0&matching_block_id=439997303_240386821_2_0_0&sr_pri_blocks=439997303_240386821_2_0_0__27800&from=searchresults#hotelTmpl,4 de 5,"PLAZA REDONDA brugada home se encuentra en el centro de Valencia, a menos de 1 km de Estación de tren del Norte, yofrece habitaciones con aire acondicionado y wifi gratis. El alojamiento está cerca de Jardín del Turia, de Museo Nacional de Cerámica y Artes Santuarias González Martí y de Basílica de la Virgen de los Desamparados. Este alojamiento libre de humo se encuentra a 5 min a pie de Church of Saint Nicolás.

En el hostal o pensión, todas las habitaciones incluyen armario, TV de pantalla plana, baño privado, ropa de cama y toallas. En PLAZA REDONDA brugada home, las habitaciones cuentan con zona de estar.

El personal habla tanto inglés como español y estará encantado de dar información sobre la zona en recepción.

Jardines de Monforte está a 17 min a pie del alojamiento, y Bioparc Valencia está a 4,7 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 8 km."
"VALENCIA SUITS YOU Centro Histórico, Establecimiento Automatizado-Fast Auto Check in&Out, Solo para Adultos-Adults only","7,5","a 0,9 km del centro",,€ 414,https://www.booking.com/hotel/es/valencia-suits-you.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=110630721_275591065_2_0_0&highlighted_blocks=110630721_275591065_2_0_0&matching_block_id=110630721_275591065_2_0_0&sr_pri_blocks=110630721_275591065_2_0_0__41420&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Valencia Suits You se encuentra en el centro de Valencia.

Todas las habitaciones de este establecimiento presentan una decoración moderna y disponen de calefacción central, ventilador y armario. También ofrece habitaciones deluxe con baño privado y todo tipo de comodidades, entre ellas nevera con bebidas de bienvenida o cafetera Nespresso. Además, se proporcionan toallas y ropa de cama.

El mostrador de información turística proporciona recomendaciones sobre sitios para comer, lugares de interés cultural y agenda de eventos actualizada. El Valencia Suits You está situado en el centro histórico (Ciutat Vella), pero cerca de la Ciudad de las Ciencias y las Artes de Valencia y del acuario Oceanogràfic (ambos lugares están a unos 3 km).

Asimismo, el establecimiento se halla a solo 15 minutos en coche del aeropuerto de Valencia."
"Palacio Santa Clara, Autograph Collection","9,1",a 250 m del centro,,€ 898,https://www.booking.com/hotel/es/palacio-santa-clara-autograph-collection.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=621284101_338644020_0_2_0&highlighted_blocks=621284101_338644020_0_2_0&matching_block_id=621284101_338644020_0_2_0&sr_pri_blocks=621284101_338644020_0_2_0__89760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Palacio Santa Clara, Autograph Collection dispone de salón de uso común, terraza, restaurante y bar en Valencia. Este hotel de 4 estrellas tiene wifi gratis, servicio de habitaciones y servicio de conserjería. El alojamiento está a 700 metros del centro de la ciudad y a 5 min a pie de Estación de tren del Norte.

En el hotel, todas las habitaciones disponen de zona de estar, TV de pantalla plana con canales vía satélite, caja fuerte y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. Palacio Santa Clara, Autograph Collection ofrece algunas unidades con vistas a la ciudad, y todas tienen cafetera. En el alojamiento, todas las habitaciones cuentan con ropa de cama y toallas.

En recepción se habla árabe, inglés, español y francés, y el personal estará encantado de dar información sobre la zona.

Cerca del alojamiento hay puntos de interés como Jardín del Turia, Museo Nacional de Cerámica y Artes Santuarias González Martí y Basílica de la Virgen de los Desamparados. El aeropuerto más cercano (Aeropuerto de Valencia) está a 8 km."
Palau Apartments Valencia,"9,0","a 1,6 km del centro",,€ 591,https://www.booking.com/hotel/es/palau-apartments-valencia-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=631527907_344771738_0_2_0&highlighted_blocks=631527907_344771738_0_2_0&matching_block_id=631527907_344771738_0_2_0&sr_pri_blocks=631527907_344771738_0_2_0__59058&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Palau Apartments Valencia cuenta con vistas a la ciudad y se encuentra en el barrio de El Pla del Real, en Valencia, a menos de 1 km de Jardín del Turia y a 1,7 km de Jardines de Monforte. Se ofrece wifi gratis en todo el alojamiento y parking privado en el propio alojamiento.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, microondas y fogones, además de cafetera y hervidor.

El apartahotel ofrece servicio de alquiler de bicicletas.

Estación de tren del Norte está a 2,1 km del alojamiento, y Museo Nacional de Cerámica y Artes Santuarias González Martí está a 1,8 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 10 km del alojamiento."
Valencia Luxury - Boutique Redonda,"7,6",a 400 m del centro,,€ 520,https://www.booking.com/hotel/es/plaza-redonda-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=166562503_206561590_2_0_0&highlighted_blocks=166562503_206561590_2_0_0&matching_block_id=166562503_206561590_2_0_0&sr_pri_blocks=166562503_206561590_2_0_0__51984&from=searchresults#hotelTmpl,4 de 5,"Valencia Luxury - Boutique Redonda se encuentra en el centro de Valencia, a menos de 1 km de Estación de tren del Norte y a 5 min a pie de Church of Saint Nicolás, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Jardín del Turia, Museo Nacional de Cerámica y Artes Santuarias González Martí y Basílica de la Virgen de los Desamparados. El aeropuerto más cercano (Aeropuerto de Valencia) está a 8 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hotel Valencia Center,"8,1","a 2,6 km del centro",,€ 415,https://www.booking.com/hotel/es/hotelescentervalencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=9128501_0_2_0_0&highlighted_blocks=9128501_0_2_0_0&matching_block_id=9128501_0_2_0_0&sr_pri_blocks=9128501_0_2_0_0__41485&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Hotel Valencia Center está a 400 metros de la Ciudad de las Artes y las Ciencias de Valencia y a 3 km del centro de la ciudad. Ofrece sauna, gimnasio y piscina al aire libre, y conexión WiFi gratuita.

El hotel se encuentra a 10 minutos a pie de la estación de metro de Ayora, que conecta con el centro de la ciudad y el aeropuerto. Se tarda 5 minutos en autobús a la playa o al centro de la ciudad, y hay una parada de autobús frente al hotel.

Todas las habitaciones tienen aire acondicionado/calefacción (según temporada), TV vía satélite, caja fuerte y minibar.

El restaurante del hotel ofrece platos de cocina mediterránea. También hay un bar y servicio de habitaciones.

La recepción permanece abierta las 24 horas y en el mostrador de información turística se alquilan coches. Se facilita aparcamiento por un suplemento."
Comoda y moderna HABITACION DOBLE,"8,0","a 2,4 km del centro",,€ 200,https://www.booking.com/hotel/es/coqueta-habitacion-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717434&all_sr_blocks=764833201_349027809_0_0_0&highlighted_blocks=764833201_349027809_0_0_0&matching_block_id=764833201_349027809_0_0_0&sr_pri_blocks=764833201_349027809_0_0_0__20000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2 de 5,"Comoda y moderna HABITACION DOBLE se encuentra en Valencia, a 2,7 km de Jardines de Monforte y a 3 km de Church of Saint Nicolás, y ofrece vistas a la ciudad y wifi gratis.

El alojamiento está equipado con TV de pantalla plana y baño compartido con ducha y artículos de aseo gratuitos. La cocina dispone de nevera, lavavajillas y horno. También se ofrece microondas, fogones y tostadora, además de cafetera.

Basílica de la Virgen de los Desamparados está a 3,2 km del alojamiento, y Jardín del Turia está a 3,3 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 12 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Citizentral Gascons,"8,5",a 300 m del centro,,€ 540,https://www.booking.com/hotel/es/apartamentos-epiva.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717441&all_sr_blocks=33209506_88498016_2_0_0&highlighted_blocks=33209506_88498016_2_0_0&matching_block_id=33209506_88498016_2_0_0&sr_pri_blocks=33209506_88498016_2_0_0__53961&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Estos modernos apartamentos, a sólo 350 metros de la catedral de Valencia, ofrecen conexión Wi-Fi gratuita, TV y una cocina americana bien equipada. La plaza del ayuntamiento se encuentra a 3 minutos a pie de los Apartamentos Gascons.

Todos los apartamentos del Gascons cuentan con aire acondicionado y una zona de salón y comedor con sofá cama. Los apartamentos son funcionales y tienen una estupenda decoración, con suelos de baldosas. Las cocinas americanas están equipadas con nevera-congelador y microondas.

Hay varios restaurantes y tiendas a 5 minutos a pie de los apartamentos. La Lonja de la Seda se encuentra a 300 metros, mientras que la estación de tren de Xàtiva está a 650 metros."
Habitación céntrica de Lujo Gv 1,"8,8","a 0,7 km del centro",,€ 266,https://www.booking.com/hotel/es/habitacion-centrica-de-lujo-1.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717441&all_sr_blocks=1136448501_386273309_2_0_0&highlighted_blocks=1136448501_386273309_2_0_0&matching_block_id=1136448501_386273309_2_0_0&sr_pri_blocks=1136448501_386273309_2_0_0__26578&from=searchresults#hotelTmpl,4 de 5,"Habitación céntrica de Lujo Gv 1 se encuentra en Valencia, a menos de 1 km de Estación de tren del Norte y a 10 min a pie de Jardín del Turia, y ofrece wifi gratis, terraza y aire acondicionado. Esta habitación en casa particular está a 19 min a pie de Church of Saint Nicolás y a 3,6 km de Oceanográfico.

Hay toallas y ropa de cama en la habitación en casa particular.

Cerca del alojamiento hay puntos de interés como Museo Nacional de Cerámica y Artes Santuarias González Martí, Basílica de la Virgen de los Desamparados y Jardines de Monforte. El aeropuerto más cercano (Aeropuerto de Valencia) está a 9 km del alojamiento."
Grandera Apart's - Cervero 24A,"8,8","a 3,5 km del centro",,€ 366,https://www.booking.com/hotel/es/salvador-cervero-24-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717441&all_sr_blocks=1071663405_381886513_5_0_0&highlighted_blocks=1071663405_381886513_5_0_0&matching_block_id=1071663405_381886513_5_0_0&sr_pri_blocks=1071663405_381886513_5_0_0__36640&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Grandera Apart's - Cervero 24A se encuentra en Valencia, a 4,2 km de Church of Saint Nicolás y a 4,3 km de Basílica de la Virgen de los Desamparados, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera y hervidor.

Jardín del Turia está a 4,4 km del alojamiento, y Jardines de Monforte está a 4,5 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 12 km del alojamiento."
Rooms Ciencias,"7,6","a 2,2 km del centro",,€ 520,https://www.booking.com/hotel/es/rooms.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717441&all_sr_blocks=9412602_372529432_0_2_0&highlighted_blocks=9412602_372529432_0_2_0&matching_block_id=9412602_372529432_0_2_0&sr_pri_blocks=9412602_372529432_0_2_0__52000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Rooms Ciencias, situado a 300 metros de la Ciudad de las Artes y las Ciencias, ofrece habitaciones con aire acondicionado, calefacción y WiFi gratuita.

Las habitaciones, que reciben mucha luz natural, cuentan con TV de pantalla plana con canales internacionales. También incluyen baño privado con ducha.

El establecimiento alberga un bar restaurante que sirve desayunos, almuerzos y cenas de 07:30 a 00:00, en horario continuo. Desayuno buffet.

Hay varias paradas de autobús a unos 300 metros del establecimiento. El centro histórico de Valencia y sus numerosas muestras de arquitectura gótica están a 20 minutos en transporte público. El puerto de Valencia y la playa de La Malvarrosa se encuentran a 12 minutos en coche."
Patacona Resort Apartments Primera Linea,"9,0","a 5,1 km del centro",,€ 401,https://www.booking.com/hotel/es/patacona-resort-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717441&all_sr_blocks=18978229_364624646_2_0_0&highlighted_blocks=18978229_364624646_2_0_0&matching_block_id=18978229_364624646_2_0_0&sr_pri_blocks=18978229_364624646_2_0_0__40128&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Estos modernos apartamentos están junto a la playa Patacona, a unos 5 km del centro de la ciudad de Valencia. Ofrecen una piscina al aire libre, magníficas instalaciones deportivas y zona con conexión a Wi-Fi gratuita.

Los amplios apartamentos del Patacona Resort están equipados con cocina completa, baño y zona de estar con TV. Todos incluyen aire acondicionado y una terraza privada con vistas al mar Mediterráneo.

Este complejo de apartamentos cuenta con pistas de tenis, gimnasio, minigolf y un restaurante cafetería que abre sólo para los huéspedes de los apartamentos.

Los apartamentos del Patacona se encuentran cerca de las autopistas E-15 y V-21 y están bien comunicados con el centro de la ciudad en transporte público. El establecimiento está a menos de 2 km de la localidad de Alboraya y ofrece aparcamiento privado vigilado."
PAMPHYLIA HOTEL,"7,6","a 4,6 km del centro",,€ 560,https://www.booking.com/hotel/es/pamphylia-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Apzh6a0GwAIB0gIkM2RmMDI2YzctZjE5Yy00ZWVjLTg0YzUtNTZkNTAxZGU3N2M02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=ae3d71a0ca6900f8&srepoch=1706717441&all_sr_blocks=633300904_247226683_0_1_0&highlighted_blocks=633300904_247226683_0_1_0&matching_block_id=633300904_247226683_0_1_0&sr_pri_blocks=633300904_247226683_0_1_0__56000&from=searchresults#hotelTmpl,3 de 5,"PAMPHYLIA HOTEL se encuentra frente a la playa en Valencia, a 16 min a pie de Playa de la Malvarrosa y a 2,4 km de Playa de Patacona. Este hotel de 3 estrellas ofrece recepción 24 horas y wifi gratis. Este alojamiento hipoalergénico está a pocos pasos de Playa de las Arenas.

El hotel ofrece habitaciones con aire acondicionado, escritorio, hervidor, caja fuerte, TV de pantalla plana y baño privado con ducha. En PAMPHYLIA HOTEL, las habitaciones cuentan con ropa de cama y toallas.

Puerto de Valencia está a 13 min a pie del alojamiento, y Oceanográfico está a 4,1 km. El aeropuerto (Aeropuerto de Valencia) está a 14 km."
