Hotels,Ratings,Distance,District,Price,Link,Star,Descriptions
Portrait Boutique Guesthouse,"9,1","a 2,4 km del centro",,€ 429,https://www.booking.com/hotel/es/portrait-boutique-guesthouse.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=649737103_265968755_2_0_0&highlighted_blocks=649737103_265968755_2_0_0&matching_block_id=649737103_265968755_2_0_0&sr_pri_blocks=649737103_265968755_2_0_0__42852&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Portrait Boutique Guesthouse, que cuenta con jardín, salón de uso común, terraza y wifi gratis, se encuentra en Valencia, a 2,7 km de Playa de las Arenas y a 1,7 km de Puerto de Valencia. El alojamiento está a unos 2,9 km de Jardines de Monforte, a 3,3 km de Oceanográfico y a 3,4 km de Estación de tren del Norte. Este alojamiento libre de humo está a 2,6 km de Jardín del Turia.

En el hostal o pensión, cada habitación cuenta con patio. En Portrait Boutique Guesthouse, cada habitación está equipada con aire acondicionado y algunas también ofrecen balcón. En el alojamiento, todas las habitaciones tienen ropa de cama y toallas.

Museo Nacional de Cerámica y Artes Santuarias González Martí está a 3,9 km del alojamiento, y Basílica de la Virgen de los Desamparados está a 3,9 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 12 km del alojamiento."
Precioso apartamento en el casco histórico,"7,7","a 0,6 km del centro",,€ 550,https://www.booking.com/hotel/es/precioso-apartamento-en-el-casco-historico-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=870234101_355668492_2_0_0&highlighted_blocks=870234101_355668492_2_0_0&matching_block_id=870234101_355668492_2_0_0&sr_pri_blocks=870234101_355668492_2_0_0__55000&from=searchresults#hotelTmpl,4 de 5,"Precioso apartamento en el casco histórico está en pleno centro de Valencia y ofrece vistas a la ciudad desde el balcón. Este apartamento ofrece wifi gratis y está a 13 min a pie de Estación de tren del Norte y a 200 metros de Church of Saint Nicolás.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Jardín del Turia, Museo Nacional de Cerámica y Artes Santuarias González Martí y Basílica de la Virgen de los Desamparados. El aeropuerto (Aeropuerto de Valencia) está a 8 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Patacona Resort Apartments Primera Linea,"7,6","a 5,1 km del centro",,€ 530,https://www.booking.com/hotel/es/patacona-resort-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=161&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=18978229_88495255_0_0_0&highlighted_blocks=18978229_88495255_0_0_0&matching_block_id=18978229_88495255_0_0_0&sr_pri_blocks=18978229_88495255_0_0_0__53016&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Estos modernos apartamentos están junto a la playa Patacona, a unos 5 km del centro de la ciudad de Valencia. Ofrecen una piscina al aire libre, magníficas instalaciones deportivas y zona con conexión a Wi-Fi gratuita.

Los amplios apartamentos del Patacona Resort están equipados con cocina completa, baño y zona de estar con TV. Todos incluyen aire acondicionado y una terraza privada con vistas al mar Mediterráneo.

Este complejo de apartamentos cuenta con pistas de tenis, gimnasio, minigolf y un restaurante cafetería que abre sólo para los huéspedes de los apartamentos.

Los apartamentos del Patacona se encuentran cerca de las autopistas E-15 y V-21 y están bien comunicados con el centro de la ciudad en transporte público. El establecimiento está a menos de 2 km de la localidad de Alboraya y ofrece aparcamiento privado vigilado."
Valencia Home,"8,7",a 1 km del centro,,€ 633,https://www.booking.com/hotel/es/valencia-home-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=162&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=163849804_91960432_4_0_0&highlighted_blocks=163849804_91960432_4_0_0&matching_block_id=163849804_91960432_4_0_0&sr_pri_blocks=163849804_91960432_4_0_0__63272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Valencia Home ofrece alojamiento con aire acondicionado en Valencia, a 300 metros del barrio del Carmen. El Bioparc Valencia está a 2,8 km.

Todos los alojamientos disponen de zona de salón comedor. La cocina está equipada con microondas, tostadora y nevera. Todos los alojamientos tienen baño privado con bidet. Se proporciona ropa de cama.

El Valencia Home se encuentra a 3,2 km de la Ciudad de las Artes y las Ciencias y a 3,9 km del Oceanogràfic. El aeropuerto más cercano es el de Valencia, ubicado a 8 km del Valencia Home."
Hostal Blayet,"8,1","a 19,1 km del centro",,€ 311,https://www.booking.com/hotel/es/hostal-blayet.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=1024357104_382678901_2_0_0&highlighted_blocks=1024357104_382678901_2_0_0&matching_block_id=1024357104_382678901_2_0_0&sr_pri_blocks=1024357104_382678901_2_0_0__31052&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Hostal Blayet se encuentra en Valencia, a 2 min a pie de Playa La Devesa, y ofrece alojamiento con jardín, parking privado gratis y terraza. El alojamiento está a unos 4 min a pie de Playa Recatí, a 19 km de Oceanográfico y a 19 km de Puerto de Valencia. El hostal o pensión libre de humo cuenta con wifi gratis en todo el alojamiento.

En el hostal o pensión, todas las habitaciones disponen de escritorio. Las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas habitaciones están equipadas con patio. En Hostal Blayet, cada habitación está equipada con ropa de cama y toallas.

El alojamiento ofrece zona de juegos infantil. En los alrededores se pueden practicar actividades como senderismo, snorkel y ciclismo, o disfrutar de un momento de relax frente a la playa.

Jardín del Turia está a 21 km del alojamiento, y Jardines de Monforte está a 21 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 28 km del alojamiento."
Melia Valencia,"8,5","a 3,5 km del centro",,€ 691,https://www.booking.com/hotel/es/melia-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=164&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=29049323_91989386_2_34_0&highlighted_blocks=29049323_91989386_2_34_0&matching_block_id=29049323_91989386_2_34_0&sr_pri_blocks=29049323_91989386_2_34_0__69100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Este Meliá es un hotel moderno situado junto al Palacio de Congresos de Valencia, a 5 km de la estación de tren del AVE. La estación de metro de Beniferri se encuentra a solo 400 metros.

Las habitaciones son amplias y presentan un diseño moderno. Ofrecen unas vistas espectaculares y tienen TV de pantalla plana de 49 pulgadas con canales vía satélite. Todas disponen de aire acondicionado, WiFi gratuita y baño moderno.

El hotel cuenta con una zona de juegos infantiles. Hay salas de reuniones disponibles. Algunas zonas del hotel albergan habitaciones The Level y servicios exclusivos, como una zona privada para hacer el registro de entrada y de salida, desayuno buffet exclusivo, aperitivos y bebidas a diario en la zona privada y servicio de conserjería y organización de actividades en el hotel y la ciudad.

El aeropuerto internacional de Manises está a solo 15 minutos en coche del Meliá Valencia.

El hotel alberga el restaurante Socarrat, especializado en paellas valencianas y en cocina mediterránea e internacional. El bar Oval ofrece una pequeña carta de aperitivos y bebidas durante todo el día."
Hotel San Lorenzo Boutique,"8,3","a 0,9 km del centro",,€ 672,https://www.booking.com/hotel/es/san-lorenzo-boutique.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=130771807_88510988_0_0_0&highlighted_blocks=130771807_88510988_0_0_0&matching_block_id=130771807_88510988_0_0_0&sr_pri_blocks=130771807_88510988_0_0_0__67230&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Hotel San Lorenzo Boutique se encuentra en el centro histórico de Valencia, a 100 metros del Jardín del Turia, y dispone de habitaciones elegantes con conexión WiFi gratuita. La Puerta de Serranos está a 200 metros.

Las habitaciones son amplias, ofrecen vistas a la ciudad y tienen conexión WiFi gratuita, aire acondicionado, minibar, TV de pantalla plana y baño privado con bañera o ducha, secador de pelo y artículos de aseo gratuitos.

El Hotel San Lorenzo Boutique cuenta con recepción 24 horas y mostrador de información turística. Se pueden alquilar bicicletas y coches, y hay servicio de venta de entradas y de enlace con el aeropuerto.

El hotel se halla a 20 minutos a pie de la Estación del Norte y a menos de 10 minutos a pie de la Lonja de la Seda y del Mercado Central."
Cabanyal Apartment C - Beachside Charm & Design,"8,4","a 3,8 km del centro",,€ 545,https://www.booking.com/hotel/es/cabanyal-apartment-c-beachside-charm-amp-design.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=1134572001_386118658_6_0_0&highlighted_blocks=1134572001_386118658_6_0_0&matching_block_id=1134572001_386118658_6_0_0&sr_pri_blocks=1134572001_386118658_6_0_0__54500&from=searchresults#hotelTmpl,3 de 5,"Cabanyal Apartment C - Beachside Charm & Design se encuentra en el barrio de Poblados marítimos, en Valencia, cerca de Playa de las Arenas. Dispone de wifi gratis y lavadora. Este apartamento está a 1,9 km de Playa de la Malvarrosa y a 2,9 km de Playa de Patacona.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina con nevera y microondas. Hay toallas y ropa de cama en el apartamento.

Puerto de Valencia está a 8 min a pie del alojamiento, y Oceanográfico está a 3,8 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 13 km."
Mercado Central Apartments,"8,5",a 450 m del centro,,€ 1.109,https://www.booking.com/hotel/es/yourplace-apartments-mercado-central.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=293355401_231981483_3_0_0&highlighted_blocks=293355401_231981483_3_0_0&matching_block_id=293355401_231981483_3_0_0&sr_pri_blocks=293355401_231981483_3_0_0__110879&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Mercado Central Apartments ofrece alojamiento con aire acondicionado en el centro de Valencia, a menos de 1 km de Estación de tren del Norte, a 4 min a pie de Church of Saint Nicolás y a 1,3 km de Jardín del Turia. Se ofrece wifi gratis en todo el alojamiento.

El apartamento ofrece terraza, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con bidet y artículos de aseo gratuitos. También hay horno, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Museo Nacional de Cerámica y Artes Santuarias González Martí, Basílica de la Virgen de los Desamparados y Jardines de Monforte. El aeropuerto (Aeropuerto de Valencia) está a 8 km."
"TOP DUPLEX NUEVO A ESTRENAR ,CIUDAD DE LAS CIENCIAS","7,6","a 1,8 km del centro",,€ 555,https://www.booking.com/hotel/es/top-duplex-nuevo-a-estrenar-ciudad-de-las-ciencias.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=892428302_372814805_2_0_0&highlighted_blocks=892428302_372814805_2_0_0&matching_block_id=892428302_372814805_2_0_0&sr_pri_blocks=892428302_372814805_2_0_0__55500&from=searchresults#hotelTmpl,4 de 5,"TOP DUPLEX NUEVO A ESTRENAR, CIUDAD DE LAS CIENCIAS está en Valencia, a 16 min a pie de Jardín del Turia y a 2 km de Jardines de Monforte, y ofrece alojamiento con wifi gratis, zona de estar y TV de pantalla plana.

Las unidades tienen aire acondicionado y ofrecen cocina totalmente equipada con zona de comedor, nevera, cafetera y lavavajillas.

Estación de tren del Norte está a 2,6 km del alojamiento, y Oceanográfico está a 1,9 km. El aeropuerto (Aeropuerto de Valencia) está a 11 km."
LOVELY DUPLEX in OLD TOWN,"8,8",a 350 m del centro,,€ 516,https://www.booking.com/hotel/es/lovely-duplex-in-old-town.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=788344401_338412008_4_0_0&highlighted_blocks=788344401_338412008_4_0_0&matching_block_id=788344401_338412008_4_0_0&sr_pri_blocks=788344401_338412008_4_0_0__51600&from=searchresults#hotelTmpl,4 de 5,"LOVELY DUPLEX in OLD TOWN es un alojamiento muy bien situado en el centro de Valencia que ofrece balcón. Estación de tren del Norte y Church of Saint Nicolás están a 9 min a pie y a 500 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Jardín del Turia, Museo Nacional de Cerámica y Artes Santuarias González Martí y Basílica de la Virgen de los Desamparados. El aeropuerto más cercano (Aeropuerto de Valencia) está a 8 km del alojamiento."
Apartment Meraki Valencia,"8,4",a 3 km del centro,,€ 896,https://www.booking.com/hotel/es/valencia-beach-marina.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=346951701_276134098_0_0_0&highlighted_blocks=346951701_276134098_0_0_0&matching_block_id=346951701_276134098_0_0_0&sr_pri_blocks=346951701_276134098_0_0_0__89567&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Apartment Meraki Valencia está en el barrio de Camins al Grau, en Valencia, a 2,4 km de Playa de las Arenas y a 15 min a pie de Puerto de Valencia, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,8 km de Oceanográfico y a 3 km de Jardín del Turia.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Hay terraza en el propio alojamiento, y cerca se puede practicar ciclismo.

Jardines de Monforte está a 3,3 km del alojamiento, y Estación de tren del Norte está a 3,8 km. El aeropuerto (Aeropuerto de Valencia) está a 12 km."
Total Valencia Torres de Quart,"8,6","a 0,7 km del centro",,€ 529,https://www.booking.com/hotel/es/total-valencia-torres-de-quart.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615712&all_sr_blocks=879903401_357136525_2_0_0&highlighted_blocks=879903401_357136525_2_0_0&matching_block_id=879903401_357136525_2_0_0&sr_pri_blocks=879903401_357136525_2_0_0__52883&from=searchresults#hotelTmpl,3 de 5,"Total Valencia Torres de Quart, en Valencia, se encuentra a menos de 1 km de Church of Saint Nicolás y ofrece alojamiento con aire acondicionado y wifi gratis, además de acceso a la terraza.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y secador de pelo. La cocina dispone de nevera, lavavajillas y horno. También se ofrece microondas y fogones, además de cafetera.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Estación de tren del Norte, Basílica de la Virgen de los Desamparados y Jardín del Turia. El aeropuerto (Aeropuerto de Valencia) está a 8 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Fantástico loft Ciudad artes y ciencias APT 1,"8,5","a 1,9 km del centro",,€ 555,https://www.booking.com/hotel/es/fantastico-loft-apartamento-no1-ciudad-de-las-artes-y-las-ciencias.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=176&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615719&all_sr_blocks=939131602_383569642_4_0_0&highlighted_blocks=939131602_383569642_4_0_0&matching_block_id=939131602_383569642_4_0_0&sr_pri_blocks=939131602_383569642_4_0_0__55500&from=searchresults#hotelTmpl,4 de 5,"Fantástico loft Ciudad artes y ciencias APT 1 está en Valencia, a 1,8 km de Jardín del Turia y a 19 min a pie de Oceanográfico, y ofrece wifi gratis, bar y aire acondicionado. Este apartamento está a 2,6 km de Estación de tren del Norte y a 3,2 km de Jardines de Monforte.

El apartamento se encuentra en la planta baja y tiene 1 dormitorio, TV de pantalla plana y cocina totalmente equipada con nevera, horno, lavadora, microondas y tostadora. Hay toallas y ropa de cama en el apartamento.

Museo Nacional de Cerámica y Artes Santuarias González Martí está a 3,3 km del alojamiento, y Basílica de la Virgen de los Desamparados está a 3,4 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 11 km."
FLORIT FLATS - Urban Beach I y II Apartments Valencia,"8,2","a 3,4 km del centro",,€ 613,https://www.booking.com/hotel/es/florit-flats-urban-beach-i-y-ii-apartments-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=177&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615719&all_sr_blocks=1077651401_380353701_3_0_0&highlighted_blocks=1077651401_380353701_3_0_0&matching_block_id=1077651401_380353701_3_0_0&sr_pri_blocks=1077651401_380353701_3_0_0__61331&from=searchresults#hotelTmpl,4 de 5,"FLORIT FLATS - Urban Beach I y II Apartments Valencia está a 1,7 km de Playa de las Arenas, en Valencia, y ofrece alojamiento con aire acondicionado y wifi gratis.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y secador de pelo. La cocina tiene nevera, horno y microondas. También hay tostadora, además de cafetera y hervidor.

Playa de la Malvarrosa está a 2,8 km del alojamiento, y Puerto de Valencia está a menos de 1 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 13 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Atico Ruzafa Valencia centro,"8,4","a 0,7 km del centro",,€ 1.037,https://www.booking.com/hotel/es/atico-ruzafa.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=178&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615719&all_sr_blocks=207119401_385140728_2_0_0&highlighted_blocks=207119401_385140728_2_0_0&matching_block_id=207119401_385140728_2_0_0&sr_pri_blocks=207119401_385140728_2_0_0__103652&from=searchresults#hotelTmpl,3 de 5,"Atico Ruzafa Valencia centro, que tiene vistas a la ciudad, dispone de alojamiento con terraza y balcón a unos 6 min a pie de Estación de tren del Norte. El alojamiento se encuentra en un edificio de 1962, tiene wifi gratis y está a 19 min a pie de Jardín del Turia y a 1,1 km de Museo Nacional de Cerámica y Artes Santuarias González Martí.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana, zona de comedor, cocina con nevera y sala de estar. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Basílica de la Virgen de los Desamparados, Church of Saint Nicolás y Plaza del Ayuntamiento. El aeropuerto más cercano (Aeropuerto de Valencia) está a 9 km."
B&B HOTEL Valencia Ciudad de las Ciencias,"7,6","a 2,8 km del centro",,€ 448,https://www.booking.com/hotel/es/b-and-b-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoPG460GwAIB0gIkOTNhMDA4ODYtN2RjOC00NTYyLWE5NTAtZTJlZTU0YTMwNmI42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-406131&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=179&sr_order=popularity&srpvid=462453a329cc0060&srepoch=1706615719&all_sr_blocks=9224201_218405286_0_2_0&highlighted_blocks=9224201_218405286_0_2_0&matching_block_id=9224201_218405286_0_2_0&sr_pri_blocks=9224201_218405286_0_2_0__44820&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Este hotel está situado a unos 1,5 km de la impresionante Ciudad de las Artes y las Ciencias de Valencia y ofrece habitaciones modernas y WiFi gratuita. La recepción está abierta las 24 horas.

Las habitaciones son modernas y tienen TV de pantalla plana. La calefacción central y el aire acondicionado están disponibles según la temporada. El baño privado cuenta con secador de pelo. Las habitaciones se limpian todos los días.

Todos los días se sirve un variado desayuno buffet. También hay un bar en el vestíbulo.

El B&B HOTEL Valencia Ciudad de las Ciencias se encuentra a 3 km del centro de Valencia y a 5 km de la playa de Las Arenas. Feria Valencia está a 20 minutos en coche y el hospital La Fe, a 800 metros."
