Hotels,Ratings,Distance,District,Price,Link,Star,Descriptions
Serhs Carlit Boutique Hotel,"8,1","a 1,2 km del centro",,€ 521,https://www.booking.com/hotel/es/carlit.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=44646402_91474863_0_2_0&highlighted_blocks=44646402_91474863_0_2_0&matching_block_id=44646402_91474863_0_2_0&sr_pri_blocks=44646402_91474863_0_2_0__52147&from=searchresults#hotelTmpl,3 de 5,"El Serhs Carlit Boutique Hotel se encuentra en Barcelona, ​​a 900 metros de la emblemática basílica de la Sagrada Familia y del paseo de Gràcia. Dispone de recepción 24 horas y habitaciones con aire acondicionado, conexión WiFi gratuita y TV de pantalla plana vía satélite.

El Serhs Carlit está a 10 minutos a pie del Arco del Triunfo, con el parque de la Ciutadella y el moderno barrio del Born justo detrás. También está a 15 minutos a pie de la torre Agbar.

El hotel se encuentra a solo 200 metros de la estación de metro de Tetuán, a solo 1 parada de metro del paseo de Gràcia y a 750 metros de la estación de autobuses Estació del Nord.

El hotel cuenta con un bar cafetería que sirve un desayuno buffet diario, así como aperitivos y bebidas durante todo el día. Además, el personal de la recepción podrá facilitar a los huéspedes información sobre actividades, lugares de interés y restaurantes de Barcelona."
Catalonia Castellnou,"8,3","a 3,6 km del centro",,€ 403,https://www.booking.com/hotel/es/cataloniacastellnou.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9058808_194599182_0_2_0&highlighted_blocks=9058808_194599182_0_2_0&matching_block_id=9058808_194599182_0_2_0&sr_pri_blocks=9058808_194599182_0_2_0__40304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Catalonia Castellnou ofrece recepción 24 horas, WiFi gratuita y habitaciones con aire acondicionado y TV vía satélite. Está ubicado en una zona residencial tranquila, a 250 metros de la estación de metro Tres Torres.

El centro del barrio de Sarrià, situado a unos 10 minutos a pie, alberga numerosas cafeterías, bares y restaurantes.

El Hotel Catalonia Castellnou está cerca de algunos de los centros médicos más importantes de Barcelona, entre ellos las clínicas IVI, Corachan y Fertilab.

El hotel Castellnou también está bien comunicado con la carretera de circunvalación C32 y con el túnel de Vallvidrera. Se encuentra a 15 minutos en tren del centro de Barcelona y a menos de 2 km del estadio Camp Nou (donde juega sus partidos como local el F.C. Barcelona). La avenida Diagonal, que alberga los grandes almacenes El Corte Inglés y otros 2 centros comerciales, queda a 10 minutos a pie. El Real Club de Tenis Barcelona está a 15 minutos a pie."
Sallés Hotel Pere IV,"8,1","a 2,2 km del centro",,€ 683,https://www.booking.com/hotel/es/pereiv.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9094311_237861395_0_0_0&highlighted_blocks=9094311_237861395_0_0_0&matching_block_id=9094311_237861395_0_0_0&sr_pri_blocks=9094311_237861395_0_0_0__68320&from=searchresults#hotelTmpl,4 de 5,"El establecimiento Pere IV se encuentra en el distrito de Poble Nou, a 10 minutos a pie de la animada zona del Puerto Olímpico y de las playas de Barcelona. Este hotel cuenta con un spa gratuito. Hay WiFi gratuita y recepción 24 horas.
.

Todas las habitaciones son amplias y cuentan con minibar y TV vía satélite de pantalla plana.

El restaurante a la carta Garum elabora recetas mediterráneas. Además, este hotel sirve un desayuno buffet a diario.

El spa del establecimiento Pere IV incluye sauna finlandesa, hammam, piscina cubierta y duchas de sensaciones.

El establecimiento Pere IV se halla a pocos pasos de la playa y del nuevo puerto deportivo. La estación de metro de Bogatell queda muy cerca y permite acceder fácilmente a la playa y al centro de la ciudad, ambos situados a menos de 15 minutos."
Hotel Transit,"7,6","a 2,5 km del centro",,€ 399,https://www.booking.com/hotel/es/transit.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=17397001_88197140_0_0_0&highlighted_blocks=17397001_88197140_0_0_0&matching_block_id=17397001_88197140_0_0_0&sr_pri_blocks=17397001_88197140_0_0_0__39934&from=searchresults#hotelTmpl,1 de 5,"El Hotel Transit se encuentra a tan solo 3 minutos a pie de la estación principal de AVE de la ciudad, Barcelona Sants. Hay WiFi gratuita en todas las zonas.

Las habitaciones disponen de TV vía satélite de pantalla plana, calefacción central y aire acondicionado central. Algunas tienen vistas a un patio interior, mientras que el baño privado incluye ducha, secador de pelo y artículos de aseo gratuitos.

El establecimiento cuenta con máquinas expendedoras de café, bebidas y aperitivos. Asimismo, a poca distancia a pie del Transit Hotel hay diversos bares y restaurantes.

Plaza Cataluña y la Rambla se sitúan a 10 minutos en autobús o en metro y la estación de metro de Sants Estació se halla a 250 metros. La Plaza de España y la Fuente Mágica quedan a 10 minutos a pie."
AC Hotel Sants by Marriott,"8,2","a 2,8 km del centro",,€ 544,https://www.booking.com/hotel/es/ac-sants.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=1786605_95142734_0_2_0&highlighted_blocks=1786605_95142734_0_2_0&matching_block_id=1786605_95142734_0_2_0&sr_pri_blocks=1786605_95142734_0_2_0__54410&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El AC Hotel Sants se encuentra a solo 50 metros de la estación de tren Sants de Barcelona. Además, ofrece recepción 24 horas y habitaciones modernas con aire acondicionado, TV vía satélite y caja fuerte gratuita.

Las habitaciones cuentan con lámparas de lectura especiales, 4 almohadas, muebles elegantes, escritorio y minibar. Algunas ofrecen vistas a la ciudad.

Hay WiFi gratis en el vestíbulo y en el bar. El restaurante sirve un desayuno buffet todas las mañanas.

El AC Hotel Sants se encuentra a unos 500 metros de la plaza de España y de Montjuic. La estación de Sants ofrece acceso directo en metro a la Plaza de Cataluña y a Las Ramblas, así como al aeropuerto de El Prat."
BYPILLOW House,"8,5","a 3,8 km del centro",,€ 440,https://www.booking.com/hotel/es/voluto.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=55122401_88210100_0_0_0&highlighted_blocks=55122401_88210100_0_0_0&matching_block_id=55122401_88210100_0_0_0&sr_pri_blocks=55122401_88210100_0_0_0__43984&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 de 5,"El BYPILLOW House ofrece habitaciones con aire acondicionado, balcón, WiFi gratuita y aparcamiento privado. El establecimiento se halla a 300 metros de la estación de metro Maragall, que ofrece enlaces con la famosa Sagrada Familia y con la popular playa de arena de la Barceloneta, en Barcelona.

Las habitaciones son luminosas y disponen de suelo de madera y baño privado con artículos de aseo gratuitos y bañera o ducha. Las suites tienen 2 zonas independientes con 2 camas dobles.

Los autobuses en dirección al centro de la ciudad salen desde una parada situada a 200 metros. La plaza de Cataluña está a 30 minutos en transporte público. El moderno Paseo de Gracia queda a 20 minutos en metro."
Habitación doble en Eixample,"6,9","a 1,5 km del centro",,€ 241,https://www.booking.com/hotel/es/habitacion-doble-en-eixample.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=1071219704_379638744_2_0_0&highlighted_blocks=1071219704_379638744_2_0_0&matching_block_id=1071219704_379638744_2_0_0&sr_pri_blocks=1071219704_379638744_2_0_0__24104&from=searchresults#hotelTmpl,4 de 5,"Habitación doble en Eixample está muy bien situado en el barrio de Eixample, Barcelona, a 13 min a pie de Casa Batlló, a 1,5 km de Paseo de Gracia y a 17 min a pie de Estación de metro Passeig de Gràcia. El alojamiento está cerca de Sagrada Familia, de Palacio de la Música Catalana y de Teatro Tívoli. El alojamiento está a 1,6 km del centro de la ciudad y a 8 min a pie de La Pedrera.

Las habitaciones de este alojamiento disponen de wifi gratis y de baño compartido con ducha y secador de pelo. En el albergue, las habitaciones están equipadas con ropa de cama y toallas.

Portal del Ángel está a 2,3 km del alojamiento, y Plaza Cataluña está a 1,9 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
Sercotel Caspe,"8,4","a 1,3 km del centro",,€ 649,https://www.booking.com/hotel/es/fiesta-caspe.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9335625_88193605_2_1_0&highlighted_blocks=9335625_88193605_2_1_0&matching_block_id=9335625_88193605_2_1_0&sr_pri_blocks=9335625_88193605_2_1_0__64940&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Este hotel de diseño queda a 5 minutos a pie de la estación de metro Arc de Triomf y de la estación de autobuses Estació del Nord de Barcelona. Dispone de gimnasio y ofrece WiFi gratuita y agua embotellada gratuita. 

Las habitaciones del Sercotel Caspe están insonorizadas y cuentan con aire acondicionado. Hay TV vía satélite, minibar y caja fuerte. El baño privado está equipado con artículos de aseo y secador de pelo.

El Sercotel Caspe cuenta con una terraza exterior, un bonito restaurante y un bar cafetería. Se proporciona servicio de habitaciones.

El hotel se encuentra a pocos pasos de los edificios de Gaudí del paseo Passeig de Gràcia. La plaza Cataluña está a unos 20 minutos a pie.

Hay mostrador de información turística y recepción 24 horas. Se ofrecen coches de alquiler. El aparcamiento está disponible por un suplemento."
Citadines Ramblas Barcelona,"8,5",a 400 m del centro,,€ 683,https://www.booking.com/hotel/es/citadines.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9015513_88181413_2_2_0&highlighted_blocks=9015513_88181413_2_2_0&matching_block_id=9015513_88181413_2_2_0&sr_pri_blocks=9015513_88181413_2_2_0__68304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Este aparthotel ofrece recepción 24 horas en las famosas Ramblas, en el centro de Barcelona, cerca de muchos bares, restaurantes y tiendas. Hay conexión WiFi gratuita en todas las instalaciones.

Todos los estudios y apartamentos del Citadines Ramblas Barcelona cuentan con aire acondicionado y cocina con microondas, nevera y lavavajillas. Los baños están equipados con secador de pelo y todas las habitaciones tienen TV de pantalla plana con canales vía satélite. Las habitaciones clásicas disponen de nevera y hervidor de agua.


Se proporcionan toallas y ropa de cama. El precio incluye la limpieza del apartamento y el cambio de toallas y ropa de cama 1 vez por semana. Se pueden solicitar más servicios de limpieza bajo petición, que se cobrarán de acuerdo con las necesidades de los huéspedes.

El Citadines ofrece servicio de alquiler de coches y bicicletas. El aparthotel también dispone de consigna de equipaje y servicio de venta de entradas para los lugares de interés de Barcelona.

El establecimiento está a solo 100 metros de la plaza Catalunya, donde hay una estación de metro y una parada del autobús del aeropuerto. El espectacular mercado de la Boquería se encuentra a 2 minutos a pie del Citadines Ramblas."
Europark,"8,7",a 1 km del centro,,€ 584,https://www.booking.com/hotel/es/europark.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9022702_88181474_0_2_0&highlighted_blocks=9022702_88181474_0_2_0&matching_block_id=9022702_88181474_0_2_0&sr_pri_blocks=9022702_88181474_0_2_0__58384&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Situado a 600 metros del céntrico paseo de Gracia de Barcelona, el Hotel Europark ofrece una terraza en la azotea con piscina al aire libre. Las elegantes habitaciones incluyen una TV LCD de 32 pulgadas y conexión inalámbrica a internet gratis.

Cada habitación del Europark cuenta con aire acondicionado y presenta una decoración elegante en blanco y negro. Hay una caja fuerte para portátiles, minibar y un moderno cuarto de baño con secador de pelo.

El Hotel Europark dispone de una cafetería-bar y una sala de desayunos, donde se sirve un variado desayuno bufé. Por la mañana temprano también hay servicio de café gratis.

El hotel está a 15 minutos a pie de la plaza de Cataluña y de Las Ramblas. La estación de metro de Girona está a solo 200 metros y ofrece acceso directo a la playa de la Barceloneta y al barrio Gótico."
Hotel Sagrada Familia,"8,2","a 2,1 km del centro",,€ 463,https://www.booking.com/hotel/es/sagradafamilia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9118810_0_2_0_0&highlighted_blocks=9118810_0_2_0_0&matching_block_id=9118810_0_2_0_0&sr_pri_blocks=9118810_0_2_0_0__46321&from=searchresults#hotelTmpl,2 de 5,"Este hotel se encuentra a solo 2 calles de la Sagrada Familia y tiene una terraza en la azotea con vistas a esta obra de Gaudí, famosa en el mundo entero. Ofrece recepción 24 horas y habitaciones con TV vía satélite y WiFi gratuita.

Las habitaciones del Hotel Sagrada Familia disponen de aire acondicionado, suelo de parquet y muebles modernos. Todas están equipadas con minibar y baño privado con secador de pelo.

El centro comercial Glòries y el Arco de Triunfo están a menos de 20 minutos a pie del hotel. La estación de metro Sagrada Familia, ubicada a 3 minutos a pie, ofrece conexiones con el centro de la ciudad en 5 minutos."
BCN Urbaness Hotels Bonavista,"8,1","a 1,5 km del centro",,€ 416,https://www.booking.com/hotel/es/bcnurbanbonavista.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9339502_341945128_0_2_0&highlighted_blocks=9339502_341945128_0_2_0&matching_block_id=9339502_341945128_0_2_0&sr_pri_blocks=9339502_341945128_0_2_0__41589&from=searchresults#hotelTmpl,4 de 5,"El BCN Urbaness Hotels Bonavista alberga una hamburguesería (consultar horarios) y una terraza, y se encuentra en Barcelona, a 400 metros de La Pedrera y a menos de 1 km de la Casa Batlló. Hay una recepción 24 horas, mostrador de información turística y WiFi gratuita en todas las instalaciones. El hostal tiene habitaciones familiares.

Todas las habitaciones tienen baño privado. Algunas cuentan con balcón y otras ofrecen vistas a la ciudad. 

El hostal queda cerca de lugares de interés como el Passeig de Gràcia, la Sagrada Familia y el Teatro Tivoli. El aeropuerto más cercano es el de Barcelona El Prat, ubicado a 13 km del BCN Urbaness Hotels Bonavista."
Hotel Brick Barcelona,"8,8","a 2,6 km del centro",,€ 510,https://www.booking.com/hotel/es/brick-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=514856101_177925057_0_2_0&highlighted_blocks=514856101_177925057_0_2_0&matching_block_id=514856101_177925057_0_2_0&sr_pri_blocks=514856101_177925057_0_2_0__51004&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Hotel Brick Barcelona se encuentra en Barcelona, a 14 min a pie de Estación de tren de Sants, y ofrece vistas a la ciudad. Este alojamiento ofrece centro de negocios y servicio de conserjería, además de wifi gratis en todo el alojamiento. Este alojamiento libre de humo está a 7 min a pie de Fuente Mágica de Montjuïc.

El hotel ofrece habitaciones con aire acondicionado, escritorio, caja fuerte, TV de pantalla plana y baño privado con ducha. En Hotel Brick Barcelona, cada habitación cuenta con ropa de cama y toallas.

En recepción se hablan varios idiomas, como catalán, inglés, español y francés, y el personal ofrece consejos sobre la zona.

Palau Sant Jordi está a 1,8 km del alojamiento, y Paseo de Gracia está a 2,7 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 10 km."
apartamento centric,"9,1",a 300 m del centro,,€ 424,https://www.booking.com/hotel/es/apartamento-centric.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=1145402801_387377748_2_0_0&highlighted_blocks=1145402801_387377748_2_0_0&matching_block_id=1145402801_387377748_2_0_0&sr_pri_blocks=1145402801_387377748_2_0_0__42400&from=searchresults#hotelTmpl,4 de 5,"Apartamento centric está en Barcelona y dispone de alojamiento a 2,6 km de Platja de Sant Sebastià, a 2,6 km de Platja de Sant Miquel y a 2,7 km de Platja de la Barceloneta. Este apartamento ofrece wifi gratis, una zona de cocina totalmente equipada y un balcón.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio y 1 baño con bañera o ducha y artículos de aseo gratuitos. Hay TV de pantalla plana.

En la recepción 24 horas, el personal habla inglés, español y francés.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Paseo de Gracia y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Olivia Balmes Hotel,"8,5","a 1,1 km del centro",,€ 684,https://www.booking.com/hotel/es/olivia-balmes.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__68446&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Olivia Balmes Hotel está situado a 400 metros del Paseo de Gracia, en el elegante barrio del Eixample de Barcelona. Este hotel moderno ofrece elegantes habitaciones con aire acondicionado, una piscina al aire libre y un restaurante.

Las habitaciones son amplias y luminosas e incluyen conexión Wi-Fi gratuita, TV de pantalla plana vía satélite y caja fuerte para ordenadores portátiles. Además, disponen de un baño moderno con un diseño de planta abierta.

El restaurante del hotel sirve desayunos, almuerzos y cenas. El Olivia Balmes incluye un solárium con una piscina al aire libre y tumbonas. También alberga un bar que sirve cócteles y aperitivos, así como varias salas de reuniones.

El Olivia Balmes Hotel dispone de aparcamiento privado y se encuentra a unos 20 minutos en coche del aeropuerto de Barcelona, a 15 minutos a pie de la plaza de Cataluña y a 5 minutos a pie de las famosas Casa Batlló y La Pedrera de Gaudí."
Cosmopolitan Boutique Rambla,"7,4","a 1,1 km del centro",,€ 581,https://www.booking.com/hotel/es/barna-hostal.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=25882018_88496264_2_2_0&highlighted_blocks=25882018_88496264_2_2_0&matching_block_id=25882018_88496264_2_2_0&sr_pri_blocks=25882018_88496264_2_2_0__58078&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Cosmopolitan Boutique Rambla está situado en el barrio del Eixample de Barcelona, a solo 200 metros del famoso edificio de La Pedrera de Gaudí. Este establecimiento ofrece habitaciones con WiFi gratuita.

Las habitaciones del Cosmopolitan Boutique Rambla cuentan con suelo típico de baldosa y techos altos. Todas incluyen calefacción, TV y baño privado. Algunas disponen de balcón con vistas a la ciudad.

El Cosmopolitan Boutique Rambla se encuentra en la Rambla de Cataluña, una avenida arbolada repleta de tiendas, cafeterías y bares de tapas.

El paseo de Gracia está a 100 metros y la parada de metro de Diagonal, a 50 metros. Las Ramblas, la Sagrada Familia y el estadio del Camp Nou se hallan a pocas paradas de metro."
Ilunion Almirante,"8,4","a 0,5 km del centro",,€ 541,https://www.booking.com/hotel/es/almirante.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoLW6a0GwAIB0gIkYTczM2I0ZTUtYzZlZi00ZmY3LTk5MDUtMjhjMjg2MGY3YmMz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=bb286ed493710171&srepoch=1706715996&all_sr_blocks=9005002_0_2_0_0&highlighted_blocks=9005002_0_2_0_0&matching_block_id=9005002_0_2_0_0&sr_pri_blocks=9005002_0_2_0_0__54131&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Este hotel elegante se encuentra entre el Barrio Gótico y el barrio de moda de El Born y cuenta con centro de fitness y WiFi gratuita en todas las instalaciones.

El Ilunion Almirante queda a 200 metros de la catedral de Barcelona, a 10 minutos a pie de las famosas Ramblas y a 300 metros de la estación de metro Jaume I.

Las habitaciones disponen de mobiliario de madera, baño privado con acabados de mármol, TV de pantalla plana grande con canales vía satélite, caja fuerte y minibar.

Este hotel cuenta con un certificado oficial por sus instalaciones para personas con movilidad reducida. Ofrece habitaciones adaptadas para personas con discapacidad, entre ellas visual o auditiva.

El Ilunion Almirante alberga una elegante sala de desayunos donde se sirve un desayuno a la carta cada día. El servicio de habitaciones está disponible en horario limitado.

Este hotel está adaptado para personas con movilidad reducida."
