Hotels,Ratings,Distance,District,Price,Link,Star,Descriptions
Leonardo Boutique Hotel Barcelona Sagrada Familia,"8,7",a 3 km del centro,,€ 1.625,https://www.booking.com/hotel/es/leonardo-boutique-hotel-barcelona-sagrada-familia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=206&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=27707101_0_2_0_0&highlighted_blocks=27707101_0_2_0_0&matching_block_id=27707101_0_2_0_0&sr_pri_blocks=27707101_0_2_0_0__162477&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 de 5,"El Leonardo Boutique Hotel Barcelona Sagrada Familia se encuentra a solo 15 minutos a pie de la Sagrada Familia de Gaudí. Alberga un solárium en la azotea con vistas panorámicas a Barcelona, así como habitaciones con conexión WiFi gratuita.

Todas las habitaciones modernas del Leonardo Boutique Hotel Barcelona Sagrada Familia dan al exterior e incluyen aire acondicionado, calefacción, TV de pantalla plana y baño privado con secador de pelo.

El Leonardo Boutique Hotel Barcelona Sagrada Familia sirve un desayuno buffet todos los días. Bajo petición previa, también se preparan platos sin gluten. En verano, el desayuno se puede tomar en la terraza. Además hay máquinas expendedoras de aperitivos y bebidas.

La recepción abre las 24 horas y facilita información turística. El establecimiento está a 200 metros de la estación de metro de Clot, que comunica con el centro de la ciudad en 10 minutos."
Chic & Basic Zoo,"7,3","a 1,1 km del centro",,€ 1.402,https://www.booking.com/hotel/es/triunfo-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=207&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=9196402_88192065_0_0_0&highlighted_blocks=9196402_88192065_0_0_0&matching_block_id=9196402_88192065_0_0_0&sr_pri_blocks=9196402_88192065_0_0_0__140230&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Chic & Basic Zoo está situado en el Born, uno de los barrios más modernos y cosmopolitas del centro de Barcelona. Se encuentra entre el barrio Gótico y el parque de la Ciutadella y a unos minutos del puerto.

El hotel permite acceder fácilmente al barrio Gótico, donde encontrará la catedral, Santa María del Mar, la plaza de Sant Jaume y Santa Anna.

También está muy cerca del zoo, el parque de la Ciutadella, las playas y el puerto olímpico. En la zona encontrará bares, restaurantes, locales nocturnos (en la zona del Born se encuentran los bares de tapas más típicos) y el Museo Picasso, entre otros."
Bonavista Apartments - Eixample,"8,6","a 1,2 km del centro",,€ 1.615,https://www.booking.com/hotel/es/bonavista-apartments-barcelona-eixample.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=208&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=36005704_197174407_2_0_0&highlighted_blocks=36005704_197174407_2_0_0&matching_block_id=36005704_197174407_2_0_0&sr_pri_blocks=36005704_197174407_2_0_0__161500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Los Bonavista Apartments Eixample son alojamientos modernos con WiFi gratuita, situados en un edificio típico del Eixample, en el Quadrat d'Or de Barcelona. La plaza Catalunya queda a 1,5 km.

Los apartamentos disponen de 2 dormitorios, decoración moderna con suelo de parquet y muebles contemporáneos. Todos tienen TV de pantalla plana de 32 pulgadas, lavadora y utensilios de planchado. La zona de cocina está completamente equipada con tetera, microondas y lavavajillas.

Los Bonavista Apartments – Eixample se encuentran en una esquina de la calle Enric Granados, donde hay muchas cafeterías, bares y restaurantes. A 1 calle hay un supermercado.

Los apartamentos se encuentran a 5 minutos a pie de la parada de metro de Diagonal (líneas 3 y 5) y a 250 metros de Provença, donde está la línea de tren urbano FGC, que llega a la plaza Catalunya en unos 5 minutos."
Aparthotel Senator Barcelona,"7,6","a 2,6 km del centro",,€ 1.606,https://www.booking.com/hotel/es/aparthotelcitysenator.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=209&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=9037310_365919148_2_0_0&highlighted_blocks=9037310_365919148_2_0_0&matching_block_id=9037310_365919148_2_0_0&sr_pri_blocks=9037310_365919148_2_0_0__160550&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2 de 5,"El Aparthotel Senator Barcelona se encuentra en la Vía Augusta, una agradable zona residencial situada a 2 minutos a pie de la estación de tren de Muntaner. Las habitaciones del hotel incluyen aire acondicionado, calefacción y conexión WiFi gratuita.

Todas las habitaciones y apartamentos disponen de TV, teléfono y baño privado con bañera o ducha. Los apartamentos también cuentan con zona de cocina equipada.

El establecimiento se halla a 6 minutos en tren de la plaza de Cataluña y del centro de Barcelona. La basílica de la Sagrada Familia queda a 3,3 km."
BCN Urbaness Hotels Bonavista,"8,1","a 1,5 km del centro",,€ 1.184,https://www.booking.com/hotel/es/bcnurbanbonavista.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=210&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=9339502_204775695_2_2_0&highlighted_blocks=9339502_204775695_2_2_0&matching_block_id=9339502_204775695_2_2_0&sr_pri_blocks=9339502_204775695_2_2_0__118430&from=searchresults#hotelTmpl,3 de 5,"El BCN Urbaness Hotels Bonavista alberga una hamburguesería (consultar horarios) y una terraza, y se encuentra en Barcelona, a 400 metros de La Pedrera y a menos de 1 km de la Casa Batlló. Hay una recepción 24 horas, mostrador de información turística y WiFi gratuita en todas las instalaciones. El hostal tiene habitaciones familiares.

Todas las habitaciones tienen baño privado. Algunas cuentan con balcón y otras ofrecen vistas a la ciudad. 

El hostal queda cerca de lugares de interés como el Passeig de Gràcia, la Sagrada Familia y el Teatro Tivoli. El aeropuerto más cercano es el de Barcelona El Prat, ubicado a 13 km del BCN Urbaness Hotels Bonavista."
Líbere Barcelona Sant Antoni,"8,5","a 0,7 km del centro",,€ 1.810,https://www.booking.com/hotel/es/libere-barcelona-sant-antoni.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=211&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=9179723_204775730_0_0_0&highlighted_blocks=9179723_204775730_0_0_0&matching_block_id=9179723_204775730_0_0_0&sr_pri_blocks=9179723_204775730_0_0_0__181041&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,1 de 5,"El Líbere Barcelona Sant Antoni está situado a 200 metros de la estación de metro Universitat y ofrece habitaciones elegantes con aire acondicionado, conexión WiFi gratuita y TV de pantalla plana vía satélite. La plaza Catalunya y Las Ramblas están a 7 minutos a pie.

El Líbere Barcelona Sant Antoni está situado junto al animado barrio del Raval, a 350 metros del Museo de Arte Moderno MACBA. Los autobuses con servicio directo al aeropuerto de Barcelona paran a 400 metros del hotel.

Este hotel moderno dispone de habitaciones con suelo de madera y una decoración sencilla y elegante. Todas incluyen baño con secador de pelo. Algunas habitaciones también tienen terraza privada.

Hay numerosos bares y restaurantes en los alrededores."
Fashion House,"8,5","a 0,5 km del centro",,€ 741,https://www.booking.com/hotel/es/fashion-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=212&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=1201112_95135180_0_2_0&highlighted_blocks=1201112_95135180_0_2_0&matching_block_id=1201112_95135180_0_2_0&sr_pri_blocks=1201112_95135180_0_2_0__74130&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El establecimiento Fashion House se halla a unos 10 minutos a pie de la plaza de Cataluña, de Las Ramblas y de la estación de metro Urquinaona. Ocupa una antigua casa de modas del Ensanche y tiene terraza al aire libre.

Las habitaciones del establecimiento Fashion House presentan una decoración tradicional con techo alto. Todos los alojamientos están equipados con aire acondicionado y calefacción. Los estudios disponen de baño privado. Las habitaciones comparten el baño solo con otra habitación.

El establecimiento Fashion House cuenta con una gran terraza y salón común con té/café gratuitos, nevera compartida, microondas, hervidor de agua y máquina expendedora de bebidas frías. El hotel está cerca de numerosos restaurantes, bares y cafeterías.

El establecimiento Fashion House se encuentra a solo 550 metros del Paseo de Gracia. Está bien comunicado con el Barrio Gótico y el barrio del Born."
Coronado,"6,7","a 1,5 km del centro",,€ 1.253,https://www.booking.com/hotel/es/coronado.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=213&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=9750104_0_2_0_0&highlighted_blocks=9750104_0_2_0_0&matching_block_id=9750104_0_2_0_0&sr_pri_blocks=9750104_0_2_0_0__125269&from=searchresults#hotelTmpl,3 de 5,"El Coronado está muy bien situado a 200 metros de la estación de metro Paral·lel y a 15 minutos de las famosas Ramblas de Barcelona. Ofrece conexión Wi-Fi gratuita en todo el establecimiento y servicio de recepción las 24 horas.

Las habitaciones del Coronado presentan un diseño sencillo y cuentan con un baño privado, aire acondicionado y calefacción.

En la zona del vestíbulo hay un bar y cafetería, que sirve bebidas y aperitivos. También hay numerosos restaurantes y bares a 5 minutos a pie del establecimiento.

El Coronado está a 15 minutos a pie de la fuente mágica en la zona de Montjuic y a 10 minutos del puerto de Barcelona."
Feelathome Plaza Apartments,"8,3","a 2,7 km del centro",,€ 1.577,https://www.booking.com/hotel/es/feelathome-plaza-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=214&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=101541501_91476545_3_0_0&highlighted_blocks=101541501_91476545_3_0_0&matching_block_id=101541501_91476545_3_0_0&sr_pri_blocks=101541501_91476545_3_0_0__157690&from=searchresults#hotelTmpl,4 de 5,"El Feelathome Plaza Apartments ofrece apartamentos con conexión Wi-Fi gratuita y calefacción. Los apartamentos están a 100 metros de la estación de metro de Hostafrancs y a 650 metros de la Plaza España y del centro de congresos Fira de Barcelona.

Los apartamentos presentan una decoración elegante e incluyen zona de estar, TV de pantalla plana con canales vía satélite y reproductor de DVD. La mayoría de los apartamentos disponen de balcón o terraza y todos tienen acceso a una terraza en la azotea de uso común con vistas a la zona.

Los apartamentos tienen zona de comedor y cocina equipada con lavadora, horno y cafetera, así como baño con ducha. La ropa de cama y las toallas están incluidas.

Hay varios restaurantes y tiendas a 3 minutos a pie del establecimiento. Los apartamentos están a 3 km de la Plaza de Cataluña y del centro de Barcelona. La estación de tren de Sants se halla a 10 minutos a pie del establecimiento."
Rooms Sepulveda,"8,0",a 1 km del centro,,€ 675,https://www.booking.com/hotel/es/rooms-sepulveda-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=215&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=1061438502_378493734_2_0_0&highlighted_blocks=1061438502_378493734_2_0_0&matching_block_id=1061438502_378493734_2_0_0&sr_pri_blocks=1061438502_378493734_2_0_0__67500&from=searchresults#hotelTmpl,3 de 5,"Rooms Sepulveda está en el barrio de Eixample, en Barcelona, a 14 min a pie de Paseo de Gracia y a 1,3 km de Estación de metro Passeig de Gràcia.

Hay un baño compartido totalmente equipado con bidet y secador de pelo.

Cerca del alojamiento hay puntos de interés como Fuente Mágica de Montjuïc, Plaza Cataluña y Casa Batlló. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Silken Sant Gervasi,"8,4","a 3,2 km del centro",,€ 1.447,https://www.booking.com/hotel/es/stgervasi.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=216&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=9115217_0_2_0_0&highlighted_blocks=9115217_0_2_0_0&matching_block_id=9115217_0_2_0_0&sr_pri_blocks=9115217_0_2_0_0__144748&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2 de 5,"Este hotel elegante está situado en Barcelona, en el tranquilo distrito de Sant Gervasi, y ofrece habitaciones modernas con conexión a internet gratuita. El Silken queda a solo 8 minutos en tren de la plaza Catalunya.

El restaurante del Silken San Gervasi está especializado en cocina tradicional con influencias modernas. En la cafetería se sirve un desayuno buffet y también se ofrecen bebidas y aperitivos durante todo el día.

Las habitaciones son funcionales e incluyen caja fuerte de uso gratuito, calefacción central, aire acondicionado y baño de mármol con secador de pelo.

El Silken St. Gervasi se encuentra a 15 minutos a pie del parque Güell, que acoge impresionantes estructuras, mosaicos y arquitectura de Antoni Gaudí. La estación de El Putxet queda a 50 metros del hotel y conecta con el centro de la ciudad."
HG City Suites Barcelona,"8,7","a 2,3 km del centro",,€ 2.099,https://www.booking.com/hotel/es/hg-city-suites-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=217&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=9045207_122502930_0_0_0&highlighted_blocks=9045207_122502930_0_0_0&matching_block_id=9045207_122502930_0_0_0&sr_pri_blocks=9045207_122502930_0_0_0__209900&from=searchresults#hotelTmpl,3 de 5,"El HG City Suites Barcelona está situado en el límite del popular barrio de Gracia de Barcelona, ​​a 300 metros de la estación de metro de Fontana. Las habitaciones de este establecimiento son amplias y modernas y disponen de control de temperatura, minibar y TV de pantalla plana vía satélite.

Todos los alojamientos del HG City Suites Barcelona incluyen caja fuerte y baño privado con secador de pelo y artículos de aseo. Además, se proporciona conexión WiFi gratuita en todas las habitaciones y zonas comunes.

La estación de tren de Gracia FGC está a solo 200 metros del HG City Suites Barcelona y el autobús 24 para cerca. Ambos medios de transporte ofrecen acceso a la plaza de Cataluña en menos de 20 minutos. El Paseo de Gracia se encuentra a 15 minutos a pie del HG City Suites Barcelona.

Hay aparcamiento público disponible cerca del hotel, con descuentos especiales para los huéspedes."
Monrooms Barcelona,"8,3","a 2,9 km del centro",,€ 1.249,https://www.booking.com/hotel/es/monrooms-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=218&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=53911801_88210017_2_0_0&highlighted_blocks=53911801_88210017_2_0_0&matching_block_id=53911801_88210017_2_0_0&sr_pri_blocks=53911801_88210017_2_0_0__124880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Monrooms Barcelona se encuentra en los límites del barrio de Gracia, muy de moda actualmente, y ofrece habitaciones modernas con conexión WiFi gratuita y TV. Este establecimiento alberga una cocina compartida y varias zonas de estar.

Sus habitaciones son luminosas, cuentan con un baño privado con ducha e incluyen toallas y ropa de cama.

La cocina compartida del Monrooms Barcelona está equipada con fogones, microondas y nevera. También hay una zona de comedor y un salón de uso común.

Además, este establecimiento se halla a unos 10 minutos a pie de varios bares y restaurantes, a 500 metros del parque Güell de Gaudí, a 5 minutos a pie de la estación de metro de Lesseps y a 20 km del aeropuerto de Barcelona."
Hostal Rio De Castro,"7,9","a 1,6 km del centro",,€ 1.371,https://www.booking.com/hotel/es/hostal-rio-de-castro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=219&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262206&all_sr_blocks=32590502_88207353_0_0_0&highlighted_blocks=32590502_88207353_0_0_0&matching_block_id=32590502_88207353_0_0_0&sr_pri_blocks=32590502_88207353_0_0_0__137130&from=searchresults#hotelTmpl,2 de 5,"El Hostal Rio de Castro se encuentra en el centro de Barcelona, en la avenida del Paralelo, ​​junto a la estación de metro Poble Sec, y ofrece WiFi gratuita. El alojamiento está situado a 10 minutos a pie de la Fuente Mágica de Montjuïc.

Todas las habitaciones incluyen aire acondicionado, TV de pantalla plana, suelo de baldosa y escritorio, y algunas tienen baño privado con secador de pelo y artículos de aseo.

También alberga una zona común con salón de TV, microondas y cafetera. En las inmediaciones hay numerosos restaurantes, bares y tiendas.

Asimismo, se proporciona consigna de equipaje. El Rio de Castro se halla a 15 minutos a pie de Las Ramblas atravesando el barrio de El Raval."
Bird House,"7,4","a 1,1 km del centro",,€ 1.081,https://www.booking.com/hotel/es/bird-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=226&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262213&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__108125&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Bird House ofrece habitaciones modernas con WiFi gratis a solo 30 metros de la estación de metro de Urgell y a menos de 15 minutos a pie de la plaza Catalunya, las Ramblas y la plaza España.

Las habitaciones del Bird House presentan una decoración minimalista y alegre y cuentan con techos altos, aire acondicionado, calefacción, baño compartido, WiFi gratis, armario y escritorio. Se proporcionan toallas y ropa de cama.

Se permite el uso de una cocina compartida y se sirve el desayuno.

En la zona de Sant Antoni, a solo 5 minutos a pie, hay restaurantes, bares y cafeterías. El Paseo de Gracia está a 15 minutos a pie.

El Bird House se halla a menos de 1 km del Museo de Arte Moderno MACBA y a 30 metros de la parada de autobús de Gran Vía-Urgell, donde para el autobús que va al aeropuerto. La Pedrera y la casa Batlló de Gaudí están a 20 minutos a pie del Bird House."
The Moods Oasis,"8,6","a 1,9 km del centro",,€ 1.651,https://www.booking.com/hotel/es/the-moods-oasis-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=227&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262213&all_sr_blocks=575403801_222118039_2_2_0&highlighted_blocks=575403801_222118039_2_2_0&matching_block_id=575403801_222118039_2_2_0&sr_pri_blocks=575403801_222118039_2_2_0__165130&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"The Moods Oasis, que tiene terraza, está en la región de Cataluña, Barcelona, a 12 min a pie de La Pedrera y a 1,5 km de Casa Batlló. Este hotel de 3 estrellas ofrece centro de fitness y tiene habitaciones con aire acondicionado, wifi gratis y baño privado. Este alojamiento libre de humo se encuentra a 1,9 km de Paseo de Gracia.

En el hotel, las habitaciones cuentan con escritorio y TV de pantalla plana. En The Moods Oasis, las habitaciones disponen de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno continental.

The Moods Oasis ofrece servicio de planchado, así como fax y fotocopiadora. El personal de la recepción 24 horas habla catalán, alemán, inglés y español, y puede ayudar a la clientela a planificar su estancia.

Estación de metro Passeig de Gràcia está a 1,8 km del alojamiento, y Plaza Cataluña está a 2,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Ohana Space Barcelona,"8,3","a 1,9 km del centro",,€ 1.231,https://www.booking.com/hotel/es/mati-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqP7za0GwAIB0gIkYzVlYjU3ZGEtNDY0MC00NjAzLWI4ZTMtNzNiNTkwYjNkYjFl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=228&sr_order=popularity&srpvid=fa2b44327d1c0001&srepoch=1706262213&all_sr_blocks=883963802_371160512_4_0_0&highlighted_blocks=883963802_371160512_4_0_0&matching_block_id=883963802_371160512_4_0_0&sr_pri_blocks=883963802_371160512_4_0_0__123130&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Ohana Space Barcelona está muy bien situado en el barrio de Gracia, Barcelona, a 15 min a pie de Casa Batlló, a 1,7 km de Paseo de Gracia y a 19 min a pie de Estación de metro Passeig de Gràcia. El alojamiento se encuentra a 2,6 km de Palacio de la Música Catalana, a 1,9 km de Teatro Tívoli y a 2,7 km de Sagrada Familia. Este alojamiento hipoalergénico está a menos de 1 km de La Pedrera.

El albergue ofrece habitaciones con aire acondicionado, armario, hervidor, nevera, horno, caja fuerte, TV de pantalla plana, balcón y baño privado con ducha. En Ohana Space Barcelona, las habitaciones tienen ropa de cama y toallas.

Portal del Ángel está a 2,7 km del alojamiento, y Parque Güell está a 2,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
