Hotels,Ratings,Distance,District,Price,Link,Star,Descriptions
The Streets Apartments Rambla,"7,4",a 1 km del centro,,€ 1.496,https://www.booking.com/hotel/es/the-streets-apartments-rambla-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=997178905_372582803_2_0_0&highlighted_blocks=997178905_372582803_2_0_0&matching_block_id=997178905_372582803_2_0_0&sr_pri_blocks=997178905_372582803_2_0_0__149596&from=searchresults#hotelTmpl,4 de 5,"The Streets Apartments Rambla, que cuenta con terraza y wifi gratis, se encuentra en el centro de Barcelona, cerca de Platja de Sant Sebastià, Platja de Sant Miquel y Plaza Cataluña.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Paseo de Gracia y Palacio de la Música Catalana. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
Residencia Universitaria Campus del Mar,"7,9","a 1,8 km del centro",,€ 673,https://www.booking.com/hotel/es/residencia-campus-del-mar.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=24762701_88204773_0_2_0&highlighted_blocks=24762701_88204773_0_2_0&matching_block_id=24762701_88204773_0_2_0&sr_pri_blocks=24762701_88204773_0_2_0__67304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"La Residencia Campus del Mar está muy bien ubicada en el barrio de La Barceloneta en Barcelona, a 200 metros de la playa. Alberga un centro de fitness y ofrece conexión gratuita a internet tanto en las habitaciones como en las zonas comunes.

Las habitaciones de la Residencia Campus del Mar disponen de zona de cocina con microondas y set de té/café. La mayoría tiene TV.

La Residencia también cuenta con zona de biblioteca y sala de juegos con mesa de billar y mesa de ping pong. Hay aparcamiento privado, lavandería y recepción 24 horas. Se ofrece un servicio de alquiler de bicicletas bajo petición.

Hay varias máquinas expendedoras.

La Residencia Campus del Mar se encuentra a unos 2 minutos a pie del parque de la Ciudadela y del paseo marítimo. La estación de metro Barceloneta queda a 250 metros.

Este alojamiento permanece abierto todo el año para la comunidad universitaria (estudiantes, profesores, investigadores y personal administrativo)."
Rooms Nueva Valencia,"9,4","a 2,1 km del centro",,€ 373,https://www.booking.com/hotel/es/rooms-nueva-valencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=1036176204_376168989_2_0_0&highlighted_blocks=1036176204_376168989_2_0_0&matching_block_id=1036176204_376168989_2_0_0&sr_pri_blocks=1036176204_376168989_2_0_0__37304&from=searchresults#hotelTmpl,2 de 5,"Rooms Nueva Valencia se encuentra en Barcelona, en la región de Cataluña, cerca de Estación de tren de Sants y Fuente Mágica de Montjuïc, y ofrece alojamiento con wifi gratis.

Hay un baño compartido totalmente equipado con bidet y secador de pelo.

Casa Batlló está a 2,2 km del alojamiento, y Paseo de Gracia está a 2,5 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
Stylish Apartments,"7,4","a 0,8 km del centro",,€ 1.641,https://www.booking.com/hotel/es/stylish-apartment-c-in-city-center-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=132867809_387382462_2_0_0&highlighted_blocks=132867809_387382462_2_0_0&matching_block_id=132867809_387382462_2_0_0&sr_pri_blocks=132867809_387382462_2_0_0__164100&from=searchresults#hotelTmpl,4 de 5,"El Stylish Apartments es un alojamiento independiente situado en varios lugares de una zona pequeña en el centro de Barcelona. Hay conexión WiFi gratuita. El establecimiento se encuentra a pocos pasos de La Pedrera y del Passeig de Gràcia.

Los apartamentos son modernos y disponen de aire acondicionado, zona de estar, zona de cocina completa con lavavajillas y microondas y baño privado con bañera o ducha y secador de pelo. Las habitaciones tienen vistas a la ciudad."
Rooms Calabria,"8,4","a 1,5 km del centro",,€ 333,https://www.booking.com/hotel/es/rooms-calabria.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=1087148603_381644889_2_0_0&highlighted_blocks=1087148603_381644889_2_0_0&matching_block_id=1087148603_381644889_2_0_0&sr_pri_blocks=1087148603_381644889_2_0_0__33304&from=searchresults#hotelTmpl,3 de 5,"Rooms Calabria se encuentra en Barcelona, cerca de Fuente Mágica de Montjuïc, Estación de tren de Sants, y Paseo de Gracia, y ofrece wifi gratis.

Hay un baño compartido con ducha en todas las unidades, además de artículos de aseo gratuitos y secador de pelo.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Casa Batlló y Plaza Cataluña. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km."
MH Apartments Suites,"8,6","a 1,1 km del centro",,€ 980,https://www.booking.com/hotel/es/mh-apartments-suites.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=28271701_265084766_2_0_0&highlighted_blocks=28271701_265084766_2_0_0&matching_block_id=28271701_265084766_2_0_0&sr_pri_blocks=28271701_265084766_2_0_0__98000&from=searchresults#hotelTmpl,3 de 5,"El MH Apartments Suites se encuentra en el barrio del Eixample de Barcelona, ​​a 500 metros del elegante Passeig de Gràcia. Ofrece apartamentos modernos con conexión inalámbrica a internet gratuita y TV vía satélite con canales internacionales.

Las modernas suites del MH Suites presentan una decoración elegante y suelos de parqué. Todas tienen zona de estar con sofás, TV de pantalla plana y reproductor de DVD.

Las cocinas del MH Apartments tienen horno, vitrocerámica y cafetera Nespresso. También disponen de lavadora.

El MH Apartments Suites ofrece la posibilidad de realizar el registro de salida después de lo habitual, bajo petición. Hay un servicio de atención al cliente las 24 horas y el personal del registro de entrada puede proporcionarles información sobre qué ver y hacer en Barcelona.

La Pedrera y la Casa Batlló de Gaudí están a 10 minutos a pie de los apartamentos. Las estaciones de metro Girona y Verdaguer están a 5 minutos a pie y conectan con el resto de la ciudad."
Hostal Operaramblas,"8,5","a 0,8 km del centro",,€ 699,https://www.booking.com/hotel/es/hostal-opera.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=1947005_95144225_0_0_0&highlighted_blocks=1947005_95144225_0_0_0&matching_block_id=1947005_95144225_0_0_0&sr_pri_blocks=1947005_95144225_0_0_0__69859&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Hostal Operaramblas se encuentra a menos de 100 metros de Las Ramblas y de la estación de metro Liceu. El establecimiento ofrece recepción abierta las 24 horas, conexión Wi-Fi gratuita y habitaciones con baño privado.

Las habitaciones del Operaramblas presentan una decoración sencilla y disponen de suelo de baldosa, calefacción y teléfono.

El establecimiento cuenta con máquina expendedora de bebidas. Además, la recepción vende aperitivos y tiene un ordenador con conexión a internet a disposición de los huéspedes.

El hostal está en un lugar fantástico del centro de Barcelona, a 5 minutos a pie del barrio Gótico, donde hay gran cantidad de cafeterías, bares y restaurantes. Además, el establecimiento Opera está a 500 metros de la catedral de la ciudad y a menos de 10 minutos a pie de Port Vell."
Catalonia Barcelona Plaza,"8,6","a 2,2 km del centro",,€ 1.039,https://www.booking.com/hotel/es/cataloniabarcelonaplaza.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=9058208_194624145_0_34_0&highlighted_blocks=9058208_194624145_0_34_0&matching_block_id=9058208_194624145_0_34_0&sr_pri_blocks=9058208_194624145_0_34_0__103920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5 de 5,"El Hotel Catalonia Barcelona Plaza está ubicado en Barcelona, en la plaza de España, y tiene piscina de temporada en la azotea y terraza con vistas panorámicas a la ciudad. También cuenta con sala de fitness, salón de belleza y wifi gratuita.

El establecimiento está ubicado junto a la estación de metro Espanya. La plaza cuenta con numerosas paradas de autobús que enlazan con otras zonas de la ciudad, con el recinto ferial Fira Barcelona y con el aeropuerto de Barcelona.

Todas las habitaciones son amplias y disponen de aire acondicionado, TV vía satélite, caja fuerte y baño privado de mármol con secador de pelo. Hay wifi gratuita en todas las zonas y Smart TV con la aplicación Chromecast. Las 2 suites del reloj tienen ventanales con vistas increíbles a Montjuic. El hotel también ofrece habitaciones y suites con terraza privada.

El Catalonia Barcelona Plaza sirve un desayuno buffet a diario en el Simultáneo, un nuevo punto de encuentro en Barcelona que fusiona actividades culturales y de ocio con la mejor oferta gastronómica. El Simultáneo cuenta con wifi gratuita y es ideal para teletrabajar, celebrar reuniones informales, disfrutar de un concierto o tomarse un cóctel después de trabajar.

¿Ya conoce el gastrobar Simultáneo? Se trata de un local vanguardista con platos de alta cocina. El régimen de media pensión incluye el almuerzo o la cena en el gastrobar.

El restaurante Filigrana está especializado en platos catalanes modernos elaborados con ingredientes de la zona. También alberga el restaurante japonés Kurai y la terraza The Clock, que ofrece vistas a Montjuic.

El Catalonia Barcelona Plaza cuenta con un amplio centro de negocios con 3 salas de conferencias grandes y 8 salas de reuniones, todas ellas equipadas con lo último en tecnología.

Esta zona de Barcelona es la favorita de nuestros huéspedes (según comentarios independientes)."
SM Hotel Sant Antoni,"8,2","a 1,5 km del centro",,€ 697,https://www.booking.com/hotel/es/sant-antoni-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=23656801_88204083_2_2_0&highlighted_blocks=23656801_88204083_2_2_0&matching_block_id=23656801_88204083_2_2_0&sr_pri_blocks=23656801_88204083_2_2_0__69704&from=searchresults#hotelTmpl,4 de 5,"Este hotel moderno y elegante se encuentra a 5 minutos a pie de la Sagrada Familia y ofrece recepción 24 horas y conexión Wi-Fi gratuita en todas las instalaciones. La estación de metro Monumental está a 200 metros.

Las habitaciones del SM Hotel Sant Antoni están decoradas en tonos blancos, negros y rojos y disponen de suelo de parquet, caja fuerte, escritorio, TV de pantalla plana, aire acondicionado, calefacción y baño privado con secador de pelo y artículos de aseo.

El Sant Antoni ofrece un desayuno buffet continental y cuenta con máquinas expendedoras de bebidas y aperitivos. A menos de 5 minutos a pie hay multitud de restaurantes y cafeterías.

El SM Hotel Sant Antoni se encuentra a 900 metros de la sala de conciertos L’Auditori y del teatro nacional. El centro comercial Glòries y el paseo de Gracia están a menos de 20 minutos a pie, mientras que la plaza de Cataluña se encuentra a 10 minutos en autobús o en metro."
Hotel Nouvel,"8,2",a 250 m del centro,,€ 956,https://www.booking.com/hotel/es/nouvel.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613446&all_sr_blocks=9065413_370756938_0_0_0&highlighted_blocks=9065413_370756938_0_0_0&matching_block_id=9065413_370756938_0_0_0&sr_pri_blocks=9065413_370756938_0_0_0__95604&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Hotel Nouvel ofrece habitaciones con aire acondicionado, WiFi gratuita y un restaurante, y se encuentra en una calle peatonal, a solo 100 metros de la plaza de Cataluña de Barcelona y Las Ramblas.

Este hotel está ubicado en un edificio del siglo XIX y está decorado con techos ornamentados, lámparas de cristal y bronce fundido, y suelos de mármol.

Las habitaciones están equipadas con TV de pantalla plana, ventanas de doble acristalamiento y baño privado con bañera o ducha y secador de pelo. Se ofrece servicio de alquiler de caja fuerte.

El restaurante del hotel, La Lluna, sirve platos de cocina mediterránea. También hay máquinas expendedoras de aperitivos, hielo y bebidas.

En la recepción, abierta las 24 horas, hay servicios de alquiler de coches, lavandería y venta de entradas. Se ofrece consigna de equipaje y una sala de lectura con 2 ordenadores.

El Hotel Nouvel se encuentra a solo 2 minutos a pie de la calle comercial Portal del Ángel y a 10 minutos a pie de la catedral de Barcelona y el barrio Gótico."
Sercotel Amister Art Hotel Barcelona,"8,2","a 1,6 km del centro",,€ 812,https://www.booking.com/hotel/es/amisterbarcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613453&all_sr_blocks=9110302_91462808_2_2_0&highlighted_blocks=9110302_91462808_2_2_0&matching_block_id=9110302_91462808_2_2_0&sr_pri_blocks=9110302_91462808_2_2_0__81200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Sercotel Amister Art Hotel Barcelona está situado a solo 10 minutos a pie del moderno Paseo de Gracia de Barcelona y cuenta con una terraza en la azotea con piscina y bar. Hay WiFi gratuita en todas las instalaciones.

Cada planta del hotel está dedicada a un artista diferente, y las habitaciones están decoradas con obras de arte contemporáneo. Las elegantes habitaciones disponen de TV de pantalla plana, caja fuerte y aire acondicionado.

El Sercotel Amister Art Hotel Barcelona está en el barrio del Eixample de Barcelona, a unos 400 metros de las estaciones de metro Entença y Hospital Clínic. La Casa Batlló y La Pedrera de Gaudí se encuentran a 15 minutos a pie.

En el hotel se puede gestionar el aparcamiento. El establecimiento se encuentra frente a una parada de autobús y taxi."
Cien,"8,5","a 0,6 km del centro",,€ 744,https://www.booking.com/hotel/es/cien.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613453&all_sr_blocks=45886501_89891387_0_1_0&highlighted_blocks=45886501_89891387_0_1_0&matching_block_id=45886501_89891387_0_1_0&sr_pri_blocks=45886501_89891387_0_1_0__74393&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Cien ocupa un edificio del siglo XIX situado a poca distancia a pie de Las Ramblas, la plaza de Cataluña y el Passeig de Gràcia. Las habitaciones ofrecen aire acondicionado y WiFi gratuita.

Las 8 habitaciones del Cien presentan una decoración cálida y minimalista y disponen de calefacción, TV de pantalla plana y baño privado con ducha.

Hay una terraza donde se puede desayunar. En la zona de salón se sirven café y aperitivos durante todo el día.

El establecimiento se encuentra a menos de 5 minutos a pie de las estaciones de metro Universitat, Catalunya y Passeig de Gràcia. El Cien goza de una ubicación céntrica, cerca de la principal zona comercial de Barcelona. En las inmediaciones se pueden encontrar numerosos bares y restaurantes de cocina nacional e internacional.

Los autobuses que van al aeropuerto de Barcelona salen de la plaza Catalunya, mientras que los trenes que van al aeropuerto y a la ciudad costera de Sitges salen de la estación de tren de Passeig de Gràcia, situada a 250 metros."
Mihlton Barcelona Boutique B&B,"8,7","a 1,3 km del centro",,€ 749,https://www.booking.com/hotel/es/mihlton-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613453&all_sr_blocks=54286010_88501931_2_2_0&highlighted_blocks=54286010_88501931_2_2_0&matching_block_id=54286010_88501931_2_2_0&sr_pri_blocks=54286010_88501931_2_2_0__74944&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Mihlton Barcelona Boutique B&B está en el centro de Barcelona, a 5 min a pie de La Pedrera y a 800 metros de Casa Batlló. Ofrece alojamiento con wifi gratis, aire acondicionado y acceso a un jardín con terraza.

El bed and breakfast ofrece TV de pantalla plana y baño privado con artículos de aseo gratuitos, secador de pelo y ducha. Algunas unidades disponen de zona de estar y/o balcón.

El desayuno diario ofrece opciones buffet, continentales o inglesas/irlandesas.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Plaza Cataluña. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km."
Blanc Guest House,"8,7","a 1,9 km del centro",,€ 597,https://www.booking.com/hotel/es/blanc-guest-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613453&all_sr_blocks=9693015_88494245_2_1_0&highlighted_blocks=9693015_88494245_2_1_0&matching_block_id=9693015_88494245_2_1_0&sr_pri_blocks=9693015_88494245_2_1_0__59662&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Blanc Guest House se encuentra a 8 minutos a pie del conocido ​​Passeig de Gràcia de Barcelona y dispone de una bonita terraza y habitaciones elegantes con conexión Wi-Fi gratuita y TV de pantalla plana.

Las habitaciones del Blanc Guest House están decoradas en color blanco y tienen suelo de parqué y muebles blancos. Además, incluyen aire acondicionado, calefacción y ventilador. Algunas tienen baño privado.

El personal de la recepción ofrece información turística sobre Barcelona y un servicio de alquiler de coches.

El Blanc está situado a 8 minutos a pie de la estación de metro de Diagonal, bien comunicada con el resto de la ciudad. La Plaza Catalunya está a 2 paradas en metro."
Hostal Ramos,"7,7","a 0,7 km del centro",,€ 543,https://www.booking.com/hotel/es/hostal-ramos.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613453&all_sr_blocks=18937312_369151553_0_0_0&highlighted_blocks=18937312_369151553_0_0_0&matching_block_id=18937312_369151553_0_0_0&sr_pri_blocks=18937312_369151553_0_0_0__54300&from=searchresults#hotelTmpl,4 de 5,"El Hostal Ramos está situado en el barrio del Raval de Barcelona, ​​a solo 50 metros de las famosas Ramblas. Ofrece recepción 24 horas y habitaciones sencillas equipadas con aire acondicionado, TV y baño privado.

El Ramos cuenta con un ordenador con conexión a internet gratuita y consigna de equipaje.

El hostal se encuentra cerca de muchos de los lugares de interés de la ciudad, al lado del mercado de la Boquería y del teatro del Liceu.

La Plaza Catalunya está a sólo 5 minutos a pie del establecimiento. Los autobuses para el aeropuerto, los trenes y todas las líneas de metro paran aquí."
Hotel Serhs Rivoli Rambla,"8,2",a 350 m del centro,,€ 788,https://www.booking.com/hotel/es/rivoliramblas.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613453&all_sr_blocks=9032212_88181564_0_10_0&highlighted_blocks=9032212_88181564_0_10_0&matching_block_id=9032212_88181564_0_10_0&sr_pri_blocks=9032212_88181564_0_10_0__78822&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Hotel Serhs Rivoli Rambla, situado en la famosa Rambla, cuenta con un bonito patio interior y una terraza con vistas al Barrio Gótico.

 También es posible almorzar en el hotel y disfrutar de las vistas a los jardines urbanos, que datan de la época romántica.

El Hotel Serhs Rivoli Rambla ofrece una decoración de estilo Art Déco. Los interiores combinan el estilo clásico con elementos vanguardistas, tales como la iluminación y el mobiliario contemporáneo. El patio interior del Rivoli Ramblas presenta murales pintados en las paredes y ofrece un entorno fresco.

El restaurante 128 Rambla prepara una amplia selección de cocina mediterránea e internacional. Además, se sirve un desayuno buffet variado."
Vincci Maritimo,"8,3","a 4,2 km del centro",,€ 1.021,https://www.booking.com/hotel/es/vinccimaritimo.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auu0460GwAIB0gIkZDZiZTdkM2EtODNiYy00ZmZhLWIyMTYtMWE5MDA5MmI4ODMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-24&checkout=2024-05-28&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&srpvid=09874f497704005c&srepoch=1706613453&all_sr_blocks=9117502_338644195_0_2_0&highlighted_blocks=9117502_338644195_0_2_0&matching_block_id=9117502_338644195_0_2_0&sr_pri_blocks=9117502_338644195_0_2_0__102095&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Vincci Marítimo se encuentra a 10 minutos a pie del centro comercial Diagonal Mar y del centro de convenciones CCIB de Barcelona. Ofrece habitaciones luminosas y elegantes con TV de pantalla plana vía satélite y conexión Wi-Fi gratuita.

Las habitaciones del Hotel Marítimo presentan una decoración moderna con suelo de parquet e imágenes relajantes del mar. Además, disponen de aire acondicionado, carta de almohadas, baño privado con secador de pelo y vistas al encantador jardín zen japonés o al parque Diagonal Mar.

El restaurante Jardí de Mar del hotel ofrece platos de cocina mediterránea elaborados con ingredientes frescos. El desayuno del hotel incluye alimentos aptos para celíacos, mientras que el bar salón Ikebana sirve aperitivos, tapas y cócteles que los huéspedes podrán disfrutar en la terraza.

El hotel dispone de recepción 24 horas con servicios de lavandería y de alquiler de coches.

El Vincci Marítimo se encuentra a sólo 500 metros de la playa de Mar Bella, mientras que la estación de metro Selva del Mar está a 2 minutos a pie del hotel y conecta con el centro de la ciudad en 15 minutos."
