Hotels,Distance,District,Price,Rating,Stars,Comments,Link,descriptions
NH Collection Barcelona Gran Hotel Calderon,a 400 m del centro,"Eixample, Barcelona",€ 999,"8,2",5 de 5,3.010 comentarios,https://www.booking.com/hotel/es/nhcalderon.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873841&all_sr_blocks=9035917_93708810_0_2_0&highlighted_blocks=9035917_93708810_0_2_0&matching_block_id=9035917_93708810_0_2_0&sr_pri_blocks=9035917_93708810_0_2_0__99904&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este moderno hotel presenta una decoración de la década de 1950 y ofrece habitaciones con aire acondicionado, WiFi gratuita y TV de pantalla plana vía satélite. La plaza Espanya de Barcelona está a 8 minutos a pie.

Las habitaciones del Chic & Basic Velvet presentan una decoración elegante con suelo de parquet e incluyen baño privado con secador de pelo y artículos de aseo gratuitos.

El hotel sirve un desayuno buffet diario en el comedor y los huéspedes pueden tomar bebidas en el bar de autoservicio, que tiene acceso directo a la terraza.

Además, a 10 minutos a pie hay una gran variedad de restaurantes.

El Chic & Basic Velvet está a solo 10 minutos a pie del centro de convenciones Fira, de la parada de autobús del aeropuerto y de Montjüic, que alberga el Museo Joan Miró y la Fuente Mágica."
Hotel Market,"a 1,2 km del centro","Eixample, Barcelona",€ 462,"7,4",3 de 5,3.819 comentarios,https://www.booking.com/hotel/es/market.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873841&all_sr_blocks=9411113_88195485_0_0_0&highlighted_blocks=9411113_88195485_0_0_0&matching_block_id=9411113_88195485_0_0_0&sr_pri_blocks=9411113_88195485_0_0_0__46225&from=searchresults#hotelTmpl,"El elegante NH Collection Barcelona Gran Hotel Calderón está muy bien ubicado junto al paseo de Gràcia, en el centro de Barcelona. Cuenta con centro de fitness y azotea con piscina de acceso gratuito disponible durante todo el año y vistas increíbles a la ciudad.

Las habitaciones del NH Collection Barcelona Gran Hotel Calderón disponen de aire acondicionado, WiFi gratuita, cafetera Nespresso y baño privado con ducha de efecto lluvia y secador de pelo profesional.

El servicio de habitaciones está disponible las 24 horas y el bar Eleven sirve cócteles y aperitivos ligeros.

El desayuno buffet incluye una gran variedad de platos con alimentos antioxidantes y una zona de zumos recién hechos. Se puede solicitar el desayuno en la habitación y también se sirve un desayuno ligero antes de lo habitual.

El personal del departamento de atención al huésped proporciona toda la ayuda necesaria durante la estancia y realiza recomendaciones sobre actividades y lugares de interés de Barcelona.

El hotel está a solo 1 calle de la famosa Casa Batlló de Gaudí. El Barrio Gótico queda a unos 10 minutos a pie."
Chic & Basic Velvet,"a 1,9 km del centro","Eixample, Barcelona",€ 498,"8,1",3 de 5,3.219 comentarios,https://www.booking.com/hotel/es/santangelo-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873841&all_sr_blocks=9096613_88190298_0_2_0&highlighted_blocks=9096613_88190298_0_2_0&matching_block_id=9096613_88190298_0_2_0&sr_pri_blocks=9096613_88190298_0_2_0__49799&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Market se encuentra en Barcelona, junto al mercado de San Antonio y ​​a 10 minutos a pie del Museo de Arte Contemporáneo MACBA. El establecimiento ofrece habitaciones elegantes con ducha de efecto lluvia y WiFi gratuita. También alberga un restaurante muy frecuentado.

Las habitaciones del Market Hotel presentan una decoración moderna y constan de vigas de madera oscura, paredes blancas y ventanas grandes. Todas las habitaciones incluyen baño privado. Algunas habitaciones cuentan con balcón o terraza.

El establecimiento se halla a 15 minutos a pie de la plaza de España y de la plaza Catalunya. Asimismo, el hotel está ubicado a unos 200 metros de la estación de metro Sant Antoni y a solo 2 minutos a pie de la parada del autobús que proporciona conexiones con el aeropuerto.

El restaurante del Market Hotel está especializado en platos de arroz y sirve una selección de platos de la cocina catalana moderna en un ambiente elegante."
Hilton Barcelona,"a 3,3 km del centro","Les Corts, Barcelona",€ 616,"8,0",4 de 5,1.387 comentarios,https://www.booking.com/hotel/es/hilton-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873841&all_sr_blocks=9687902_357746630_2_2_0&highlighted_blocks=9687902_357746630_2_2_0&matching_block_id=9687902_357746630_2_2_0&sr_pri_blocks=9687902_357746630_2_2_0__61580&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El My Adddress in Plaza Real se encuentra en la animada plaza Real y ofrece apartamentos con aire acondicionado y WiFi gratuita. Los apartamentos gozan de una ubicación céntrica, a 100 metros de Las Ramblas.

Estos apartamentos presentan una decoración moderna y disponen de calefacción, zona de salón con TV de pantalla plana y zona de cocina bien equipada con microondas, nevera y hervidor de agua. Se proporcionan toallas y ropa de cama.

En el mercado cercano de la Boquería, situado a 450 metros, se encuentran productos frescos y bares de tapas tradicionales. En los alrededores hay una gran variedad de restaurantes y tiendas que abren hasta tarde.

El My Adddress in Plaza Real se encuentra en el Barrio Gótico, a 10 minutos a pie de la catedral de Barcelona. Los apartamentos están bien comunicados en transporte público y se hallan a 300 metros de la estación de metro Liceu."
My Address in Plaza Real,"a 0,9 km del centro","Ciutat Vella, Barcelona",€ 433,"7,9",3 de 5,179 comentarios,https://www.booking.com/hotel/es/enjoybarcelona-apartments.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=45191101_91929512_0_0_0&highlighted_blocks=45191101_91929512_0_0_0&matching_block_id=45191101_91929512_0_0_0&sr_pri_blocks=45191101_91929512_0_0_0__43320&from=searchresults#hotelTmpl,"Acta Voraport está en Barcelona, a menos de 1 km de Platja del Bogatell, y dispone de alojamiento con piscina al aire libre, parking privado, terraza y restaurante. Este hotel de 3 estrellas ofrece bar y habitaciones con aire acondicionado, wifi gratis y baño privado. El alojamiento ofrece cajero automático, servicio de conserjería y servicio de organización de tours.

En el hotel, las habitaciones están equipadas con escritorio y TV de pantalla plana. Cada habitación está equipada con caja fuerte, y algunas también ofrecen vistas a la ciudad. En Acta Voraport, cada habitación cuenta con ropa de cama y toallas.

En el alojamiento se sirve todas las mañanas un desayuno buffet.

En la recepción 24 horas se hablan varios idiomas, como catalán, inglés, español y francés.

Cerca del alojamiento hay puntos de interés como Playa de la Mar Bella, Platja de la Nova Icària y Platja del Somorrostro. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
Acta Voraport,"a 2,9 km del centro","Sant Martí, Barcelona",€ 606,"8,7",3 de 5,13.032 comentarios,https://www.booking.com/hotel/es/acta-voraport.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=543679302_217443299_0_1_0&highlighted_blocks=543679302_217443299_0_1_0&matching_block_id=543679302_217443299_0_1_0&sr_pri_blocks=543679302_217443299_0_1_0__60604&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Acevi Villarroel ofrece WiFi gratuita de alta velocidad, spa y piscina en la azotea durante el verano. Se encuentra a 400 metros de la estación de metro Urgell y a 15 minutos a pie de la plaza Catalunya de Barcelona.

Las habitaciones del Acevi están decoradas con elegancia y tienen suelo de madera. Todas cuentan con TV vía satélite.

El spa del hotel Acevi Villarroel está disponible por un suplemento. Cuenta con baño de vapor, sauna, hammam y gimnasio. Hay servicio de masajes bajo petición y en el solárium podrá relajarse en una tumbona.

El Acevi Villarroel está ubicado a 10 minutos a pie de la Universidad de Barcelona y del animado barrio del Raval. La estación de metro Hospital Clinic se encuentra a 600 metros y ofrece conexiones directas con la Sagrada Familia y el estadio del FC Barcelona, el Camp Nou."
Acevi Villarroel,"a 1,1 km del centro","Eixample, Barcelona",€ 484,"7,7",4 de 5,4.029 comentarios,https://www.booking.com/hotel/es/acevivillarroel.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=9065102_0_2_0_0&highlighted_blocks=9065102_0_2_0_0&matching_block_id=9065102_0_2_0_0&sr_pri_blocks=9065102_0_2_0_0__48393&from=searchresults#hotelTmpl,"El elegante Hilton Barcelona cuenta con un impresionante vestíbulo y ofrece WiFi gratuita, acceso al gimnasio 24 horas y habitaciones con vistas a la ciudad y TV de plasma. El hotel se encuentra a 15 minutos a pie del Camp Nou, el estadio del FC Barcelona.

Las elegantes habitaciones del Barcelona Hilton están insonorizadas y cuentan con aire acondicionado, soporte para iPod y set de té y café.

El Hotel Hilton Barcelona está a 100 metros del centro comercial L'Illa y a 300 metros de la estación de metro María Cristina. La plaza Catalunya y el centro histórico de la ciudad se encuentran a 15 minutos en metro. La estación de Sants queda a 5 minutos en coche y el aeropuerto El Prat de Barcelona está a 15 minutos en coche.

El Hilton Barcelona alberga el restaurante Mosaic, que ofrece platos de cocina catalana y mediterránea elaborados con ingredientes locales de temporada. El Vibe Bar & Restaurant sirve tapas y cócteles. En la TV de pantalla grande del bar se retransmiten eventos deportivos en directo."
Gran Hotel La Florida G.L Monumento,"a 5,9 km del centro","Horta-Guinardó, Barcelona",€ 916,"8,7",5 de 5,1.480 comentarios,https://www.booking.com/hotel/es/gran-la-florida.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=9369901_91908501_0_2_0&highlighted_blocks=9369901_91908501_0_2_0&matching_block_id=9369901_91908501_0_2_0&sr_pri_blocks=9369901_91908501_0_2_0__91634&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Acta Antibes está en el distrito del Eixample de Barcelona, a 10 minutos a pie de la Sagrada Familia. Este hotel ofrece recepción 24 horas, desayuno buffet y WiFi gratuita.

Todas las habitaciones del Acta Antibes presentan una decoración sencilla y elegante. Las habitaciones incluyen aire acondicionado, TV y escritorio.

El Antibes dispone de consigna de equipaje. También se ofrecen desayunos sin gluten, bajo petición.

El hotel está bien situado para visitar lugares de interés como la Casa Batlló y La Pedrera de Gaudí, ubicados a unos 20 minutos a pie.

La plaza Cataluña y las Ramblas se encuentran a poco más de 1 km. La estación de metro más cercana, Monumental, está a solo 200 metros del hotel."
Acta Antibes,"a 1,4 km del centro","Eixample, Barcelona",€ 520,"8,5",2 de 5,4.470 comentarios,https://www.booking.com/hotel/es/hotelantibesbarcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=9131901_138954125_0_2_0&highlighted_blocks=9131901_138954125_0_2_0&matching_block_id=9131901_138954125_0_2_0&sr_pri_blocks=9131901_138954125_0_2_0__51989&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Gran Hotel La Florida G.L Monumento, de 5 estrellas, se encuentra en la montaña del Tibidabo y ofrece vistas a Barcelona y al mar Mediterráneo. Los huéspedes tienen acceso gratuito al spa.

Las habitaciones de La Florida disponen de WIFI gratuita y TV de plasma interactiva de 37 pulgadas. Los baños cuentan con artículos de aseo de l'Occitane, bañera y ducha. Algunas también disponen de balcón privado.

Los huéspedes pueden admirar las vistas desde las terrazas y los jardines panorámicos de La Florida. El Spa by L'Occitane incluye una piscina de acero inoxidable, tanto cubierta como al aire libre. También dispone de bañera de hidromasaje, sauna, duchas de presión y una gran variedad de equipo de fitness.

El restaurante del hotel sirve platos gourmet de cocina catalana, española y mediterránea. También hay 2 bares."
Catalonia Barcelona 505,"a 3,3 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 519,"8,1",4 de 5,2.222 comentarios,https://www.booking.com/hotel/es/catalonia-barcelona-505.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=9059305_194589362_0_2_0&highlighted_blocks=9059305_194589362_0_2_0&matching_block_id=9059305_194589362_0_2_0&sr_pri_blocks=9059305_194589362_0_2_0__51920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Ramblas Internacional se encuentra en las famosas Ramblas, a 50 metros de la estación de metro Liceu y cerca del mercado de La Boquería.
Todas las habitaciones están insonorizadas, presentan una decoración personalizada y tienen luz natural abundante. La mayoría de las habitaciones ofrecen vistas al centro de Barcelona. Algunas de ellas dan a las Ramblas.

El Hotel Ramblas Internacional sirve un desayuno diario.

El hotel está bien comunicado con el Barrio Gótico, a solo 150 metros del Gran Teatro del Liceo y a menos de 10 minutos a pie de la catedral de Barcelona."
Hotel Ramblas Internacional,"a 0,7 km del centro","Ciutat Vella, Barcelona",€ 555,"7,2",3 de 5,2.506 comentarios,https://www.booking.com/hotel/es/husainternacional.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=9048602_99408980_0_2_0&highlighted_blocks=9048602_99408980_0_2_0&matching_block_id=9048602_99408980_0_2_0&sr_pri_blocks=9048602_99408980_0_2_0__55504&from=searchresults#hotelTmpl,"El Catalonia Barcelona 505 se encuentra en la zona Sant Gervasi de Barcelona y dispone de piscina exterior y de habitaciones amplias con WiFi gratuita. El centro está a 15 minutos de la estación de tren de El Putxet, situada a 400 metros.

El hotel está cerca de centros médicos importantes, como Dexeus, Barraquer y las clínicas Teknon y Sant Jordi, y está al lado del Tranvía Azul, con destino al teleférico del Tibidabo.

Las habitaciones tienen aire acondicionado, caja fuerte, minibar y TV vía satélite. Hay escritorio y baño privado con secador de pelo y artículos de aseo.

El restaurante C50&5 elabora cocina internacional, y hay bar y servicio de habitaciones.

La recepción está abierta las 24 horas y ofrece servicio de alquiler de coche. Desde el hotel es fácil llegar a la autopista B20, y el aparcamiento de las instalaciones está disponible por un suplemento."
Ronda House,"a 0,8 km del centro","Ciutat Vella, Barcelona",€ 430,"8,5",3 de 5,9.756 comentarios,https://www.booking.com/hotel/es/ronda.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=9037902_0_2_1_0&highlighted_blocks=9037902_0_2_1_0&matching_block_id=9037902_0_2_1_0&sr_pri_blocks=9037902_0_2_1_0__42992&from=searchresults#hotelTmpl,"El Ronda House está situado junto a la Ronda Sant Antoni, a 10 minutos a pie de Las Ramblas. El hotel dispone de restaurante y habitaciones con TV vía satélite.

El Ronda presenta una decoración sencilla y luminosa. Las habitaciones incluyen aire acondicionado y baño privado completamente equipado.

En la cafetería del Ronda se sirve un desayuno buffet diario que incluye café y repostería. También hay un restaurante y un bar abierto hasta la 01:00.

El hotel se encuentra a solo 5 minutos a pie del Museo MACBA y a 200 metros de la estación de metro Sant Antoni, que enlaza con la Sagrada Familia y la Casa Batlló de Gaudí en menos de 15 minutos."
Andante Hotel,"a 1,2 km del centro","Ciutat Vella, Barcelona",€ 575,"8,5",3 de 5,3.467 comentarios,https://www.booking.com/hotel/es/andante.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=36479010_91473423_0_2_0&highlighted_blocks=36479010_91473423_0_2_0&matching_block_id=36479010_91473423_0_2_0&sr_pri_blocks=36479010_91473423_0_2_0__57454&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Andante Hotel se encuentra en el centro de Barcelona, a 350 metros de la estación de metro de Drassanes y de La Rambla, y dispone de una pequeña piscina en la azotea con unas vistas impresionantes a Barcelona. También cuenta con wifi gratuita y gimnasio.

Las habitaciones son modernas y están equipadas con aire acondicionado, suelo de parquet, caja fuerte para ordenador portátil y TV vía satélite de pantalla plana. El baño incluye espejo de cuerpo entero y secador de pelo de alta potencia.

El hotel ofrece un desayuno buffet con cocina en vivo. También se sirven desayunos sin gluten, bajo petición. Además, hay una terraza amplia y una zona de autoservicio con microondas y máquinas expendedoras de bebidas, aperitivos y bocadillos.

Se puede alquilar un coche en el mostrador de información turística y se facilita servicio de transporte privado desde y hacia el aeropuerto de Barcelona El Prat bajo petición y por un suplemento. El hotel dispone de consigna de equipaje, servicio de lavandería y servicio de planchado.

La terraza de la azotea estará cerrada por mantenimiento del 15 al 25 de enero de 2024."
Hostal Las Flores Ramblas,"a 0,7 km del centro","Ciutat Vella, Barcelona",€ 616,"8,2",2 de 5,1.361 comentarios,https://www.booking.com/hotel/es/hostal-las-flores.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=27593501_88496823_2_0_0&highlighted_blocks=27593501_88496823_2_0_0&matching_block_id=27593501_88496823_2_0_0&sr_pri_blocks=27593501_88496823_2_0_0__61597&from=searchresults#hotelTmpl,"Este céntrico hotel se encuentra en Las Ramblas de Barcelona, junto a la estación de metro de Liceu y a 50 metros del mercado de la Boquería. Ofrece habitaciones con aire acondicionado, conexión inalámbrica a internet gratuita y TV de pantalla plana.

Cerca del Hostal Las Flores Ramblas encontrará aparcamiento público. La estupenda ubicación de este hostal le permitirá desplazarse a pie a los principales lugares de interés de la ciudad.

La catedral de Barcelona está a 5 minutos a pie y la Sagrada Familia de Gaudí se encuentra a 10 minutos en metro o autobús.

Las Flores ofrece servicio de recepción las 24 horas, lo que le permitirá disfrutar de la vida nocturna del centro de Barcelona. Este hostal también ofrece guardaequipaje y mostrador de información turística."
Hostal Central Barcelona,"a 1,1 km del centro","Eixample, Barcelona",€ 515,"8,5",2 de 5,1.837 comentarios,https://www.booking.com/hotel/es/hostal-central-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=18925607_347080935_2_0_0&highlighted_blocks=18925607_347080935_2_0_0&matching_block_id=18925607_347080935_2_0_0&sr_pri_blocks=18925607_347080935_2_0_0__51454&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este alojamiento decorado en estilo clásico se encuentra en el centro de Barcelona, en el barrio modernista del Eixample, que data de finales del siglo XIX. Hay WiFi gratuita en todas las zonas.

Las habitaciones, renovadas en 2018, tienen suelo de madera, aire acondicionado, TV inteligente, caja fuerte gratuita y baño privado con secador de pelo profesional.

El Hostal Central Barcelona está situado a poca distancia a pie del centro de la ciudad, que alberga numerosos monumentos modernistas de Gaudí, como la Casa Batllò y La Pedrera.

El Hostal Central Barcelona ofrece alojamiento tranquilo y presenta una decoración interior artística y con encanto."
Sallés Hotel Pere IV,"a 2,2 km del centro","Sant Martí, Barcelona",€ 706,"8,1",4 de 5,8.214 comentarios,https://www.booking.com/hotel/es/pereiv.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Avmm860GwAIB0gIkM2IzZWVjMzUtMGYyZS00MmJhLWJkOTctY2Q2NjFhMmY3ZmYw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=1aec51961b14003f&srepoch=1706873857&all_sr_blocks=9094311_237861395_0_0_0&highlighted_blocks=9094311_237861395_0_0_0&matching_block_id=9094311_237861395_0_0_0&sr_pri_blocks=9094311_237861395_0_0_0__70620&from=searchresults#hotelTmpl,"El establecimiento Pere IV se encuentra en el distrito de Poble Nou, a 10 minutos a pie de la animada zona del Puerto Olímpico y de las playas de Barcelona. Este hotel cuenta con un spa gratuito. Hay WiFi gratuita y recepción 24 horas.
.

Todas las habitaciones son amplias y cuentan con minibar y TV vía satélite de pantalla plana.

El restaurante a la carta Garum elabora recetas mediterráneas. Además, este hotel sirve un desayuno buffet a diario.

El spa del establecimiento Pere IV incluye sauna finlandesa, hammam, piscina cubierta y duchas de sensaciones.

El establecimiento Pere IV se halla a pocos pasos de la playa y del nuevo puerto deportivo. La estación de metro de Bogatell queda muy cerca y permite acceder fácilmente a la playa y al centro de la ciudad, ambos situados a menos de 15 minutos."
