Hotels,Distance,District,Price,Rating,Stars,Comments,Link,descriptions
Acevi Villarroel,"a 1,1 km del centro","Eixample, Barcelona",€ 539,"7,7",4 de 5,4.030 comentarios,https://www.booking.com/hotel/es/acevivillarroel.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9065102_88182100_0_2_0&highlighted_blocks=9065102_88182100_0_2_0&matching_block_id=9065102_88182100_0_2_0&sr_pri_blocks=9065102_88182100_0_2_0__53915&from=searchresults#hotelTmpl,"El Acevi Villarroel ofrece WiFi gratuita de alta velocidad, spa y piscina en la azotea durante el verano. Se encuentra a 400 metros de la estación de metro Urgell y a 15 minutos a pie de la plaza Catalunya de Barcelona.

Las habitaciones del Acevi están decoradas con elegancia y tienen suelo de madera. Todas cuentan con TV vía satélite.

El spa del hotel Acevi Villarroel está disponible por un suplemento. Cuenta con baño de vapor, sauna, hammam y gimnasio. Hay servicio de masajes bajo petición y en el solárium podrá relajarse en una tumbona.

El Acevi Villarroel está ubicado a 10 minutos a pie de la Universidad de Barcelona y del animado barrio del Raval. La estación de metro Hospital Clinic se encuentra a 600 metros y ofrece conexiones directas con la Sagrada Familia y el estadio del FC Barcelona, el Camp Nou."
Ikonik Anglí,"a 4,3 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 516,"8,0",4 de 5,1.368 comentarios,https://www.booking.com/hotel/es/eurostars-angli.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9237514_93709554_2_2_0&highlighted_blocks=9237514_93709554_2_2_0&matching_block_id=9237514_93709554_2_2_0&sr_pri_blocks=9237514_93709554_2_2_0__51610&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este elegante hotel de diseño se encuentra en el bonito barrio residencial de Sarrià y ofrece una piscina al aire libre, una zona de jardín y vistas a la montaña del Tibidabo. También dispone de WiFi gratuita.

Las amplias habitaciones del Ikonik Anglí presentan un diseño minimalista y cuentan con ventanas grandes que dejan entrar mucha luz natural, así como aire acondicionado, TV de pantalla plana y baño moderno con una gran variedad de artículos de aseo.

Los huéspedes podrán disfrutar de un desayuno diario en la elegante sala de desayunos del Angli. Además, el barrio de Sarrià es conocido por sus fabulosas pastelerías. A 5 minutos a pie hay muchos bares populares. El hotel también ofrece salas de reuniones para celebrar eventos.

El Ikonik Anglí se encuentra a 600 metros de la estación de tren FGC de Sarrià, que ofrece conexiones directas con el centro de Barcelona, y a solo 10 minutos en tren de la plaza Cataluña. El aeropuerto más cercano es el de Barcelona-El Prat, ​​situado a 15 minutos en coche."
ICON Bcn,a 450 m del centro,"Eixample, Barcelona",€ 817,"8,9",4 de 5,2.650 comentarios,https://www.booking.com/hotel/es/petit-palace-bcn.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9411018_88195494_0_1_0&highlighted_blocks=9411018_88195494_0_1_0&matching_block_id=9411018_88195494_0_1_0&sr_pri_blocks=9411018_88195494_0_1_0__81745&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel boutique se encuentra en el centro de Barcelona, ​​a 5 minutos a pie de la plaza de Cataluña y del paseo de Gracia. Hay préstamo de bicicletas, WiFi gratuita y iPads de uso gratuito (sujetos a disponibilidad).

Las habitaciones del ICON Bcn by Petit Palace tienen una decoración moderna, TV de pantalla plana y ducha.

Además, el establecimiento cuenta con un bar, un restaurante de cocina mediterránea, recepción 24 horas y servicio de alquiler de scooters, sujeto a disponibilidad.

El establecimiento ICON Bcn by Petit Palace está a solo 7 minutos a pie del Barrio Gótico, que alberga el Palau de la Música Catalana, y a menos de 5 minutos a pie de las estaciones de metro de Urquinaona y Paseo de Gracia. La Pedrera de Gaudí queda a 750 metros, y el parque de la Ciutadella está a 15 minutos a pie."
Catalonia Park Güell,"a 3,7 km del centro","Gracia, Barcelona",€ 413,"7,7",3 de 5,5.011 comentarios,https://www.booking.com/hotel/es/catalonia-park-guell.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9058908_194596102_0_2_0&highlighted_blocks=9058908_194596102_0_2_0&matching_block_id=9058908_194596102_0_2_0&sr_pri_blocks=9058908_194596102_0_2_0__41304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Park Güell tiene WiFi gratuita y una piscina en la azotea. Está situado en una zona residencial, fuera del centro histórico de Barcelona y a 600 metros del Park Güell.

Las habitaciones son sencillas y cómodas, y tienen aire acondicionado o calefacción y TV vía satélite. También hay un bar restaurante.

El Catalonia Park Güell se encuentra a solo 300 metros de la estación de metro Vallcarca. Esta conecta con el centro de la ciudad en 10 minutos. Las paradas de los autobuses V19 y 22 están cerca. El alojamiento tiene una terraza solárium con vistas a la ciudad.

El hotel se encuentra cerca de algunas de las clínicas médicas más famosas de Barcelona, como Delfos y Quirón.

En los alrededores del hotel hay numerosos clubes deportivos y parques. El conocido barrio de Gràcia también se encuentra a poca distancia a pie y alberga plazas animadas con bares y restaurantes."
Mercure Barcelona Condor,"a 2,5 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 559,"8,2",4 de 5,2.497 comentarios,https://www.booking.com/hotel/es/sercotel-alberta.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=38475921_93744112_2_2_0&highlighted_blocks=38475921_93744112_2_2_0&matching_block_id=38475921_93744112_2_2_0&sr_pri_blocks=38475921_93744112_2_2_0__55920&from=searchresults#hotelTmpl,"Este hotel urbano de estilo informal está situado en el tranquilo barrio barcelonés de Sarrià-Sant Gervasi, a 10 minutos del centro a través de la cercana estación de tren Sant Gervasi (de la red de transportes Ferrocarriles de la Generalidad de Cataluña). Ofrece habitaciones modernas con vistas.

Las habitaciones del Mercure Barcelona Condor son luminosas y disponen de aire acondicionado, WiFi gratuita, TV vía satélite, escritorio, minibar, caja fuerte y baño privado con secador de pelo. Algunas habitaciones también tienen terraza.

Se sirve un desayuno buffet a diario en el restaurante del hotel. Hay servicio de habitaciones y servicio de lavandería.

Las reservas de 5 habitaciones o más pueden estar sujetas a condiciones diferentes y comportar suplementos.

Los huéspedes tienen acceso gratuito al centro de fitness, que ofrece vistas a la montaña del Tibidabo y a la ciudad. También se presta un servicio de masajes por un suplemento. Asimismo, cuenta con instalaciones para acoger eventos y reuniones.


Hay varios bares, tiendas y plazas apacibles a unos 5 minutos a pie, en el barrio de Gracia. El parque Güell y el Paseo de Gracia (que alberga La Pedrera de Gaudí) se hallan a solo 15 minutos a pie.

El Mercure Barcelona Condor se encuentra a solo 750 metros de la avenida Diagonal, una popular zona comercial, y a 3 minutos a pie de la estación Muntaner (de la red de transportes Ferrocarriles de la Generalidad de Cataluña)."
Onix Rambla,a 400 m del centro,"Eixample, Barcelona",€ 586,"8,4",3 de 5,2.456 comentarios,https://www.booking.com/hotel/es/onixrambla.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9091907_91462769_2_2_0&highlighted_blocks=9091907_91462769_2_2_0&matching_block_id=9091907_91462769_2_2_0&sr_pri_blocks=9091907_91462769_2_2_0__58588&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este céntrico hotel de Barcelona está rodeado por las boutiques y cafeterías de la elegante rambla de Cataluña. Ofrece acceso gratuito a internet y una piscina al aire libre, no climatizada y está abierta de abril a octubre.

El Onix Rambla cuenta con un gimnasio y un centro de negocios con acceso gratuito a internet. También hay una bonita terraza.

Todas las habitaciones incluyen aire acondicionado y TV de pantalla plana vía satélite. Las habitaciones también tienen calefacción y están equipadas con minibar y caja fuerte gratuita. El baño privado cuenta con secador de pelo y artículos de aseo.

El hotel está ubicado en un edificio de arquitectura típicamente modernista. La zona del barrio del Eixample es famosa por sus hermosos edificios.

Hay recepción 24 horas y mostrador de información turística con servicio de alquiler de coches."
Occidental Atenea Mar - Adults Only,"a 3,9 km del centro","Sant Martí, Barcelona",€ 525,"8,1",4 de 5,3.991 comentarios,https://www.booking.com/hotel/es/barcelo-atenea-mar.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9250911_88192666_2_2_0&highlighted_blocks=9250911_88192666_2_2_0&matching_block_id=9250911_88192666_2_2_0&sr_pri_blocks=9250911_88192666_2_2_0__52520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"BcnStop Sagrada Familia se encuentra en Barcelona, a menos de 1 km de Sagrada Familia y a 2,8 km de La Pedrera, y ofrece alojamiento con wifi gratis, aire acondicionado, salón de uso común y terraza.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales vía satélite y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera.

Hay servicio de alquiler de bicicletas y servicio de alquiler de coches en el apartahotel.

Casa Batlló está a 3,3 km del alojamiento, y Parque Güell está a 3,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
BcnStop Sagrada Familia,"a 2,7 km del centro","Horta-Guinardó, Barcelona",€ 572,"8,1",4 de 5,1.087 comentarios,https://www.booking.com/hotel/es/bcn-stop-sagrada-familia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=24456601_0_2_0_0&highlighted_blocks=24456601_0_2_0_0&matching_block_id=24456601_0_2_0_0&sr_pri_blocks=24456601_0_2_0_0__57168&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Occidental Atenea Mar - Adults Only está situado a 150 metros de la playa de la Nova Mar Bella de Barcelona y ofrece sauna, gimnasio y zona WiFi gratuita. Las habitaciones incluyen aire acondicionado y TV vía satélite con canales internacionales.

El hotel dispone de terraza con vistas al mar y piscina de borde infinito de temporada con camas y asientos de hidromasaje. Se pueden alquilar camas balinesas y tumbonas. También hay un bar de temporada, que está abierto de junio a septiembre.

Las habitaciones del Occidental Atenea Mar - Adults Only son luminosas y funcionales y muchas de ellas gozan de vistas a la ciudad o al mar. Todas las habitaciones tienen minibar, caja fuerte de uso gratuito y baño privado con artículos de aseo.

El restaurante Canela del hotel propone platos mediterráneos a la carta y un desayuno buffet variado todas las mañanas. También hay muchos bares y restaurantes en el cercano paseo marítimo.

Los servicios regulares de autobús que van al centro de Barcelona tienen parada justo frente al Occidental Atenea Mar - Adults Only, y la estación de metro de Poble Nou se encuentra a 10 minutos a pie. El centro de conferencias CCIB y el centro comercial Diagonal Mar se hallan a solo 1 km del hotel."
BCN Urbaness Hotels Bonavista,"a 1,5 km del centro","Gracia, Barcelona",€ 422,"8,1",2 de 5,1.489 comentarios,https://www.booking.com/hotel/es/bcnurbanbonavista.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9339502_341945128_0_2_0&highlighted_blocks=9339502_341945128_0_2_0&matching_block_id=9339502_341945128_0_2_0&sr_pri_blocks=9339502_341945128_0_2_0__42159&from=searchresults#hotelTmpl,"El BCN Urbaness Hotels Bonavista alberga una hamburguesería (consultar horarios) y una terraza, y se encuentra en Barcelona, a 400 metros de La Pedrera y a menos de 1 km de la Casa Batlló. Hay una recepción 24 horas, mostrador de información turística y WiFi gratuita en todas las instalaciones. El hostal tiene habitaciones familiares.

Todas las habitaciones tienen baño privado. Algunas cuentan con balcón y otras ofrecen vistas a la ciudad. 

El hostal queda cerca de lugares de interés como el Passeig de Gràcia, la Sagrada Familia y el Teatro Tivoli. El aeropuerto más cercano es el de Barcelona El Prat, ubicado a 13 km del BCN Urbaness Hotels Bonavista."
Hilton Diagonal Mar Barcelona,"a 4,6 km del centro","Sant Martí, Barcelona",€ 664,"7,7",4 de 5,2.091 comentarios,https://www.booking.com/hotel/es/hilton-diagonal-mar-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9687831_93709920_2_34_0&highlighted_blocks=9687831_93709920_2_34_0&matching_block_id=9687831_93709920_2_34_0&sr_pri_blocks=9687831_93709920_2_34_0__66379&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Aparthotel Atenea Calabria está situado a 200 metros de la estación de metro de Rocafort, a 10 minutos a pie de la plaza España. Este apartahotel ofrece amplios estudios con conexión Wi-Fi gratuita, zona de cocina bien equipada y TV de pantalla plana.

Los estudios del Atenea, amplios y bien decorados, tienen una zona de estar con TV vía satélite y sofá cama. La zona de cocina está equipada con nevera, microondas y cafetera.

El Calabria sirve un desayuno bufé diario. A pocos pasos del apartahotel hay varios supermercados, cafeterías y restaurantes.

El Atenea Calabria está a unos 20 minutos a pie de la estación de tren y de autobuses de Sants. La plaza Cataluña y Las Ramblas se encuentran a 3 paradas de metro desde la cercana estación de metro de Rocafort."
Aparthotel Atenea Calabria,"a 1,6 km del centro","Eixample, Barcelona",€ 572,"8,2",3 de 5,4.239 comentarios,https://www.booking.com/hotel/es/aparthotelcalabria.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__57221&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel moderno está situado a 200 metros de la plaza de toros Monumental de Barcelona y a 12 minutos de la Sagrada Familia. Ofrece habitaciones con aire acondicionado, calefacción, TV vía satélite y conexión Wi-Fi gratuita.

La parada de metro Monumental se encuentra a tan solo 3 minutos a pie del Hotel Glòries y proporciona conexiones directas con la plaza Catalunya en unos 5 minutos.

El hotel es perfecto para visitar el distrito 22@ de la innovación y la torre Agbar. El teatro nacional de Catalunya y la sala de conciertos Auditori están a solo 400 metros.

El Hotel Glòries dispone de recepción las 24 horas y ofrece servicios de alquiler de coches y bicicletas, de cambio de divisa y de venta de entradas."
Hotel Glòries,"a 1,9 km del centro","Eixample, Barcelona",€ 433,"7,9",3 de 5,1.889 comentarios,https://www.booking.com/hotel/es/glories.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9144304_387058089_0_2_0&highlighted_blocks=9144304_387058089_0_2_0&matching_block_id=9144304_387058089_0_2_0&sr_pri_blocks=9144304_387058089_0_2_0__43288&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel está situado junto al centro comercial Diagonal Mar, a solo 400 metros de la playa Nova Mar Bella. Cuenta con piscina de temporada al aire libre, centro de fitness y habitaciones con aire acondicionado y TV LED.

La terraza del Hilton Diagonal Mar Barcelona, llamada Purobeach Barcelona, tiene piscina exterior para adultos y piscina infantil, ambas disponibles desde mayo hasta octubre. Los servicios de la terraza Purobeach, entre ellos las camas balinesas, las tumbonas y los masajes, están disponibles por un suplemento.

El restaurante Purobeach ofrece una carta variada, cócteles clásicos y licores internacionales. El restaurante Aürt sirve comida catalana cocinada frente a los huéspedes. El Ma'i cuenta con tapas, aperitivos y bebidas.

Este hotel tiene 22 salas para reuniones. El CCIB (centro internacional de convenciones de Barcelona) está situado junto al hotel. La estación de metro El Maresme-Fòrum se encuentra a 2 minutos a pie y ofrece un servicio que tarda unos 15 minutos en llegar al centro de Barcelona. El aeropuerto de Barcelona-El Prat queda a 25 minutos en coche."
Hotel Ramblas Internacional,"a 0,7 km del centro","Ciutat Vella, Barcelona",€ 600,"7,2",3 de 5,2.506 comentarios,https://www.booking.com/hotel/es/husainternacional.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9048602_99408980_0_2_0&highlighted_blocks=9048602_99408980_0_2_0&matching_block_id=9048602_99408980_0_2_0&sr_pri_blocks=9048602_99408980_0_2_0__60004&from=searchresults#hotelTmpl,"El Hotel Ramblas Internacional se encuentra en las famosas Ramblas, a 50 metros de la estación de metro Liceu y cerca del mercado de La Boquería.
Todas las habitaciones están insonorizadas, presentan una decoración personalizada y tienen luz natural abundante. La mayoría de las habitaciones ofrecen vistas al centro de Barcelona. Algunas de ellas dan a las Ramblas.

El Hotel Ramblas Internacional sirve un desayuno diario.

El hotel está bien comunicado con el Barrio Gótico, a solo 150 metros del Gran Teatro del Liceo y a menos de 10 minutos a pie de la catedral de Barcelona."
Catalonia Rigoletto,"a 3,7 km del centro","Les Corts, Barcelona",€ 559,"8,4",4 de 5,2.056 comentarios,https://www.booking.com/hotel/es/rigoletto.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=2980011_194584998_0_2_0&highlighted_blocks=2980011_194584998_0_2_0&matching_block_id=2980011_194584998_0_2_0&sr_pri_blocks=2980011_194584998_0_2_0__55920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Rigoletto es elegante y se halla a 500 metros del estadio Camp Nou (donde juega sus partidos como local el F.C. Barcelona) y a 5 minutos a pie de la estación de metro María Cristina. Tiene piscina al aire libre y habitaciones con WiFi gratuita y TV de pantalla plana.

Las habitaciones del hotel Rigoletto son amplias, están equipadas con aire acondicionado y presentan una decoración con mobiliario de madera oscura y tejidos de lujo. Además, disponen de TV vía satélite, minibar, caja fuerte y teléfono inteligente de uso gratuito.

Se sirve un desayuno buffet en el comedor. El restaurante La Traviata es elegante y propone platos de la cocina mediterránea. Este hotel también alberga un bar donde se exponen obras de arte con encanto.

Lugares de interés como Las Ramblas o la Casa Batlló de Gaudí quedan a 15 minutos en metro. El hotel Rigoletto se encuentra a solo 1,5 km de la estación de tren de Sants, que ofrece un servicio de enlace con el aeropuerto."
Hotel Medicis,"a 2,6 km del centro","Horta-Guinardó, Barcelona",€ 445,"8,1",2 de 5,1.933 comentarios,https://www.booking.com/hotel/es/medicis.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973505&all_sr_blocks=9043817_0_2_0_0&highlighted_blocks=9043817_0_2_0_0&matching_block_id=9043817_0_2_0_0&sr_pri_blocks=9043817_0_2_0_0__44487&from=searchresults#hotelTmpl,"El Hotel Medicis se encuentra a 5 minutos a pie de la estación de metro de Sant Pau, lo que le permite llegar al centro de Barcelona en unos 10 minutos. Hay acceso WiFi y una terraza solárium en la azotea.

El Hotel Medicis es elegante y funcional, y ofrece alojamiento a precios razonables en una buena ubicación. Todas las habitaciones con aire acondicionado cuentan con TV por satélite y caja fuerte. El baño privado incluye secador de pelo.

Justo al lado del hotel se encuentra uno de los edificios Art Nouveau emblemáticos de Barcelona, el Hospital de Sant Pau, diseñado por Domènech i Montaner. Desde aquí hay un paseo de 10 minutos por la Avinguda de Gaudí hasta la Sagrada Familia. Puede parar a tomar un café, o a comer, en uno de los muchos cafés-restaurantes que bordean esta avenida.

El hotel cuenta con mostrador de información turística y servicio de alquiler de bicicleta o coche. La recepción está abierta las 24 horas."
ITC Barcelona By Soho Boutique,a 400 m del centro,"Eixample, Barcelona",€ 431,"7,0",2 de 5,2.536 comentarios,https://www.booking.com/hotel/es/cityparkhotelpelayo.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Asex-a0GwAIB0gIkYTk3YzZiYjItYTg0NC00NmE4LThiNTUtYzk4ZWZmZGFjMGQx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&srpvid=09266b7a227206b9&srepoch=1706973518&all_sr_blocks=9055002_0_2_0_0&highlighted_blocks=9055002_0_2_0_0&matching_block_id=9055002_0_2_0_0&sr_pri_blocks=9055002_0_2_0_0__43057&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El ITC Barcelona By Soho Boutique se encuentra en un edificio histórico impresionante, junto a la estación de metro de Universitat de Barcelona. El establecimiento ofrece WiFi gratuita y habitaciones luminosas con aire acondicionado, a solo 5 minutos a pie de la plaza de Catalunya y La Rambla.

Las habitaciones tienen suelo de madera, caja fuerte y minibar. El baño es privado y dispone de secador de pelo.

El ITC Barcelona By Soho Boutique ofrece un desayuno buffet cada mañana. También se sirven desayunos sin gluten, bajo petición. El establecimiento se encuentra en el centro de la ciudad, a poca distancia a pie de muchos bares y restaurantes.

El ITC Barcelona By Soho Boutique cuenta con recepción 24 horas. Además, hay aparcamiento público en las inmediaciones por un suplemento. El autobús del aeropuerto para enfrente de la plaza Universitat."
