Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Bonanova Park,"a 3,8 km del centro","Sant Martí, Barcelona",€ 516,"8,0",4 de 5,1.626 comentarios,https://www.booking.com/hotel/es/bonanovapark.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=9039608_88181642_0_2_0&highlighted_blocks=9039608_88181642_0_2_0&matching_block_id=9039608_88181642_0_2_0&sr_pri_blocks=9039608_88181642_0_2_0__51630&from=searchresults#hotelTmpl,"Este hotel de gestión familiar se encuentra a 700 metros de la Universidad Politècnica de Catalunya y de los jardines del Palau Reial. El Bonanova Park ofrece habitaciones con aire acondicionado, WiFi gratuita y TV vía satélite de pantalla plana.

Las habitaciones del Bonanova Park presentan un diseño sencillo y funcional y cuentan con un reproductor de CD, minibar y baño privado con secador de pelo.

El desayuno buffet es variado y se sirve en la sala de desayunos del Bonanova Park. También hay numerosos bares y restaurantes en el encantador barrio de Sarrià, situado a 10 minutos a pie.

El Hotel Bonanova Park se halla a 1 km aproximadamente del centro comercial L'Illa Diagonal y a 15 minutos a pie del Camp Nou, el estadio del FC Barcelona. Además, la estación de metro de Maria Cristina queda a 500 metros y comunica directamente con el centro de la ciudad y con el centro de conferencias Palau de Congressos, ubicado a 2 paradas.

Hay aparcamiento privado cerca del hotel."
Apartaments Independencia,"a 2,6 km del centro","Eixample, Barcelona",€ 529,"8,5",3 de 5,1.566 comentarios,https://www.booking.com/hotel/es/apartaments-independencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=9681501_88196426_2_0_0&highlighted_blocks=9681501_88196426_2_0_0&matching_block_id=9681501_88196426_2_0_0&sr_pri_blocks=9681501_88196426_2_0_0__52940&from=searchresults#hotelTmpl,"El Suites Independencia está situado a solo 10 minutos a pie de la Sagrada Familia de Gaudí y a 150 metros de la estación de metro Encants y ofrece apartamentos elegantes con TV por cable.

Los apartamentos del Independencia son luminosos, presentan una decoración moderna y sencilla y cuentan con aire acondicionado, zona de estar amplia y zona de cocina bien equipada con horno. Algunos de ellos tienen también un balcón.

El establecimiento se encuentra en una zona con tiendas, cafeterías y restaurantes y a 10 minutos a pie del mercado de la Sagrada Familia.

El casco antiguo de Barcelona y las Ramblas están a solo 4 paradas de metro de Encants y las playas de Poblenou están a menos de 2 km del Suites Independencia."
Catalonia Gracia,"a 1,4 km del centro","Eixample, Barcelona",€ 699,"8,6",3 de 5,2.284 comentarios,https://www.booking.com/hotel/es/cataloniacorcega.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=9058305_194613233_0_2_0&highlighted_blocks=9058305_194613233_0_2_0&matching_block_id=9058305_194613233_0_2_0&sr_pri_blocks=9058305_194613233_0_2_0__69900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel se encuentra junto a la avenida Diagonal y al Paseo de Gracia, una zona idónea para ir de compras. También está cerca de la plaza Cataluña y del histórico Barrio Gótico. Ofrece WiFi gratuita.

El Hotel Catalonia Gracia se halla en plena ruta modernista y está rodeado de algunas de las obras arquitectónicas más famosas de Barcelona, como los edificios diseñados por Domènech i Montaner y Gaudí, entre ellos La Pedrera.

El restaurante sirve desayuno buffet. También hay servicio de habitaciones.

El Hotel Catalonia Gracia está ubicado a poca distancia a pie de numerosos lugares de interés de la cosmopolita ciudad de Barcelona. El hotel ofrece una excelente relación calidad precio y está muy bien comunicado en transporte público con otros puntos de la ciudad y con los alrededores. Hay instalaciones para reuniones y salas de conferencias donde se pueden organizar banquetes y eventos corporativos."
Hotel Lugano Barcelona,"a 1,8 km del centro","Eixample, Barcelona",€ 524,"8,0",4 de 5,1.636 comentarios,https://www.booking.com/hotel/es/hcc-lugano.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=39388101_0_2_0_0&highlighted_blocks=39388101_0_2_0_0&matching_block_id=39388101_0_2_0_0&sr_pri_blocks=39388101_0_2_0_0__52446&from=searchresults#hotelTmpl,"El HCC Lugano se encuentra en la avinguda Paral·lel, a 500 metros del centro de exposiciones Fira de plaza España y de las estaciones de metro y tren más cercanas. Ofrece recepción 24 horas y conexión Wi-Fi gratuita.

Todas las habitaciones del HCC Lugano presentan una decoración sencilla y disponen de aire acondicionado, TV de pantalla plana, minibar y baño privado con artículos de aseo gratuitos.

El bar cafetería del Lugano ofrece un desayuno bufé. En el barrio gótico de Barcelona y en Las Ramblas, ambos situados a 20 minutos a pie, encontrará varios restaurantes. La estación de metro de Drassanes, situada al final de Las Ramblas, está a sólo 2 paradas de la estación de metro de Poble Sec.

El hotel se encuentra a menos de 1 km del parque de Montjuïc, del Museo Nacional de Arte de Catalunya y del Pueblo Español y a solo 2 km del puerto antiguo de la ciudad."
NH Barcelona Eixample,"a 1,3 km del centro","Eixample, Barcelona",€ 617,"8,7",1 de 5,1.850 comentarios,https://www.booking.com/hotel/es/nh-barcelonaeixample.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=9076302_93709028_0_2_0&highlighted_blocks=9076302_93709028_0_2_0&matching_block_id=9076302_93709028_0_2_0&sr_pri_blocks=9076302_93709028_0_2_0__61682&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel es moderno y ofrece conexión WiFi gratuita y habitaciones amplias con aire acondicionado y TV de pantalla plana vía satélite. El NH Barcelona Eixample se encuentra a 400 metros de la estación de metro de Hospital Clínic, en el barrio del Eixample.

El NH Barcelona Eixample se halla a 15 minutos a pie del Passeig de Gràcia y de la plaza Catalunya, a 2 paradas de metro de la estación de tren de Barcelona Sants y a 3 paradas de la Sagrada Familia de Gaudí.

Las habitaciones del NH Barcelona Eixample presentan una decoración sencilla y funcional con suelo de madera y disponen de minibar, carta de almohadas y baño de mármol con secador de pelo y una selección de artículos de aseo.

El hotel sirve un desayuno buffet con bollería típica, fruta fresca y jamón serrano."
Catalonia Gran Via BCN,"a 0,9 km del centro","Ciutat Vella, Barcelona",€ 754,"6,7",4 de 5,2.106 comentarios,https://www.booking.com/hotel/es/catalonia-gran-via-bcn.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=47494009_194582169_0_2_0&highlighted_blocks=47494009_194582169_0_2_0&matching_block_id=47494009_194582169_0_2_0&sr_pri_blocks=47494009_194582169_0_2_0__75400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Gran Via BCN se encuentra en Gran Vía, a 5 minutos a pie de las estaciones de metro de Urgell y Universitat y junto a la parada de autobús del aeropuerto. Además, hay piscina al aire libre, gimnasio y WiFi gratuita.

Las habitaciones del Catalonia Gran Via BCN son modernas y presentan una temática inspirada en diferentes ciudades y viajes aéreos. Todas cuentan con TV vía satélite de pantalla plana y soporte para iPod.

El Catalonia Gran Via BCN sirve el desayuno, mientras que el Gourmet Corner ofrece opciones a la carta.

La plaza de Cataluña y las Ramblas se encuentran a 10 minutos a pie. La plaza de España, la Fuente Mágica y la FIRA están a solo 2 paradas desde la estación de metro de Urgell."
Hostal MiMi Las Ramblas,a 1 km del centro,"Eixample, Barcelona",€ 472,"8,0",3 de 5,1.678 comentarios,https://www.booking.com/hotel/es/hostal-albi-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=68017025_342455202_0_0_0&highlighted_blocks=68017025_342455202_0_0_0&matching_block_id=68017025_342455202_0_0_0&sr_pri_blocks=68017025_342455202_0_0_0__47225&from=searchresults#hotelTmpl,"El Hostal MiMi Las Ramblas dispone de conexión WiFi gratuita y recepción 24 horas y se encuentra en Barcelona, a solo 35 metros de La Rambla. También está a 20 minutos a pie de la playa de la Barceloneta.

Las habitaciones del Hostal MiMi Las Ramblas incluyen suelo de madera, armario, escritorio y baño compartido con ducha. También hay una sala de estar compartida.

El establecimiento está a menos de 2 minutos a pie de la Rambla, que cuenta con una gran variedad de bares y restaurantes de cocina típica española y catalana.

El Hostal MiMi Las Ramblas está a 10 minutos a pie de la plaza de Cataluña y cerca de las discotecas de La Rambla. También se encuentra a 9 km del puerto de Barcelona y a 3 minutos a pie de la estación de metro de Liceu, la más cercana."
Sunotel Central,"a 0,8 km del centro","Ciutat Vella, Barcelona",€ 580,"8,3",4 de 5,129 comentarios,https://www.booking.com/hotel/es/sunotel-central.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=9677116_88196407_0_2_0&highlighted_blocks=9677116_88196407_0_2_0&matching_block_id=9677116_88196407_0_2_0&sr_pri_blocks=9677116_88196407_0_2_0__57955&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Sunotel Central cuenta con piscina en la azotea y bañera de hidromasaje con vistas a Barcelona, y se encuentra en el centro de Barcelona, a solo 10 minutos a pie de la plaza de Cataluña.

Las modernas habitaciones del Sunotel Central están equipadas con conexión WiFi de alta velocidad gratuita, TV vía satélite y baño privado con secador de pelo y artículos de aseo.

El hotel se encuentra a solo 200 metros de la estación de metro Universitat y a 10 minutos a pie de Las Ramblas, famosa por sus artistas callejeros.

Por las mañanas el establecimiento ofrece un desayuno buffet variado, fresco y saludable.

La recepción del hotel, abierta las 24 horas, ofrece servicio de reserva de entradas y consigna de equipaje. Asimismo, hay ordenadores de uso gratuito en el vestíbulo, y salas de reuniones."
Abba Rambla Hotel,"a 0,9 km del centro","Eixample, Barcelona",€ 590,"8,4",4 de 5,1.357 comentarios,https://www.booking.com/hotel/es/abbaramblahotelbarcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=9163102_88191474_0_2_0&highlighted_blocks=9163102_88191474_0_2_0&matching_block_id=9163102_88191474_0_2_0&sr_pri_blocks=9163102_88191474_0_2_0__59030&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Abba Rambla Hotel está situado en el barrio del Raval, a 500 metros de Las Ramblas y de la estación de metro del Liceu. Ofrece conexión Wi-Fi gratuita y cuenta con un solárium.

Las habitaciones del Abba Rambla son modernas y disponen de aire acondicionado, TV vía satélite, caja fuerte, minibar y baño privado con secador de pelo y artículos de aseo. Algunas habitaciones tienen un balcón con vistas.

Hay una bar cafetería, donde se puede tomar un desayuno bufé. También hay servicio de habitaciones y de reparto de pizzas en la habitación.

El establecimiento dispone de una recepción abierta las 24 horas y un mostrador de información turística con servicio de alquiler de coches y bicicletas. Los huéspedes pueden reservar aparcamiento cerca del hotel por un suplemento. A 5 minutos a pie del hotel encontrará lugares de interés como el mercado de La Boquería y el Museo MACBA."
Sercotel Caspe,"a 1,3 km del centro","Eixample, Barcelona",€ 693,"9,2",3 de 5,6.837 comentarios,https://www.booking.com/hotel/es/fiesta-caspe.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=9335601_88193605_2_2_0&highlighted_blocks=9335601_88193605_2_2_0&matching_block_id=9335601_88193605_2_2_0&sr_pri_blocks=9335601_88193605_2_2_0__69250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel de diseño queda a 5 minutos a pie de la estación de metro Arc de Triomf y de la estación de autobuses Estació del Nord de Barcelona. Dispone de gimnasio y ofrece WiFi gratuita y agua embotellada gratuita. 

Las habitaciones del Sercotel Caspe están insonorizadas y cuentan con aire acondicionado. Hay TV vía satélite, minibar y caja fuerte. El baño privado está equipado con artículos de aseo y secador de pelo.

El Sercotel Caspe cuenta con una terraza exterior, un bonito restaurante y un bar cafetería. Se proporciona servicio de habitaciones.

El hotel se encuentra a pocos pasos de los edificios de Gaudí del paseo Passeig de Gràcia. La plaza Cataluña está a unos 20 minutos a pie.

Hay mostrador de información turística y recepción 24 horas. Se ofrecen coches de alquiler. El aparcamiento está disponible por un suplemento."
Sixtytwo Hotel,"a 0,8 km del centro","Eixample, Barcelona",€ 1.056,"7,3",4 de 5,1.837 comentarios,https://www.booking.com/hotel/es/sixtytwo-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=18918409_196405570_0_2_0&highlighted_blocks=18918409_196405570_0_2_0&matching_block_id=18918409_196405570_0_2_0&sr_pri_blocks=18918409_196405570_0_2_0__105625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel boutique tiene un salón elegante y está ubicado en Barcelona, junto a la estación Passeig de Gràcia. Ofrece habitaciones con WiFi gratuita y TV de pantalla plana.

El Sixtytwo Hotel ocupa un edificio típico del siglo XIX. Las habitaciones son elegantes y disponen de minibar y cafetera Nespresso. Algunas tienen vistas al Paseo de Gracia, mientras que otras tienen vistas al bonito jardín japonés del hotel.

Se sirve un desayuno continental a diario en una cafetería cercana. La recepción está abierta las 24 horas y proporciona servicio de alquiler de coches.

Este hotel boutique tiene 45 habitaciones amplias y elegantes. Se encuentra en el famoso Paseo de Gracia barcelonés, cerca de la avenida Diagonal, la mejor zona comercial de la ciudad, que cuenta con una gran variedad de restaurantes y bares de tapas.

El Hotel Sixtytwo se halla frente a la Casa Batlló de Gaudí y a solo 3 minutos a pie de La Pedrera. La plaza de Cataluña queda a solo 10 minutos a pie. La cercana estación Passeig de Gràcia ofrece servicios de metro y trenes directos al aeropuerto."
Lumine Luxury Suites by gaiarooms,"a 1,2 km del centro","Sant Martí, Barcelona",€ 599,"7,9",2 de 5,545 comentarios,https://www.booking.com/hotel/es/lumine-luxury-suites-by-gaiarooms.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=741884002_342326664_0_0_0&highlighted_blocks=741884002_342326664_0_0_0&matching_block_id=741884002_342326664_0_0_0&sr_pri_blocks=741884002_342326664_0_0_0__59869&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Lumine Luxury Suites by gaiarooms está muy bien situado en el barrio de Eixample, Barcelona, a 14 min a pie de Paseo de Gracia, a 1,4 km de Plaza Cataluña y a 13 min a pie de Estación de metro Passeig de Gràcia. Cerca hay lugares de interés populares como La Pedrera, Mercado de la Boquería y Teatro Tívoli. El alojamiento está a menos de 1 km de Casa Batlló y a 1,3 km del centro de la ciudad.

Las habitaciones del alojamiento tienen baño privado y wifi gratis.

Palacio de la Música Catalana está a 2 km del alojamiento, y Portal del Ángel está a 1,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Hotel SB Diagonal Zero 4 Sup,a 5 km del centro,"Sants-Montjuïc, Barcelona",€ 699,"8,0",4 de 5,5.803 comentarios,https://www.booking.com/hotel/es/diagonal-zero.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=1699505_245874655_2_2_0&highlighted_blocks=1699505_245874655_2_2_0&matching_block_id=1699505_245874655_2_2_0&sr_pri_blocks=1699505_245874655_2_2_0__69892&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel SB Diagonal Zero Barcelona se encuentra en Barcelona, frente al centro internacional de convenciones y el Auditori Fòrum. Cuenta con spa, centro de fitness, piscina panorámica de temporada y solárium en la azotea.

El centro de fitness es de acceso gratuito. El acceso al spa es solo para mayores de 14 años e incluye baño turco y sauna finlandesa. Se ofrecen tratamientos de belleza y masajes por un suplemento.

Las habitaciones del Hotel SB Diagonal Zero Barcelona están insonorizadas y disponen de aire acondicionado, TV vía satélite de pantalla plana, conexión WiFi gratuita, caja fuerte para ordenador portátil y soporte para iPod.

Los huéspedes disponen de utensilios de planchado, set de té y café, hervidor de agua, sistema de pantalla táctil para regular la luz y la temperatura, y baño privado con secador de pelo. Se facilitan albornoces y zapatillas bajo petición."
Hostal Sans,"a 3,2 km del centro","Eixample, Barcelona",€ 586,"8,8",4 de 5,2.487 comentarios,https://www.booking.com/hotel/es/hostal-r-sans.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978351&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__58585&from=searchresults#hotelTmpl,"El Hostal Sans se encuentra en la plaza de Sants, a 5 minutos a pie de la estación de tren de Sants y a poco más de 1 km de la plaza de España. Ofrece habitaciones con TV y una recepción 24 horas.

Las habitaciones del Hostal Sans tienen una decoración sencilla, aire acondicionado y calefacción.

Además, hay WiFi gratuita en las zonas comunes y máquinas expendedoras, y en los alrededores del distrito de Sants se pueden encontrar restaurantes, bares y cafeterías.

Las Ramblas y el Barrio Gótico de Barcelona quedan a solo 10 minutos en metro. Las playas más cercanas están a 30 minutos en autobús."
H&B Apart,"a 1,8 km del centro","Ciutat Vella, Barcelona",€ 650,"9,0",3 de 5,1 comentario,https://www.booking.com/hotel/es/la-casa-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978360&all_sr_blocks=1105000101_383305872_2_0_0&highlighted_blocks=1105000101_383305872_2_0_0&matching_block_id=1105000101_383305872_2_0_0&sr_pri_blocks=1105000101_383305872_2_0_0__65000&from=searchresults#hotelTmpl,"H&B Apart está en Barcelona, a 6 min a pie de Platja de la Barceloneta y a 600 metros de Platja de Sant Miquel, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 18 min a pie de Port Olimpic y a 1,5 km de Catedral de Barcelona.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja del Somorrostro, Santa María del Mar y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Feelathome Poblenou Beach Apartments,"a 3,4 km del centro","Sant Martí, Barcelona",€ 832,"8,3",4 de 5,881 comentarios,https://www.booking.com/hotel/es/feelathome-poblenou-beach-apartments.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AuXX-a0GwAIB0gIkMTA2ZmMyNmQtYTBhNS00NTBlLWJhOWYtMzI3MDM0OTFhMDFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=152&sr_order=popularity&srpvid=164a74fba357012f&srepoch=1706978360&all_sr_blocks=17288601_326411957_2_0_0&highlighted_blocks=17288601_326411957_2_0_0&matching_block_id=17288601_326411957_2_0_0&sr_pri_blocks=17288601_326411957_2_0_0__83179&from=searchresults#hotelTmpl,"Estos apartamentos son modernos y se encuentran en la zona de El Poblenou, en Barcelona, a 500 metros de la playa. Hay conexión Wi-Fi gratuita en las habitaciones y las zonas comunes. El centro de convenciones CCIB está a poca pasos.

La estación de metro Poblenou está a 200 metros y proporciona conexiones con el centro de la ciudad en 20 minutos. Los edificios de Gaudí, situados en el Paseo de Gracia, son fácilmente accesible.

Los apartamentos están situados en 2 edificios separados, a 210 metros de cada uno. Todos los apartamentos tienen cocina privada con lavadora, lavavajillas y horno. La sala de estar dispone de TV de pantalla plana. Algunos apartamentos tienen terraza privada o balcón. La terraza común está en la planta superior.

El establecimiento proporciona aparcamiento privado por un suplemento. Hay apartamentos familiares y para no fumadores.

Las fotografías mostradas en la parte superior de esta página son una selección de los diferentes apartamentos que están situados en la zona de El Poblenou, en Barcelona. Para ver las fotos de cada apartamento, seleccione una fecha y haga clic en los apartamentos que desee ver."
