Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Alba Hotel,"a 0,8 km del centro","Ciutat Vella, Barcelona",€ 1.428,"7,1",3 de 5,1.581 comentarios,https://www.booking.com/hotel/es/alba-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=9738704_114883595_0_0_0&highlighted_blocks=9738704_114883595_0_0_0&matching_block_id=9738704_114883595_0_0_0&sr_pri_blocks=9738704_114883595_0_0_0__142790&from=searchresults#hotelTmpl,"Este hotel está situado en el corazón de la cosmopolita ciudad de Barcelona, a poca distancia de las Ramblas y a poca distancia de varios lugares de interés como el teatro del Liceu y Plaza Catalunya.

El Hotel Alba se encuentra en el casco antiguo de Barcelona y dispone de una hermosa fachada, protegida por su interés artístico. En el interior descubrirá amplias habitaciones con cuarto de baño, balcón y aire acondicionado.

Pasee por las animadas Ramblas para llegar al paseo marítimo o tómese una copa de cava y unas tapas en el famoso mercado de la Boquería. A un corto paseo del hotel se encuentran las estrechas calles del barrio Gótico, repletas de tiendas, bares y restaurantes.

El Alba está bien comunicado con la red de transporte público ya que la estación de metro de Liceu está a 300 m. Desde aquí podrá llegar fácil y rápidamente a todos los lugares de interés incluyendo la feria Fira de Barcelona y el increíble Parc Güell de Gaudí."
Leonardo Boutique Hotel Barcelona Sagrada Familia,a 3 km del centro,"Sant Martí, Barcelona",€ 1.857,"8,7",3 de 5,3.172 comentarios,https://www.booking.com/hotel/es/leonardo-boutique-hotel-barcelona-sagrada-familia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=27707101_0_2_0_0&highlighted_blocks=27707101_0_2_0_0&matching_block_id=27707101_0_2_0_0&sr_pri_blocks=27707101_0_2_0_0__185655&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Leonardo Boutique Hotel Barcelona Sagrada Familia se encuentra a solo 15 minutos a pie de la Sagrada Familia de Gaudí. Alberga un solárium en la azotea con vistas panorámicas a Barcelona, así como habitaciones con conexión WiFi gratuita.

Todas las habitaciones modernas del Leonardo Boutique Hotel Barcelona Sagrada Familia dan al exterior e incluyen aire acondicionado, calefacción, TV de pantalla plana y baño privado con secador de pelo.

El Leonardo Boutique Hotel Barcelona Sagrada Familia sirve un desayuno buffet todos los días. Bajo petición previa, también se preparan platos sin gluten. En verano, el desayuno se puede tomar en la terraza. Además hay máquinas expendedoras de aperitivos y bebidas.

La recepción abre las 24 horas y facilita información turística. El establecimiento está a 200 metros de la estación de metro de Clot, que comunica con el centro de la ciudad en 10 minutos."
You Stylish Diagonal Apartments,"a 2,1 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 2.180,"7,5",3 de 5,21 comentarios,https://www.booking.com/hotel/es/you-stylish-luxury-city-apartments.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=39944216_89016379_0_0_0&highlighted_blocks=39944216_89016379_0_0_0&matching_block_id=39944216_89016379_0_0_0&sr_pri_blocks=39944216_89016379_0_0_0__217969&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El ​​You Stylish Diagonal Apartments ocupa un edificio de estilo modernista de la avenida Avinguda Diagonal de Barcelona, a solo 120 metros de la plaza Plaça de Francesc Macià. Estos modernos apartamentos están equipados con conexión Wi-Fi gratuita y TV de pantalla plana.

Estos apartamentos con aire acondicionado están insonorizados y presentan una decoración elegante con muebles de diseño y suelo de parquet. Todos los apartamentos incluyen salón comedor con un sofá, cocina con fogones, horno, microondas y cafetera, y baño con secador de pelo.

Se puede acceder a una piscina y un pequeño gimnasio cercanos al establecimiento, por un suplemento.

El alojamiento proporciona servicios de limpieza y de guardería, desayunos y otras comidas, por un suplemento. A 5 minutos a pie del You Stylish Business Apartments hay numerosas tiendas, bares y restaurantes.

El You Stylish Diagonal Apartments se encuentra a 13 minutos a pie del extremo del prestigioso bulevar del Passeig de Gràcia. La estación de metro Hospital Clínic está a 10 minutos a pie del alojamiento y conecta con la estación de Barcelona Sants en 2 paradas y con el estadio del Fútbol Club Barcelona Camp Nou, en 4 paradas."
Pol & Grace Hotel,"a 2,5 km del centro","Eixample, Barcelona",€ 1.497,"8,4",4 de 5,2.519 comentarios,https://www.booking.com/hotel/es/guillermo-tell.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=9235702_91908354_0_2_0&highlighted_blocks=9235702_91908354_0_2_0&matching_block_id=9235702_91908354_0_2_0&sr_pri_blocks=9235702_91908354_0_2_0__149729&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Pol & Grace Hotel se encuentra a solo 100 metros de las estaciones de tren de Plaça Molina y Sant Gervasi de Barcelona. El establecimiento ofrece habitaciones amplias con aire acondicionado, TV de pantalla plana vía satélite y WiFi gratuita.

Este hotel moderno cuenta con biblioteca, zona de trabajo de uso gratuito y zona de exposición de obras de artistas locales. Además, hay servicio gratuito de café y té desde media mañana a disposición de los huéspedes.

Todas las habitaciones del Pol & Grace Hotel están insonorizadas y presentan una decoración funcional y moderna. Incluyen nevera pequeña, caja fuerte gratuita y regalo de bienvenida. Los baños están totalmente equipados con artículos de aseo.

El establecimiento sirve un desayuno buffet variado todas las mañanas. Además, el hotel cuenta con servicio de habitaciones. También dispone de recepción abierta las 24 horas con servicio de alquiler de coches, mostrador de información turística y aparcamiento privado.

La estación de metro de Fontana queda a 600 metros y ofrece conexiones directas con la plaza de Cataluña, las Ramblas y el parque Güell. Además, el establecimiento está a unos 2 minutos a pie del famoso barrio de Gracia, donde se pueden encontrar numerosas tiendas, restaurantes y bares."
Acacia Suite,"a 1,6 km del centro","Eixample, Barcelona",€ 1.956,"8,1",4 de 5,852 comentarios,https://www.booking.com/hotel/es/aparthotel-acacia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=1337504_95137437_2_2_0&highlighted_blocks=1337504_95137437_2_2_0&matching_block_id=1337504_95137437_2_2_0&sr_pri_blocks=1337504_95137437_2_2_0__195552&from=searchresults#hotelTmpl,"El Acacia Suite se encuentra en el distrito barcelonés del Eixample, a solo 50 metros de la estación de metro de Hospital Clinic. Ofrece apartamentos con aire acondicionado, conexión WiFi gratuita y terraza compartida en la azotea.

Los apartamentos tienen una decoración moderna y disponen de salón con suelo de moqueta, sofás y TV. La zona de cocina cuenta con placa eléctrica y microondas. Las toallas y la ropa de cama se cambian a diario.

El Acacia sirve un desayuno continental diario en los apartamentos. Además, el aparthotel alberga un centro de negocios de acceso gratuito. También hay juegos de mesa.

Los huéspedes del Acacia disfrutan de descuentos en el popular bus turístico de Barcelona. El aparthotel está a 800 metros del distrito financiero de la ciudad y a 3 minutos en metro del Paseo de Gracia."
BCN Rambla Catalunya Apartments,"a 1,1 km del centro","Ciutat Vella, Barcelona",€ 2.390,"8,8",4 de 5,456 comentarios,https://www.booking.com/hotel/es/bcn-rambla-catalunya.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=33506609_369345035_2_0_0&highlighted_blocks=33506609_369345035_2_0_0&matching_block_id=33506609_369345035_2_0_0&sr_pri_blocks=33506609_369345035_2_0_0__238960&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Dirección del alojamiento: Rambla Catalunya, 101-103/Carrer Aragó, 250.
Este apartamento con aire acondicionado consta de dormitorio con 1 cama doble, dormitorio con 2 camas individuales, wifi gratuita, zona de estar con sofá cama y TV de pantalla plana. También incluye baño privado, lavavajillas y lavadora. La cocina está bien equipada con nevera y microondas. Las fotos corresponden a una selección de diferentes apartamentos, todos con características similares. Los apartamentos se asignan según disponibilidad."
BYPILLOW Ramblas,"a 1,2 km del centro","Ciutat Vella, Barcelona",€ 1.927,"8,3",3 de 5,1.102 comentarios,https://www.booking.com/hotel/es/pillow-ramblas.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=47437006_88209774_0_0_0&highlighted_blocks=47437006_88209774_0_0_0&matching_block_id=47437006_88209774_0_0_0&sr_pri_blocks=47437006_88209774_0_0_0__192680&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El BYPILLOW Ramblas es un establecimiento moderno que goza de una ubicación idónea en las famosas Ramblas de Barcelona, ​​a 15 minutos a pie de la plaza de Cataluña y del puerto.

El establecimiento está al lado del Museo de Cera y de la parada de autobús del aeropuerto. La estación de metro más cercana, la de Drassanes, se encuentra a solo 100 metros. Además, a poca distancia a pie hay numerosos monumentos, así como bares y tiendas.

Las habitaciones del BYPILLOW Ramblas incluyen aire acondicionado, TV y baño privado con ducha.

El personal multilingüe estará encantado de facilitar información turística y mapas locales gratuitos a los huéspedes. El establecimiento también proporciona wifi gratuita y cuenta con consigna de equipaje."
Hotel Cortes Rambla,a 200 m del centro,"Eixample, Barcelona",€ 1.584,"7,6",3 de 5,455 comentarios,https://www.booking.com/hotel/es/cortes-boutique.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=1011517802_373820432_0_0_0&highlighted_blocks=1011517802_373820432_0_0_0&matching_block_id=1011517802_373820432_0_0_0&sr_pri_blocks=1011517802_373820432_0_0_0__158383&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Cortes Rambla está en Barcelona, a 2,4 km de Platja del Somorrostro, y ofrece vistas a la ciudad. Este hotel de 3 estrellas tiene wifi gratis, recepción 24 horas y guardaequipaje. El alojamiento está a pocos pasos del centro de la ciudad y a 2,4 km de Platja de Sant Miquel.

Todas las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones incluyen terraza. En el hotel, cada habitación dispone de ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Sercotel Caspe,"a 1,3 km del centro","Eixample, Barcelona",€ 2.259,"8,4",4 de 5,6.837 comentarios,https://www.booking.com/hotel/es/fiesta-caspe.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=9335625_88193605_2_1_0&highlighted_blocks=9335625_88193605_2_1_0&matching_block_id=9335625_88193605_2_1_0&sr_pri_blocks=9335625_88193605_2_1_0__225900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel de diseño queda a 5 minutos a pie de la estación de metro Arc de Triomf y de la estación de autobuses Estació del Nord de Barcelona. Dispone de gimnasio y ofrece WiFi gratuita y agua embotellada gratuita. 

Las habitaciones del Sercotel Caspe están insonorizadas y cuentan con aire acondicionado. Hay TV vía satélite, minibar y caja fuerte. El baño privado está equipado con artículos de aseo y secador de pelo.

El Sercotel Caspe cuenta con una terraza exterior, un bonito restaurante y un bar cafetería. Se proporciona servicio de habitaciones.

El hotel se encuentra a pocos pasos de los edificios de Gaudí del paseo Passeig de Gràcia. La plaza Cataluña está a unos 20 minutos a pie.

Hay mostrador de información turística y recepción 24 horas. Se ofrecen coches de alquiler. El aparcamiento está disponible por un suplemento."
DestinationBCN Universitat Apartments,a 350 m del centro,"Eixample, Barcelona",€ 1.992,"9,3",4 de 5,64 comentarios,https://www.booking.com/hotel/es/destinationbcn-apartment-suites-in-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=44280804_356076027_0_0_0&highlighted_blocks=44280804_356076027_0_0_0&matching_block_id=44280804_356076027_0_0_0&sr_pri_blocks=44280804_356076027_0_0_0__199155&from=searchresults#hotelTmpl,"Estos apartamentos se encuentran a 5 minutos a pie de la plaza de Cataluña. El DestinationBCN Apartment Suites in Barcelona ofrece apartamentos con aire acondicionado, mobiliario de diseño y cocina completamente equipada.

Los apartamentos presentan un estilo propio y detalles originales combinados con una decoración elegante. Algunos incluyen ventanales y terraza privada amueblada. Todos cuentan con conexión WiFi gratuita y colchones suizos.

La cocina dispone de horno y lavavajillas y ofrece hierbas, especias y café. El salón dispone de sofás y TV de pantalla plana vía satélite. Algunos baños están equipados con ducha de efecto lluvia o bañera.

El establecimiento se encuentra en el centro de Barcelona y está muy bien comunicado con el resto de la ciudad. Las zonas del Barrio Gótico y el Raval también quedan cerca y albergan numerosos restaurantes, tiendas y bares de todo tipo."
BCN Urbaness Hotels Del Comte,"a 1,2 km del centro","Ciutat Vella, Barcelona",€ 1.766,"7,9",2 de 5,1.195 comentarios,https://www.booking.com/hotel/es/delcomte.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=9106015_204775746_0_2_0&highlighted_blocks=9106015_204775746_0_2_0&matching_block_id=9106015_204775746_0_2_0&sr_pri_blocks=9106015_204775746_0_2_0__176630&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Del Comte está situado en Barcelona, a 100 metros de la estación de metro de Urgell y a 15 minutos a pie de la Rambla y de la plaza de España. Ofrece habitaciones modernas con WiFi gratuita y TV de pantalla plana vía satélite.

Las habitaciones del hotel Del Comte presentan suelo de parquet y un diseño elegante. Están equipadas con aire acondicionado, escritorio y baño privado con secador de pelo.

El personal de la recepción del Del Comte Hotel, abierta las 24 horas, puede facilitar información turística sobre Barcelona.

Hay una parada de autobús a solo 3 minutos a pie del hotel Del Comte, que conecta con el aeropuerto de Barcelona-El Prat. Además, el establecimiento se encuentra a tan solo 2 paradas de metro de la plaça de Catalunya, la plaza principal de Barcelona."
Sofitel Barcelona Skipper,"a 2,1 km del centro","Sant Martí, Barcelona",€ 3.834,"9,0",5 de 5,654 comentarios,https://www.booking.com/hotel/es/barcelona-skipper.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=9387921_94305448_2_42_0&highlighted_blocks=9387921_94305448_2_42_0&matching_block_id=9387921_94305448_2_42_0&sr_pri_blocks=9387921_94305448_2_42_0__383380&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Sofitel Barcelona Skipper ofrece alojamiento de lujo de 5 estrellas junto al puerto olímpico de Barcelona. Está a 100 metros de la playa y ofrece WiFi gratuita y 2 piscinas al aire libre.

Este hotel moderno dispone de habitaciones amplias con Smart TV de 55 pulgadas y reproductor de DVD. Todas incluyen un baño elegante con ducha de efecto lluvia.

En la azotea del Sofitel Barcelona Skipper hay una piscina con vistas impresionantes a la ciudad y al mar, y una gran terraza con tumbonas abierta en temporada.

El hotel alberga 2 coctelerías de temporada y el bar Tendiez, un bar moderno con terraza exterior que abre todo el año.

El hotel está a 5 minutos a pie de la estación de metro Ciutadella Vila Olimpica, a solo 2 paradas del centro histórico de la ciudad. El zoo de Barcelona y el bonito parque de la Ciutadella también están cerca."
Habitat Apartments Cool Jazz,"a 2,8 km del centro","Horta-Guinardó, Barcelona",€ 1.922,"8,2",4 de 5,767 comentarios,https://www.booking.com/hotel/es/habitat-apartments-jazz-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=138052206_86640514_0_0_0&highlighted_blocks=138052206_86640514_0_0_0&matching_block_id=138052206_86640514_0_0_0&sr_pri_blocks=138052206_86640514_0_0_0__192200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Habitat Apartments Cool Jazz cuenta con aire acondicionado y está ubicado en Barcelona, ​​a 1,1 km de la Sagrada Familia. El Parque Güell se encuentra a 2,1 km.

El alojamiento dispone de TV de pantalla plana, zona de cocina con horno, microondas, nevera, tostadora, cafetera y hervidor de agua, baño privado con ducha y secador de pelo, y toallas.

La Pedrera está a 2,2 km del Habitat Apartments Cool Jazz, y la Plaza de Cataluña se encuentra a 2,8 km. El aeropuerto más cercano, el de El Prat, está a 15 km."
BcnStop Sagrada Familia,"a 2,7 km del centro","Eixample, Barcelona",€ 1.775,"8,1",4 de 5,1.087 comentarios,https://www.booking.com/hotel/es/bcn-stop-sagrada-familia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=24456601_0_2_0_0&highlighted_blocks=24456601_0_2_0_0&matching_block_id=24456601_0_2_0_0&sr_pri_blocks=24456601_0_2_0_0__177482&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"BcnStop Sagrada Familia se encuentra en Barcelona, a menos de 1 km de Sagrada Familia y a 2,8 km de La Pedrera, y ofrece alojamiento con wifi gratis, aire acondicionado, salón de uso común y terraza.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales vía satélite y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera.

Hay servicio de alquiler de bicicletas y servicio de alquiler de coches en el apartahotel.

Casa Batlló está a 3,3 km del alojamiento, y Parque Güell está a 3,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Exe Plaza Catalunya,a 200 m del centro,"Eixample, Barcelona",€ 2.521,"8,3",4 de 5,3.745 comentarios,https://www.booking.com/hotel/es/exe-plaza-catalunya.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=391689102_0_2_0_0&highlighted_blocks=391689102_0_2_0_0&matching_block_id=391689102_0_2_0_0&sr_pri_blocks=391689102_0_2_0_0__252122&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Exe Plaza Catalunya es un alojamiento con una buena ubicación en el centro de Barcelona que ofrece habitaciones con aire acondicionado, terraza y wifi gratis. Este hotel de 4 estrellas ofrece servicio de conserjería y mostrador de información turística. Este alojamiento libre de humo se encuentra a 2,7 km de Platja de Sant Miquel.

En el hotel, todas las habitaciones cuentan con escritorio. Todas las unidades incluyen caja fuerte.

En el alojamiento se puede disfrutar de un desayuno buffet, continental o sin gluten.

El personal de recepción habla catalán, inglés, español y francés, y está dispuesto a ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Mercado de la Boquería y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
Fisa Rentals Gran Via Apartments,a 500 m del centro,"Eixample, Barcelona",€ 2.507,"8,6",4 de 5,1.069 comentarios,https://www.booking.com/hotel/es/fisa-rentals-gran-via.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApPg-a0GwAIB0gIkNzQzMzc4MTMtZmRjZC00ZWYwLTljNDktY2I1MTZiMDRmODM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-25&checkout=2024-03-01&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=053d7712a9fb0378&srepoch=1706979420&all_sr_blocks=28776405_120550344_0_0_0&highlighted_blocks=28776405_120550344_0_0_0&matching_block_id=28776405_120550344_0_0_0&sr_pri_blocks=28776405_120550344_0_0_0__250678&from=searchresults#hotelTmpl,"El establecimiento Fisa Rentals Gran Via Apartments ofrece apartamentos elegantes a 5 minutos a pie de la plaza de Cataluña y de Las Ramblas. Los alojamientos están equipados con wifi gratuita y TV de pantalla plana.

Cada apartamento del Fisa Rentals es amplio y presenta una decoración moderna con un elegante suelo de madera. Todos los apartamentos disponen de aire acondicionado, aunque hay 1 dormitorio sin aire acondicionado. Todos los apartamentos tienen zona de estar amplia con TV vía satélite. La cocina está bien equipada y también cuenta con lavadora.

Los apartamentos están bien comunicados con el centro de Barcelona. Se hallan a unos 10 minutos a pie de varias tiendas, bares y restaurantes.

El paseo de Gracia se encuentra a 300 metros. La Casa Batlló y La Pedrera (ambas obras de Gaudí) quedan a 15 minutos a pie. Las estaciones de metro Passeig de Gràcia y Urquinaona están a unos 200 metros."
