Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Barcelona Apartment Val,"a 0,8 km del centro","Eixample, Barcelona",€ 894,"8,1",4 de 5,467 comentarios,https://www.booking.com/hotel/es/barcelona-apartment-val.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=227&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=55536704_376881081_0_0_0&highlighted_blocks=55536704_376881081_0_0_0&matching_block_id=55536704_376881081_0_0_0&sr_pri_blocks=55536704_376881081_0_0_0__89400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Estos apartamentos son modernos y están situados en el centro de Barcelona, ​​junto al Passeig de Gràcia y a pocos pasos de los edificios modernistas más célebres de Gaudí.

El Barcelona ​​Apartment Val dispone de apartamentos de 1, 2 o 3 dormitorios con aire acondicionado, mucha luz natural y vistas a la ciudad.

Los apartamentos incluyen baño privado, cocina completa y zona de estar cómoda con sofá y TV de pantalla plana.

Los huéspedes tienen acceso gratuito a una piscina al aire libre situada en el bulevar Paseo de Gracia, a 300 metros.

Los apartamentos se encuentran en el principal distrito comercial de Barcelona y están bien comunicados por transporte público con los lugares de interés más importantes de la ciudad. También quedan a 10 minutos a pie de la plaza Catalunya y las Ramblas."
Hotel Casa Sagnier,"a 1,2 km del centro","Eixample, Barcelona",€ 1.162,"9,2",5 de 5,1.164 comentarios,https://www.booking.com/hotel/es/casa-sagnier.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=228&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=806003603_357532548_2_2_0&highlighted_blocks=806003603_357532548_2_2_0&matching_block_id=806003603_357532548_2_2_0&sr_pri_blocks=806003603_357532548_2_2_0__116168&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Casa Sagnier es un alojamiento muy bien ubicado en Barcelona que ofrece centro de fitness, wifi gratis, terraza y habitaciones con aire acondicionado. El alojamiento dispone de restaurante y también tiene bar y sauna. El alojamiento dispone de servicio de habitaciones, servicio de conserjería y guardaequipaje.

En el hotel, las habitaciones cuentan con escritorio, TV de pantalla plana, baño privado, ropa de cama y toallas. Cada habitación dispone de caja fuerte, algunas ofrecen balcón y otras también cuentan con vistas a la ciudad. Todas las habitaciones cuentan con armario y hervidor.

El desayuno diario ofrece opciones buffet, a la carta o continentales.

El personal de recepción habla catalán, alemán, inglés y español, y estará encantado de ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Sofitel Barcelona Skipper,"a 2,1 km del centro","Ciutat Vella, Barcelona",€ 1.119,"9,0",5 de 5,654 comentarios,https://www.booking.com/hotel/es/barcelona-skipper.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=229&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=9387921_94305448_2_42_0&highlighted_blocks=9387921_94305448_2_42_0&matching_block_id=9387921_94305448_2_42_0&sr_pri_blocks=9387921_94305448_2_42_0__111904&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Sofitel Barcelona Skipper ofrece alojamiento de lujo de 5 estrellas junto al puerto olímpico de Barcelona. Está a 100 metros de la playa y ofrece WiFi gratuita y 2 piscinas al aire libre.

Este hotel moderno dispone de habitaciones amplias con Smart TV de 55 pulgadas y reproductor de DVD. Todas incluyen un baño elegante con ducha de efecto lluvia.

En la azotea del Sofitel Barcelona Skipper hay una piscina con vistas impresionantes a la ciudad y al mar, y una gran terraza con tumbonas abierta en temporada.

El hotel alberga 2 coctelerías de temporada y el bar Tendiez, un bar moderno con terraza exterior que abre todo el año.

El hotel está a 5 minutos a pie de la estación de metro Ciutadella Vila Olimpica, a solo 2 paradas del centro histórico de la ciudad. El zoo de Barcelona y el bonito parque de la Ciutadella también están cerca."
Hotel Royal Passeig de Gracia,a 1 km del centro,"Eixample, Barcelona",€ 925,"8,5",4 de 5,3.692 comentarios,https://www.booking.com/hotel/es/royal-passeig-de-gracia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=230&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=48280809_88209853_2_2_0&highlighted_blocks=48280809_88209853_2_2_0&matching_block_id=48280809_88209853_2_2_0&sr_pri_blocks=48280809_88209853_2_2_0__92520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Royal Passeig de Gracia, situado a 50 metros de La Pedrera y de la estación de metro Diagonal, cuenta con un bar con terraza y vistas panorámicas a Barcelona. Este hotel de 4 estrellas también tiene un jardín interior.

El Hotel Royal Passeig de Gracia ocupa un edificio restaurado de arquitectura contemporánea. Las habitaciones son elegantes y cuentan con aire acondicionado, TV de pantalla plana, WiFi gratuita y baño con ducha de efecto lluvia. 

El hotel está a 5 minutos a pie de la Casa Batlló. La plaza Catalunya y Las Ramblas quedan a 2 paradas de metro de la estación de Diagonal. 

El barrio de Gràcia queda a 5 minutos a pie. Rambla Catalunya, bordeada de árboles y repleta de cafeterías con encanto, está a 200 metros."
BCN Urbaness Hotels Del Comte,"a 1,2 km del centro","Eixample, Barcelona",€ 642,"7,9",2 de 5,1.195 comentarios,https://www.booking.com/hotel/es/delcomte.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=231&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=9106014_335554454_2_2_0&highlighted_blocks=9106014_335554454_2_2_0&matching_block_id=9106014_335554454_2_2_0&sr_pri_blocks=9106014_335554454_2_2_0__64164&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Del Comte está situado en Barcelona, a 100 metros de la estación de metro de Urgell y a 15 minutos a pie de la Rambla y de la plaza de España. Ofrece habitaciones modernas con WiFi gratuita y TV de pantalla plana vía satélite.

Las habitaciones del hotel Del Comte presentan suelo de parquet y un diseño elegante. Están equipadas con aire acondicionado, escritorio y baño privado con secador de pelo.

El personal de la recepción del Del Comte Hotel, abierta las 24 horas, puede facilitar información turística sobre Barcelona.

Hay una parada de autobús a solo 3 minutos a pie del hotel Del Comte, que conecta con el aeropuerto de Barcelona-El Prat. Además, el establecimiento se encuentra a tan solo 2 paradas de metro de la plaça de Catalunya, la plaza principal de Barcelona."
H10 Itaca,"a 2,2 km del centro","Eixample, Barcelona",€ 529,"8,3",4 de 5,1.262 comentarios,https://www.booking.com/hotel/es/itaca.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=9032010_88181542_0_2_0&highlighted_blocks=9032010_88181542_0_2_0&matching_block_id=9032010_88181542_0_2_0&sr_pri_blocks=9032010_88181542_0_2_0__52864&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El H10 Itaca está situado a menos de 10 minutos a pie de la estación de tren de Sants, del tren de alta velocidad AVE, de la plaza de España y del centro de exposiciones FIRA. El establecimiento alberga una terraza elegante de 700 m² con piscina pequeña.

Las habitaciones de este moderno hotel son luminosas y cuentan con WiFi gratuita, caja fuerte, TV de pantalla plana, minibar, escritorio y baño privado con secador de pelo y artículos de aseo Textures Collection.

El alojamiento está ubicado a solo 2 paradas de metro del estadio Camp Nou del FC Barcelona y a 10 minutos en metro del centro de Barcelona, donde se encuentran la plaza Catalunya y el Passeig de Gràcia. Desde la estación de Sants efectúan su salida líneas de trenes locales y nacionales, así como el tren que proporciona conexiones con el aeropuerto y el AVE que enlaza con el centro de Madrid.

El Hotel H10 Itaca ofrece una copa de cava gratuita de bienvenida para todos los huéspedes. El restaurante del hotel sirve cocina de autor en un ambiente elegante, mientras que el vestíbulo ofrece bebidas en un entorno refinado. En la terraza hay sofás y sillas cómodas debajo de sombrillas, ideales para disfrutar de un cóctel.

El Itaca dispone de sala de fitness, sauna y una zona de trabajo abierta las 24 horas. También se proporciona prensa nacional e internacional gratuita."
"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia","a 1,9 km del centro","Gracia, Barcelona",€ 1.148,"8,9",4 de 5,4.948 comentarios,https://www.booking.com/hotel/es/barcelona-1882-barcelona1.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=405526609_124376065_2_2_0&highlighted_blocks=405526609_124376065_2_2_0&matching_block_id=405526609_124376065_2_2_0&sr_pri_blocks=405526609_124376065_2_2_0__114762&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Radisson Blu 1882 Hotel, Barcelona Sagrada Familia está ubicado en Barcelona, a 400 metros de la Sagrada Familia, y cuenta con centro de fitness y piscina al aire libre. Además, este hotel de 4 estrellas tiene habitaciones con WiFi gratuita, aire acondicionado y baño privado.

Las habitaciones del hotel disponen de escritorio y TV de pantalla plana. Algunas tienen vistas a la ciudad. Todas están equipadas con armario.

Se sirve un desayuno continental a diario.

El Radisson Blu 1882 Hotel, Barcelona Sagrada Familia tiene terraza con vistas a la Sagrada Familia.

El personal está disponible las 24 horas. Se ofrece un préstamo de bicicletas.

Este hotel se encuentra a 14 minutos a pie de La Pedrera. El aeropuerto de Barcelona-El Prat, situado a 14 km del Radisson Blu 1882 Hotel, Barcelona Sagrada Familia, es el más cercano."
Chic & Basic Born Boutique Hotel,a 1 km del centro,"Ciutat Vella, Barcelona",€ 703,"8,0",3 de 5,1.095 comentarios,https://www.booking.com/hotel/es/chic-basic-born.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=9432503_348671348_0_2_0&highlighted_blocks=9432503_348671348_0_2_0&matching_block_id=9432503_348671348_0_2_0&sr_pri_blocks=9432503_348671348_0_2_0__70349&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel de diseño se encuentra en el moderno barrio barcelonés del Born, a 250 metros del Museo Picasso. Cuenta con gimnasio, recepción 24 horas y habitaciones con aire acondicionado, iluminación LED colorida y TV de pantalla plana.

El Chic & Basic Born ofrece café, té y agua gratuitos en una zona de autoservicio. El hotel también dispone de un salón con conexión wifi gratuita y cómodos sillones de diseño.

El edificio de estilo modernista tiene techos altos, ventanas grandes y escaleras de mármol. Se encuentra a 100 metros del parque de la Ciudadela y del Museo del Chocolate de Barcelona. La Rambla se encuentra a 10 minutos a pie.

Las habitaciones del Chic & Basic Born Boutique Hotel cuentan con una cabina de ducha de cristal en el centro de la habitación. También incluye secador de pelo, zapatillas y artículos de aseo.

El desayuno se sirve en el bar Moderna del Chic & Basic, donde también se puede disfrutar de un cóctel. Está abierto todos los días de 8:00 a 22:00."
Eric Vökel Boutique Apartments - Gran Vía Suites,"a 1,6 km del centro","Eixample, Barcelona",€ 751,"8,9",4 de 5,846 comentarios,https://www.booking.com/hotel/es/eric-vokel-gran-via-suites.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=29237019_88206456_2_0_0&highlighted_blocks=29237019_88206456_2_0_0&matching_block_id=29237019_88206456_2_0_0&sr_pri_blocks=29237019_88206456_2_0_0__75140&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El establecimiento Eric Vökel Gran Via Suites ofrece apartamentos boutique en el centro de Barcelona, a 10 minutos a pie de la plaza de España. Los apartamentos son elegantes y están equipados con WiFi gratuita.

Todos los apartamentos del Eric Vökel tienen una bonita decoración de estilo contemporáneo y están equipados con aire acondicionado, zona de cocina bien equipada y zona de estar amplia con TV de pantalla plana.

Hay numerosos bares y cafeterías a unos 100 metros del establecimiento Suites. Estos apartamentos están ubicados en la Gran Vía, cerca de varios supermercados y tiendas.

El establecimiento Vökel se encuentra a solo 20 minutos a pie de la montaña de Montjuic y del Museo Nacional de Arte de Cataluña. El famoso paseo de Las Ramblas y el Barrio Gótico de los alrededores quedan a 10 minutos en metro."
Gran Hotel Havana 4Sup by Escampa Hotels,"a 0,6 km del centro","Eixample, Barcelona",€ 859,"8,5",4 de 5,3.204 comentarios,https://www.booking.com/hotel/es/silkengranhotelhavana.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=9163502_97725377_0_42_0&highlighted_blocks=9163502_97725377_0_42_0&matching_block_id=9163502_97725377_0_42_0&sr_pri_blocks=9163502_97725377_0_42_0__85920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este elegante hotel de diseño está situado en el centro de Barcelona, a 5 minutos a pie de la plaza de Cataluña. Dispone de sauna y azotea con piscina de temporada y terraza.

El Gran Hotel Havana se encuentra en la Casa Fradera, un edificio histórico que data de 1882. Las habitaciones presentan una decoración clásica y cuentan con baño de mármol, TV de pantalla plana y WiFi gratuita.

El restaurante Grand Place prepara cocina tradicional y en verano se pueden tomar platos ligeros en el bar terraza de la azotea del hotel.

Durante eventos privados, el bar terraza de la azotea puede permanecer cerrado al público.

El hotel queda a 200 metros de la estación de metro de Girona y a solo 5 minutos a pie del elegante Paseo de Gracia, que acoge numerosas tiendas, bares y restaurantes."
Hostal MiMi Las Ramblas,a 1 km del centro,"Ciutat Vella, Barcelona",€ 337,"6,7",1 de 5,1.681 comentarios,https://www.booking.com/hotel/es/hostal-albi-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=68017026_90597007_2_0_0&highlighted_blocks=68017026_90597007_2_0_0&matching_block_id=68017026_90597007_2_0_0&sr_pri_blocks=68017026_90597007_2_0_0__33704&from=searchresults#hotelTmpl,"El Hostal MiMi Las Ramblas dispone de conexión WiFi gratuita y recepción 24 horas y se encuentra en Barcelona, a solo 35 metros de La Rambla. También está a 20 minutos a pie de la playa de la Barceloneta.

Las habitaciones del Hostal MiMi Las Ramblas incluyen suelo de madera, armario, escritorio y baño compartido con ducha. También hay una sala de estar compartida.

El establecimiento está a menos de 2 minutos a pie de la Rambla, que cuenta con una gran variedad de bares y restaurantes de cocina típica española y catalana.

El Hostal MiMi Las Ramblas está a 10 minutos a pie de la plaza de Cataluña y cerca de las discotecas de La Rambla. También se encuentra a 9 km del puerto de Barcelona y a 3 minutos a pie de la estación de metro de Liceu, la más cercana."
"Claris Hotel & Spa GL, a Small Luxury Hotel of the World","a 0,9 km del centro","Eixample, Barcelona",€ 922,"8,4",5 de 5,1.276 comentarios,https://www.booking.com/hotel/es/clarisderby.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=9003723_116181641_0_2_0&highlighted_blocks=9003723_116181641_0_2_0&matching_block_id=9003723_116181641_0_2_0&sr_pri_blocks=9003723_116181641_0_2_0__92204&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel de lujo está ubicado en Barcelona, justo al lado del prestigioso Passeig de Gràcia, y tiene una azotea con piscina y vistas a la ciudad. El hotel acoge una colección de arte única.

El Claris Hotel & Spa GL ocupa un edificio del siglo XIX convertido en palacio y combina el clasicismo del lugar original con materiales modernos. El hotel cuenta con más de 400 obras de arte originales, dándole el estatus de monumento especial. Además, ofrece acceso gratuito al Museo Egipcio de Barcelona, ​​situado junto a él.

Las habitaciones están insonorizadas y presentan una decoración elegante con muebles hechos a mano. Todas disponen de TV LCD vía satélite, sofá y obras de arte romanas, egipcias e hindúes.

El hotel alberga el restaurante Terraza del Claris, que sirve platos gourmet de estilo mediterráneo en la terraza de la azotea (con vistas a los tejados característicos del barrio del Ensanche). El restaurante Os-kuro Sushi & Robata propone recetas clásicas de la gastronomía japonesa combinadas con ingredientes mediterráneos y de la zona.

Todas las habitaciones disponen de TV con dispositivo ChromeCast para poder acceder a plataformas como Netflix, Amazon Prime, YouTube, etc.

El Claris se encuentra a solo 5 minutos a pie de edificios de Gaudí como la Casa Batlló y La Pedrera. Se halla a unos 10 minutos a pie de las Ramblas."
Majestic Hotel & Spa Barcelona GL,"a 0,9 km del centro","Eixample, Barcelona",€ 1.241,"8,5",5 de 5,1.583 comentarios,https://www.booking.com/hotel/es/majestic.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=239&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=9102018_88190397_0_2_0&highlighted_blocks=9102018_88190397_0_2_0&matching_block_id=9102018_88190397_0_2_0&sr_pri_blocks=9102018_88190397_0_2_0__124104&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Majestic Hotel & Spa Barcelona GL ofrece alojamiento de lujo en un edificio neoclásico del Passeig de Gràcia. Cuenta con un spa y una piscina pequeña al aire libre (no climatizada) en la azotea, desde donde se contemplan vistas espectaculares a la ciudad. 

El Majestic Hotel Barcelona conserva su fachada original y dispone de habitaciones elegantes y modernas con una bonita decoración clásica. Todas tienen aire acondicionado y TV de pantalla plana. Los apartamentos están situados en un edificio independiente ubicado junto al hotel.

El restaurante SOLC está en la primera planta y sirve cocina catalana tradicional. El Bar del Majestic es un piano bar con música en directo por las noches. El bar de cócteles Dolce Vitae, situado junto a la piscina, abre en verano y tiene vistas a Barcelona.

El spa cuenta con baños de vapor, sauna y una amplia variedad de tratamientos. También hay un centro de fitness.

El Majestic Barcelona está a 100 metros de la Casa Batlló de Gaudí y Queda a 10 minutos a pie de la plaza de Cataluña y Las Ramblas."
Picasso Suites,a 1 km del centro,"Eixample, Barcelona",€ 814,"8,5",4 de 5,414 comentarios,https://www.booking.com/hotel/es/picasso-suites.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=240&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=78611101_88505281_2_0_0&highlighted_blocks=78611101_88505281_2_0_0&matching_block_id=78611101_88505281_2_0_0&sr_pri_blocks=78611101_88505281_2_0_0__81404&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Picasso Suites está situado en el barrio del Eixample de Barcelona y cuenta con una azotea compartida, amueblada y con vistas a la ciudad. El establecimiento ofrece apartamentos con conexión Wi-Fi gratuita y aire acondicionado.

Los apartamentos disponen de sala de estar con sofá, TV de pantalla plana vía satélite y reproductor de DVD. Además, cuentan con cocina con horno, microondas y cafetera. El baño incluye secador de pelo.

El Mercado de la Concepción está junto a los apartamentos. Además, en los alrededores hay una gran variedad de supermercados, bares y restaurantes. El alojamiento ofrece servicios por un suplemento entre los que se incluyen: servicio de niñera, alquiler de coche, aparcamiento privado y transporte al aeropuerto.

La Plaza de Cataluña y la Sagrada Familia de Gaudí están a 15 minutos a pie del alojamiento. La estación de metro Girona, con enlace al barrio Gótico y a la playa de la Barcelona, se encuentra a solo 300 metros."
Hotel & Spa Villa Olimpica Suites,"a 2,2 km del centro","Sant Martí, Barcelona",€ 687,"8,0",4 de 5,3.422 comentarios,https://www.booking.com/hotel/es/spa-villa-olimpic-suites.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aubz_60GwAIB0gIkODIzNzBkNDAtMmJjYi00YjJkLWFkNjUtYmZmNmJjZDJjZTA52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=241&sr_order=popularity&srpvid=4407933cd6290136&srepoch=1707080278&all_sr_blocks=4221212_0_2_0_0&highlighted_blocks=4221212_0_2_0_0&matching_block_id=4221212_0_2_0_0&sr_pri_blocks=4221212_0_2_0_0__68668&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel minimalista se encuentra en el barrio de Poble Nou de Barcelona, a 15 minutos a pie de la playa de Bogatell. Ofrece una piscina al aire libre de temporada rodeada de tarima de madera y tumbonas.

Las suites del Hotel & Spa Villa Olimpica Suites presentan una decoración monocromática y disponen de TV de pantalla plana. También tienen aire acondicionado y un baño moderno.

El resort Hotel & Spa Villa Olimpica Suites alberga un bar cafetería elegante y un restaurante. Se sirven menús del día y cocina mediterránea a la carta. En verano se puede comer en la terraza de la piscina. 

El hotel alberga un spa grande, disponible por un suplemento. Incluye una piscina terapéutica cubierta, sauna finlandesa, baños turcos, jacuzzis, varios tipos de ducha y una fuente de hielo. También hay un gimnasio.

Este hotel está situado a 15 minutos a pie del puerto de Barcelona y a 100 metros de la estación de metro Bogatell. La animada zona de la Villa Olímpica queda a 5 minutos a pie.

Todas las habitaciones incluyen 1 acceso gratuito por persona y estancia al spa del hotel (sujeto a disponibilidad y previa reserva)."
